id,year,title,domain,primary_field,display_community,is_landmark,anchor_label,short_id,doi,cited_by_count,primary_topic,community_label,is_closure_node,domain_analysis_end_year
crispr::https://openalex.org/W36826339,2000,School Violence from the Perspective of William Glasser.,crispr,"Bullying, Victimization, and Aggression",122,0,,W36826339,10.3390/gels9020169,23,"Bullying, Victimization, and Aggression","Bullying, Victimization, and Aggression",0,2024
crispr::https://openalex.org/W36260301,2000,The Martian North Polar Cap: Sedimentary Aspects,crispr,Planetary Science and Exploration,700,0,,W36260301,10.1089/crispr.2022.0051,2,Planetary Science and Exploration,Planetary Science and Exploration,0,2024
crispr::https://openalex.org/W2138089157,2004,A Quiet Life with Proteins,crispr,Bacteriophages and microbial interactions,100,0,,W2138089157,10.1146/annurev.biophys.34.040204.144531,3,Bacteriophages and microbial interactions,Bacteriophages and microbial interactions,0,2024
crispr::https://openalex.org/W36961900,2003,DIGITAL RIGHTS MANAGEMENT AND FAIR USE BY DESIGN,crispr,Digital Transformation in Industry,246,0,,W36961900,10.1126/sciadv.add8911,15,Digital Transformation in Industry,Digital Transformation in Industry,0,2024
crispr::https://openalex.org/W180023886,2002,[13] Generation and growth of gutted adenoviral vectors,crispr,Virus-based gene therapy research,928,0,,W180023886,10.1016/s0076-6879(02)46058-2,32,Virus-based gene therapy research,Virus-based gene therapy research,0,2024
crispr::https://openalex.org/W2066534159,2004,The N-terminal half-domain of the long form of tRNase Z is required for the RNase 65 activity,crispr,RNA and protein synthesis mechanisms,767,0,,W2066534159,10.1093/nar/gkh774,53,RNA and protein synthesis mechanisms,RNA and protein synthesis mechanisms,0,2024
crispr::https://openalex.org/W2148002265,2004,Interference probing of rRNA with snoRNPs: A novel approach for functional mapping of RNA in vivo,crispr,RNA and protein synthesis mechanisms,767,0,,W2148002265,10.1261/rna.7190104,27,RNA and protein synthesis mechanisms,RNA and protein synthesis mechanisms,0,2024
crispr::https://openalex.org/W2099123020,2003,Intracellular mRNA cleavage by 3' tRNase under the direction of 2'-O-methyl RNA heptamers,crispr,RNA and protein synthesis mechanisms,767,0,,W2099123020,10.1093/nar/gkg641,32,RNA and protein synthesis mechanisms,RNA and protein synthesis mechanisms,0,2024
crispr::https://openalex.org/W1994441110,2003,Dyskinetoplastic <i>Trypanosoma brucei</i> Contains Functional Editing Complexes,crispr,Trypanosoma species research and implications,900,0,,W1994441110,10.1128/ec.2.3.569-577.2003,31,Trypanosoma species research and implications,Trypanosoma species research and implications,0,2024
crispr::https://openalex.org/W2000017550,2004,Involvement of the nucleolus in plant virus systemic infection,crispr,Plant Virus Research Studies,714,0,,W2000017550,10.1042/bst0320557,30,Plant Virus Research Studies,Plant Virus Research Studies,0,2024
crispr::https://openalex.org/W31989837,2004,Applications of high-intensity ultrasound for synthesis and modification of advanced materials,crispr,Chemical Synthesis and Characterization,166,0,,W31989837,10.1089/hum.2019.246,1,Chemical Synthesis and Characterization,Chemical Synthesis and Characterization,0,2024
crispr::https://openalex.org/W33716172,2001,Las deseconomías de comprensión del tiempo en el desarrollo de alianzas globales,crispr,Organizational Management and Innovation,656,0,,W33716172,10.1016/j.bbamcr.2021.119011,2,Organizational Management and Innovation,Organizational Management and Innovation,0,2024
crispr::https://openalex.org/W4234748780,2002,Faculty disclosure,crispr,CRISPR and Genetic Engineering,128,0,,W4234748780,10.1016/s1053-4296(02)70050-7,1,CRISPR and Genetic Engineering,CRISPR and Genetic Engineering,0,2024
crispr::https://openalex.org/W2149459309,2001,The trypanosome homolog of human p32 interacts with RBP16 and stimulates its gRNA binding activity,crispr,Trypanosoma species research and implications,900,0,,W2149459309,10.1093/nar/29.24.5216,42,Trypanosoma species research and implications,Trypanosoma species research and implications,0,2024
crispr::https://openalex.org/W2148814662,2001,The specificity of nucleotide removal during RNA editing in Trypanosoma brucei,crispr,Trypanosoma species research and implications,900,0,,W2148814662,10.1017/s135583820101055x,19,Trypanosoma species research and implications,Trypanosoma species research and implications,0,2024
crispr::https://openalex.org/W28423651,2004,Process oriented organisation in the regional PACS environment,crispr,Radiation Dose and Imaging,774,0,,W28423651,10.18632/oncotarget.15959,9,Radiation Dose and Imaging,Radiation Dose and Imaging,0,2024
crispr::https://openalex.org/W2117324669,2000,Sequence bias in edited kinetoplastid RNAs,crispr,Trypanosoma species research and implications,900,0,,W2117324669,10.1017/s1355838200000066,15,Trypanosoma species research and implications,Trypanosoma species research and implications,0,2024
crispr::https://openalex.org/W33155154,2004,Evaluación de la reforma procesal penal,crispr,Legal processes and jurisprudence,509,0,,W33155154,10.1007/s11103-020-01091-y,8,Legal processes and jurisprudence,Legal processes and jurisprudence,0,2024
crispr::https://openalex.org/W33077249,2003,Incorporating Technology Readiness (TR) Into TAM: Are Individual Traits Important to Understand Technology Acceptance?,crispr,Technology Adoption and User Behaviour,877,0,,W33077249,10.1016/j.tig.2020.09.014,38,Technology Adoption and User Behaviour,Technology Adoption and User Behaviour,0,2024
crispr::https://openalex.org/W2160361990,2004,Biogenesis of small nuclear RNPs,crispr,RNA Research and Splicing,766,0,,W2160361990,10.1242/jcs.01487,217,RNA Research and Splicing,RNA Research and Splicing,0,2024
crispr::https://openalex.org/W35337456,2003,Transgranular Environmentally Induced Cracking in the Al-Zn-Mg-Cu Alloy 7050,crispr,Aluminum Alloy Microstructure Properties,44,0,,W35337456,10.1016/bs.ctdb.2021.12.013,1,Aluminum Alloy Microstructure Properties,Aluminum Alloy Microstructure Properties,0,2024
crispr::https://openalex.org/W2120071491,2000,RNA-binding properties of the mitochondrial Y-box protein RBP16,crispr,Trypanosoma species research and implications,900,0,,W2120071491,10.1093/nar/28.5.1266,42,Trypanosoma species research and implications,Trypanosoma species research and implications,0,2024
crispr::https://openalex.org/W1990591051,2004,Evidence for U-tail Stabilization of gRNA/mRNA Interactions in Kinetoplastid RNA Editing,crispr,RNA and protein synthesis mechanisms,767,0,,W1990591051,10.4161/rna.1.1.898,24,RNA and protein synthesis mechanisms,RNA and protein synthesis mechanisms,0,2024
crispr::https://openalex.org/W33637692,2000,As ilusoes da modernidade,crispr,Social and Economic Solidarity,838,0,,W33637692,10.1038/s41419-021-03515-z,7,Social and Economic Solidarity,Social and Economic Solidarity,0,2024
crispr::https://openalex.org/W1981735808,2000,Interactions between protein kinases and proteases in cellular signaling and regulation,crispr,Cell death mechanisms and regulation,159,0,,W1981735808,10.1016/s0065-2571(99)00030-8,23,Cell death mechanisms and regulation,Cell death mechanisms and regulation,0,2024
crispr::https://openalex.org/W2156753325,2001,A mRNA determinant of gRNA-directed kinetoplastid editing,crispr,RNA and protein synthesis mechanisms,767,0,,W2156753325,10.1093/nar/29.12.2575,10,RNA and protein synthesis mechanisms,RNA and protein synthesis mechanisms,0,2024
crispr::https://openalex.org/W38708901,2002,CONTROLLERS MAKE MISTAKES TOO,crispr,CRISPR and Genetic Engineering,128,0,,W38708901,10.1080/17410541.2024.2341610,1,CRISPR and Genetic Engineering,CRISPR and Genetic Engineering,0,2024
crispr::https://openalex.org/W35728756,2003,Animal Models for Mitochondrial Disease,crispr,Mitochondrial Function and Pathology,594,0,,W35728756,10.1385/1-59259-284-8:003,94,Mitochondrial Function and Pathology,Mitochondrial Function and Pathology,0,2024
crispr::https://openalex.org/W2083326982,2004,Preface by Douglas C. Rees,crispr,History of Science and Medicine,436,0,,W2083326982,10.1146/annurev.bb.33.051304.100011,1,History of Science and Medicine,History of Science and Medicine,0,2024
crispr::https://openalex.org/W1988210449,2001,Preface by Robert M. Stroud,crispr,CRISPR and Genetic Engineering,128,0,,W1988210449,10.1146/annurev.bb.30.010101.100001,1,CRISPR and Genetic Engineering,CRISPR and Genetic Engineering,0,2024
crispr::https://openalex.org/W38510117,2003,Antimicrobial Use of Native and Enzymatically Degraded Chitosans for Seafood Applications,crispr,Nanocomposite Films for Food Packaging,610,0,,W38510117,10.1016/j.isci.2024.109413,10,Nanocomposite Films for Food Packaging,Nanocomposite Films for Food Packaging,0,2024
crispr::https://openalex.org/W28574502,2003,Social Resistance and the Self in Virtual Communities,crispr,Social Media and Politics,835,0,,W28574502,10.1038/cdd.2017.87,4,Social Media and Politics,Social Media and Politics,0,2024
crispr::https://openalex.org/W2076273557,2004,Mass hepatitis vaccination of preadolescents with the combined hepatitis A + B vaccine: 2 or 3 doses,crispr,Hepatitis B Virus Studies,411,0,,W2076273557,10.1016/s1576-9887(04)70360-x,1,Hepatitis B Virus Studies,Hepatitis B Virus Studies,0,2024
crispr::https://openalex.org/W2117961053,2004,Complete cycles of bloodstream trypanosome RNA editing in vitro,crispr,Trypanosoma species research and implications,900,0,,W2117961053,10.1261/rna.5157704,8,Trypanosoma species research and implications,Trypanosoma species research and implications,0,2024
crispr::https://openalex.org/W2120680885,2004,"TbDSS-1, an Essential <i>Trypanosoma brucei</i> Exoribonuclease Homolog That Has Pleiotropic Effects on Mitochondrial RNA Metabolism",crispr,Trypanosoma species research and implications,900,0,,W2120680885,10.1128/ec.3.5.1206-1216.2004,23,Trypanosoma species research and implications,Trypanosoma species research and implications,0,2024
crispr::https://openalex.org/W38298098,2002,Effects of supply hole dimensions and operating conditions on the hole discharge coefficient of an aerostatic bearing,crispr,Tribology and Lubrication Engineering,897,0,,W38298098,10.1002/advs.202305998,3,Tribology and Lubrication Engineering,Tribology and Lubrication Engineering,0,2024
crispr::https://openalex.org/W2122387372,2001,RNA editing in Trypanosoma brucei: characterization of gRNA U-tail interactions with partially edited mRNA substrates,crispr,Viral Infections and Immunology Research,922,0,,W2122387372,10.1093/nar/29.3.703,20,Viral Infections and Immunology Research,Viral Infections and Immunology Research,0,2024
crispr::https://openalex.org/W2133622974,2002,A hammerhead ribozyme substrate and reporter for in vitro kinetoplastid RNA editing,crispr,Trypanosoma species research and implications,900,0,,W2133622974,10.1017/s135583820202962x,7,Trypanosoma species research and implications,Trypanosoma species research and implications,0,2024
crispr::https://openalex.org/W2163997753,2004,Small Nucleolar RNA Clusters in Trypanosomatid Leptomonas collosoma,crispr,Plant Virus Research Studies,714,0,,W2163997753,10.1074/jbc.m308264200,15,Plant Virus Research Studies,Plant Virus Research Studies,0,2024
crispr::https://openalex.org/W2971789866,2003,Cloning of Small <scp>RNA</scp> Molecules,crispr,RNA Interference and Gene Delivery,765,0,,W2971789866,10.1002/0471142727.mb2604s64,10,RNA Interference and Gene Delivery,RNA Interference and Gene Delivery,0,2024
crispr::https://openalex.org/W2067556025,2002,Expanding the Molecular toolkit for Chlamydomonas reinhardtii – from History to new Frontiers,crispr,Photosynthetic Processes and Mechanisms,692,0,,W2067556025,10.1078/14344610260450082,36,Photosynthetic Processes and Mechanisms,Photosynthetic Processes and Mechanisms,0,2024
crispr::https://openalex.org/W2004704912,2002,Direct visualisation of RNA editing within a Leishmania tarentolae mitochondrial extract,crispr,Trypanosoma species research and implications,900,0,,W2004704912,10.1016/s0020-7519(02)00015-2,4,Trypanosoma species research and implications,Trypanosoma species research and implications,0,2024
crispr::https://openalex.org/W2132025860,2000,Wiregrass Propagation at the Andrews Nursery in Florida,crispr,Cancer Cells and Metastasis,132,0,,W2132025860,10.3368/npj.1.1.45,5,Cancer Cells and Metastasis,Cancer Cells and Metastasis,0,2024
crispr::https://openalex.org/W32582689,2000,Evaluation of Hepatitis B Antibody (HBS) Levels in Nursing Staff Of Gaemshahr Razi Hospital and it’s Variation With Duration Of Immunity Post HB Vaccination.,crispr,Hepatitis B Virus Studies,411,0,,W32582689,10.3389/fcell.2020.00358,7,Hepatitis B Virus Studies,Hepatitis B Virus Studies,0,2024
crispr::https://openalex.org/W2088971895,2002,Comparative Structure Analysis of Vertebrate U17 Small Nucleolar RNA (snoRNA),crispr,RNA modifications and cancer,768,0,,W2088971895,10.1007/s00239-001-0065-2,16,RNA modifications and cancer,RNA modifications and cancer,0,2024
crispr::https://openalex.org/W37441133,2004,"Recensión: ""La enseñanza universitaria de las lenguas extranjeras. Mateo Martínez, J. Alicante: Universidad de Alicante, 1999""",crispr,Spanish Linguistics and Language Studies,851,0,,W37441133,10.1016/j.mtbio.2023.100690,2,Spanish Linguistics and Language Studies,Spanish Linguistics and Language Studies,0,2024
crispr::https://openalex.org/W2189121406,2003,"In vitro RNP assembly and methylation guide activity of an unusual box C/D RNA, cis-acting archaeal",crispr,RNA modifications and cancer,768,0,,W2189121406,,3,RNA modifications and cancer,RNA modifications and cancer,0,2024
crispr::https://openalex.org/W33497879,2004,Tracking the Value of Regulation,crispr,Fiscal Policies and Political Economy,329,0,,W33497879,10.1016/j.bios.2021.113012,3,Fiscal Policies and Political Economy,Fiscal Policies and Political Economy,0,2024
