paper_id,title,domain,year,primary_field,profile_type,control_tier,n_controls
ipsc_reprogramming::https://openalex.org/W1985126774,Pathway to Totipotency: Lessons from Germ Cells,ipsc_reprogramming,2006,RNA Interference and Gene Delivery,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W2074100108,"Induced Pluripotent Stem Cells, New Tools for Drug Discovery and New Hope for Stem Cell Therapies",ipsc_reprogramming,2009,Pluripotent Stem Cells Research,future_top_decile,field_year_refbin,420
ipsc_reprogramming::https://openalex.org/W1986371962,Progress toward the clinical application of patient-specific pluripotent stem cells,ipsc_reprogramming,2010,Pluripotent Stem Cells Research,future_top_decile,field_year_refbin,320
ipsc_reprogramming::https://openalex.org/W2014726972,Differentiation of human embryonic stem cells on three-dimensional polymer scaffolds,ipsc_reprogramming,2003,3D Printing in Biomedical Research,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W2000437776,Human <i>XIST</i> yeast artificial chromosome transgenes show partial X inactivation center function in mouse embryonic stem cells,ipsc_reprogramming,1999,Genetic and Clinical Aspects of Sex Determination and Chromosomal Abnormalities,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W2091099944,Strategies for directing the differentiation of stem cells into the cardiomyogenic lineage in vitro,ipsc_reprogramming,2004,Tissue Engineering and Regenerative Medicine,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W2085030176,Bone morphogenetic protein 4 induces efficient hematopoietic differentiation of rhesus monkey embryonic stem cells in vitro,ipsc_reprogramming,2001,Pluripotent Stem Cells Research,future_top_decile,field_year,129
ipsc_reprogramming::https://openalex.org/W2005453584,Human embryonic stem-cell derivatives for full reconstruction of the pluristratified epidermis: a preclinical study,ipsc_reprogramming,2009,Wound Healing and Treatments,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W2058190192,EMBRYONIC STEM CELLS AND HEMATOPOIETIC STEM CELL BIOLOGY,ipsc_reprogramming,1997,Zebrafish Biomedical Research Applications,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W2072188965,Chondrogenic Differentiation of Human Embryonic Stem Cell–Derived Cells in Arginine-Glycine-Aspartate–Modified Hydrogels,ipsc_reprogramming,2006,3D Printing in Biomedical Research,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W2030523067,Chromatin signatures of pluripotent cell lines,ipsc_reprogramming,2006,Epigenetics and DNA Methylation,future_top_decile,field_all_years,58
ipsc_reprogramming::https://openalex.org/W2024436169,Leukosialin (CD43) defines hematopoietic progenitors in human embryonic stem cell differentiation cultures,ipsc_reprogramming,2006,Zebrafish Biomedical Research Applications,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W2064037605,EOS lentiviral vector selection system for human induced pluripotent stem cells,ipsc_reprogramming,2009,Pluripotent Stem Cells Research,future_top_decile,field_year_refbin,232
ipsc_reprogramming::https://openalex.org/W1995581708,Removal of LIF (leukemia inhibitory factor) results in increased vitamin A (retinol) metabolism to 4-oxoretinol in embryonic stem cells,ipsc_reprogramming,1999,Retinoids in leukemia and cellular processes,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W2030338665,Cell Delivery Mechanisms for Tissue Repair,ipsc_reprogramming,2008,Pluripotent Stem Cells Research,future_top_decile,field_year_refbin,241
ipsc_reprogramming::https://openalex.org/W2115509391,Human embryonic stem cell phosphoproteome revealed by electron transfer dissociation tandem mass spectrometry,ipsc_reprogramming,2009,Mass Spectrometry Techniques and Applications,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W1972766500,Marked differences in differentiation propensity among human embryonic stem cell lines,ipsc_reprogramming,2008,Pancreatic function and diabetes,future_top_decile,field_all_years,59
ipsc_reprogramming::https://openalex.org/W2171591151,Coordination of sonic hedgehog and Wnt signaling determines ventral and dorsal telencephalic neuron types from human embryonic stem cells,ipsc_reprogramming,2009,Hedgehog Signaling Pathway Studies,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W2157616642,Embryonic stem cell differentiation: A chromatin perspective,ipsc_reprogramming,2003,Genomics and Chromatin Dynamics,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W1984497969,Lin28a transgenic mice manifest size and puberty phenotypes identified in human genetic association studies,ipsc_reprogramming,2010,Plant Molecular Biology Research,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W2138829341,"The Ribosomal S6 Kinases, cAMP-responsive Element-binding, and STAT3 Proteins Are Regulated by Different Leukemia Inhibitory Factor Signaling Pathways in Mouse Embryonic Stem Cells",ipsc_reprogramming,2001,Cytokine Signaling Pathways and Interactions,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W2083731850,"Robust, Persistent Transgene Expression in Human Embryonic Stem Cells Is Achieved with AAVS1-Targeted Integration",ipsc_reprogramming,2007,Virus-based gene therapy research,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W2146423069,Fibroblast Growth Factor Signaling and Basement Membrane Assembly Are Connected during Epithelial Morphogenesis of the Embryoid Body,ipsc_reprogramming,2001,Fibroblast Growth Factor Research,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W2026452626,Generation of lung epithelial-like tissue from human embryonic stem cells,ipsc_reprogramming,2009,Pluripotent Stem Cells Research,future_top_decile,field_year_refbin,80
ipsc_reprogramming::https://openalex.org/W2084276316,Derivation of Distal Lung Epithelial Progenitors from Murine Embryonic Stem Cells Using a Novel Three‐Step Differentiation Protocol,ipsc_reprogramming,2006,Pluripotent Stem Cells Research,future_top_decile,field_year_refbin,129
ipsc_reprogramming::https://openalex.org/W2159714953,Transient activation of <i>c-MYC</i> expression is critical for efficient platelet generation from human induced pluripotent stem cells,ipsc_reprogramming,2010,Pluripotent Stem Cells Research,future_top_decile,field_year_refbin,152
ipsc_reprogramming::https://openalex.org/W1969380521,MicroRNA Expression Pattern of Undifferentiated and Differentiated Human Embryonic Stem Cells,ipsc_reprogramming,2007,MicroRNA in disease regulation,future_top_decile,field_year3,51
ipsc_reprogramming::https://openalex.org/W1992358636,Derivation of Type II Alveolar Epithelial Cells from Murine Embryonic Stem Cells,ipsc_reprogramming,2002,Pluripotent Stem Cells Research,future_top_decile,field_year_refbin,59
ipsc_reprogramming::https://openalex.org/W2043434030,Epidermal Neural Crest Stem Cells (EPI-NCSC) and Pluripotency,ipsc_reprogramming,2008,Pluripotent Stem Cells Research,future_top_decile,field_year_refbin,53
ipsc_reprogramming::https://openalex.org/W2148549118,Embryonic Stem Cell-Derived Cardiac Differentiation: Modulation of Differentiation and “Loss-of-Function” Analysis In Vitro,ipsc_reprogramming,1998,Pluripotent Stem Cells Research,future_top_decile,field_year3,96
ipsc_reprogramming::https://openalex.org/W2069512527,Histone arginine methylation regulates pluripotency in the early mouse embryo,ipsc_reprogramming,2007,Cancer-related gene regulation,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W2087786585,Highly efficient neural conversion of human ES and iPS cells by dual inhibition of SMAD signaling,ipsc_reprogramming,2009,Pluripotent Stem Cells Research,future_top_decile,field_year_refbin,232
ipsc_reprogramming::https://openalex.org/W2160431003,Eset partners with Oct4 to restrict extraembryonic trophoblast lineage potential in embryonic stem cells,ipsc_reprogramming,2009,Epigenetics and DNA Methylation,future_top_decile,field_all_years,58
ipsc_reprogramming::https://openalex.org/W2007497552,Epigenetic dynamics of stem cells and cell lineage commitment: digging Waddington's canal,ipsc_reprogramming,2009,Pluripotent Stem Cells Research,future_top_decile,field_year_refbin,420
ipsc_reprogramming::https://openalex.org/W2023293877,Effects of electrical fields on cardiomyocyte differentiation of embryonic stem cells,ipsc_reprogramming,1999,Pluripotent Stem Cells Research,future_top_decile,field_year3,165
ipsc_reprogramming::https://openalex.org/W2002232446,Differentiation of Mouse Induced Pluripotent Stem Cells into a Multipotent Keratinocyte Lineage,ipsc_reprogramming,2010,Pluripotent Stem Cells Research,future_top_decile,field_year_refbin,152
ipsc_reprogramming::https://openalex.org/W2039730578,Directed differentiation of hematopoietic precursors and functional osteoclasts from human ES and iPS cells,ipsc_reprogramming,2010,Bone Metabolism and Diseases,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W2165992501,Embryonic stem cells: a model to study structural and functional properties in cardiomyogenesis,ipsc_reprogramming,1997,Pluripotent Stem Cells Research,future_top_decile,field_year3,53
ipsc_reprogramming::https://openalex.org/W2169755701,Substrate stiffness affects early differentiation events in embryonic stem cells,ipsc_reprogramming,2009,Cellular Mechanics and Interactions,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W2079870118,Induced Pluripotent Stem Cells Generated from Patients with ALS Can Be Differentiated into Motor Neurons,ipsc_reprogramming,2008,Pluripotent Stem Cells Research,future_top_decile,field_year_refbin,241
ipsc_reprogramming::https://openalex.org/W1977442228,Modeling for Lesch‐Nyhan Disease by Gene Targeting in Human Embryonic Stem Cells,ipsc_reprogramming,2004,Biochemical and Molecular Research,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W2010297078,Origin of Stem Cells in Organogenesis,ipsc_reprogramming,2008,Pluripotent Stem Cells Research,future_top_decile,field_year_refbin,53
ipsc_reprogramming::https://openalex.org/W2052224645,Somatic Cell Nuclear Transfer: Recent Progress and Challenges,ipsc_reprogramming,2002,Animal Genetics and Reproduction,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W2329976443,Transplantation of Motoneuron-Enriched Neural Cells Derived from Mouse Embryonic Stem Cells Improves Motor Function of Hemiplegic Mice,ipsc_reprogramming,2003,Neurogenesis and neuroplasticity mechanisms,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W2103540918,Parkinson's Disease Patient-Derived Induced Pluripotent Stem Cells Free of Viral Reprogramming Factors,ipsc_reprogramming,2009,Pluripotent Stem Cells Research,future_top_decile,field_year_refbin,420
ipsc_reprogramming::https://openalex.org/W2109538121,Multilineage Differentiation from Human Embryonic Stem Cell Lines,ipsc_reprogramming,2001,Pluripotent Stem Cells Research,future_top_decile,field_year,129
ipsc_reprogramming::https://openalex.org/W2059626155,Long-Term Self-Renewable Feeder-Free Human Induced Pluripotent Stem Cell–Derived Neural Progenitors,ipsc_reprogramming,2010,Pluripotent Stem Cells Research,future_top_decile,field_year_refbin,320
ipsc_reprogramming::https://openalex.org/W2038404321,Efficient differentiation of human embryonic stem cells to definitive endoderm,ipsc_reprogramming,2005,Pluripotent Stem Cells Research,future_top_decile,field_year_refbin,51
ipsc_reprogramming::https://openalex.org/W2034923684,Zscan4 regulates telomere elongation and genomic stability in ES cells,ipsc_reprogramming,2010,Pluripotent Stem Cells Research,future_top_decile,field_year_refbin,152
ipsc_reprogramming::https://openalex.org/W2049319313,Derivation of keratinocyte progenitor cells and skin formation from embryonic stem cells.,ipsc_reprogramming,2004,Hair Growth and Disorders,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W2087325416,Generation of HIV-1 Resistant and Functional Macrophages From Hematopoietic Stem Cell–derived Induced Pluripotent Stem Cells,ipsc_reprogramming,2010,Pluripotent Stem Cells Research,future_top_decile,field_year_refbin,152
ipsc_reprogramming::https://openalex.org/W2073759231,An embryonic stem cell–like gene expression signature in poorly differentiated aggressive human tumors,ipsc_reprogramming,2008,Cancer Cells and Metastasis,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W2127341873,Carbon nanotubes promote neuron differentiation from human embryonic stem cells,ipsc_reprogramming,2009,Neuroscience and Neural Engineering,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W2115094273,MicroRNA Regulation of Cell Lineages in Mouse and Human Embryonic Stem Cells,ipsc_reprogramming,2008,MicroRNA in disease regulation,future_top_decile,field_all_years,56
ipsc_reprogramming::https://openalex.org/W2153424791,Control of Developmental Regulators by Polycomb in Human Embryonic Stem Cells,ipsc_reprogramming,2006,Epigenetics and DNA Methylation,future_top_decile,field_all_years,58
ipsc_reprogramming::https://openalex.org/W2016242739,Cardiomyocytes derived from embryonic stem cells resemble cardiomyocytes of the embryonic heart tube,ipsc_reprogramming,2003,Congenital heart defects research,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W2131429452,Survival and function of mouse embryonic stem cell-derived cardiomyocytes in ectopic transplants,ipsc_reprogramming,2003,Mesenchymal stem cell research,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W1995829644,A common bipotent progenitor generates the erythroid and megakaryocyte lineages in embryonic stem cell–derived primitive hematopoiesis,ipsc_reprogramming,2009,Erythrocyte Function and Pathophysiology,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W1992923049,Stable genetic modification of human embryonic stem cells by lentiviral vectors,ipsc_reprogramming,2003,CRISPR and Genetic Engineering,future_top_decile,field_all_years,907
ipsc_reprogramming::https://openalex.org/W2136071912,Cardiac specific differentiation of mouse embryonic stem cells,ipsc_reprogramming,2003,Pluripotent Stem Cells Research,future_top_decile,field_year_refbin,115
ipsc_reprogramming::https://openalex.org/W2037055772,The pluripotency factor LIN28 marks undifferentiated spermatogonia in mouse,ipsc_reprogramming,2009,Sperm and Testicular Function,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W2086253822,Global gene expression profiling reveals similarities and differences among mouse pluripotent stem cells of different origins and strains,ipsc_reprogramming,2007,Pluripotent Stem Cells Research,future_top_decile,field_year_refbin,220
ipsc_reprogramming::https://openalex.org/W2162716784,An RNAi Screen of Chromatin Proteins Identifies Tip60-p400 as a Regulator of Embryonic Stem Cell Identity,ipsc_reprogramming,2008,Genomics and Chromatin Dynamics,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W2144108148,Oct4 expression in adult human stem cells: evidence in support of the stem cell theory of carcinogenesis,ipsc_reprogramming,2004,Pluripotent Stem Cells Research,future_top_decile,field_year_refbin,70
ipsc_reprogramming::https://openalex.org/W1552674655,"Induction of chondro-, osteo- and adipogenesis in embryonic stem cells by bone morphogenetic protein-2: Effect of cofactors on differentiating lineages",ipsc_reprogramming,2005,Osteoarthritis Treatment and Mechanisms,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W2023161233,"A protocol describing the use of a recombinant protein-based, animal product-free medium (APEL) for human embryonic stem cell differentiation as spin embryoid bodies",ipsc_reprogramming,2008,Pluripotent Stem Cells Research,future_top_decile,field_year_refbin,241
ipsc_reprogramming::https://openalex.org/W1981364695,Three-Dimensional Nanofibrillar Surfaces Promote Self-Renewal in Mouse Embryonic Stem Cells,ipsc_reprogramming,2005,3D Printing in Biomedical Research,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W2047036934,Generation of Transgene-Free Lung Disease-Specific Human Induced Pluripotent Stem Cells Using a Single Excisable Lentiviral Stem Cell Cassette  ,ipsc_reprogramming,2010,Pluripotent Stem Cells Research,future_top_decile,field_year_refbin,320
ipsc_reprogramming::https://openalex.org/W1974765744,Advances in understanding tissue regenerative capacity and mechanisms in animals,ipsc_reprogramming,2010,Pluripotent Stem Cells Research,future_top_decile,field_year_refbin,56
ipsc_reprogramming::https://openalex.org/W4232123484,Connecting microRNA Genes to the Core Transcriptional Regulatory Circuitry of Embryonic Stem Cells,ipsc_reprogramming,2008,MicroRNA in disease regulation,future_top_decile,field_all_years,56
ipsc_reprogramming::https://openalex.org/W2030714059,Lin28 promotes transformation and is associated with advanced human malignancies,ipsc_reprogramming,2009,MicroRNA in disease regulation,future_top_decile,field_all_years,56
ipsc_reprogramming::https://openalex.org/W2091530970,Flk1+ cells derived from mouse embryonic stem cells reconstitute hematopoiesis in vivo in SCID mice,ipsc_reprogramming,2002,Zebrafish Biomedical Research Applications,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W2167061415,The Molecular Mechanism of Induced Pluripotency: A Two-Stage Switch,ipsc_reprogramming,2009,Pluripotent Stem Cells Research,future_top_decile,field_year_refbin,420
ipsc_reprogramming::https://openalex.org/W2073032682,A hypothesis for an embryonic origin of pluripotent Oct-4+ stem cells in adult bone marrow and other tissues,ipsc_reprogramming,2007,Pluripotent Stem Cells Research,future_top_decile,field_year_refbin,168
ipsc_reprogramming::https://openalex.org/W2118109505,Embryonic stem cells,ipsc_reprogramming,2002,Pluripotent Stem Cells Research,future_top_decile,field_year_refbin,54
ipsc_reprogramming::https://openalex.org/W2066715837,Proteomic analysis of neural differentiation of mouse embryonic stem cells,ipsc_reprogramming,2005,"Cancer, Stress, Anesthesia, and Immune Response",future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W2040511639,"Human embryonic stem cell genes <i>OCT4, NANOG, STELLAR</i>, and <i>GDF3</i> are expressed in both seminoma and breast carcinoma",ipsc_reprogramming,2005,Testicular diseases and treatments,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W1998641354,Differentiation of mouse embryonic stem cells into a defined neuronal lineage,ipsc_reprogramming,2004,Pluripotent Stem Cells Research,future_top_decile,field_year_refbin,141
ipsc_reprogramming::https://openalex.org/W2010417854,Human cardiovascular progenitor cells develop from a KDR+ embryonic-stem-cell-derived population,ipsc_reprogramming,2008,Congenital heart defects research,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W2063541896,The Science of Stroke: Mechanisms in Search of Treatments,ipsc_reprogramming,2010,Acute Ischemic Stroke Management,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W2162544653,Combinatorial Transcriptional Control In Blood Stem/Progenitor Cells: Genome-wide Analysis of Ten Major Transcriptional Regulators,ipsc_reprogramming,2010,Epigenetics and DNA Methylation,future_top_decile,field_all_years,58
ipsc_reprogramming::https://openalex.org/W2071010204,Genetic Analysis of the Role of the Reprogramming Gene <i>LIN-28</i> in Human Embryonic Stem Cells,ipsc_reprogramming,2008,Pluripotent Stem Cells Research,future_top_decile,field_year_refbin,348
ipsc_reprogramming::https://openalex.org/W1981030303,Histone H3K27ac separates active from poised enhancers and predicts developmental state,ipsc_reprogramming,2010,Genomics and Chromatin Dynamics,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W2173863177,"Differentiating Embryonic Stem Cells: GAPDH, But Neither HPRT Nor <i>β</i> -Tubulin Is Suitable as an Internal Standard for Measuring RNA Levels",ipsc_reprogramming,2002,Molecular Biology Techniques and Applications,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W2046396702,Human embryonic germ cell derivatives express a broad range of developmentally distinct markers and proliferate extensively <i>in vitro</i>,ipsc_reprogramming,2000,Pluripotent Stem Cells Research,future_top_decile,field_year,79
ipsc_reprogramming::https://openalex.org/W2108241558,"Stem Cells, the Molecular Circuitry of Pluripotency and Nuclear Reprogramming",ipsc_reprogramming,2008,Pluripotent Stem Cells Research,future_top_decile,field_year_refbin,348
ipsc_reprogramming::https://openalex.org/W2043827744,LIN28 alters cell fate succession and acts independently of the <i>let-7</i> microRNA during neurogliogenesis in vitro,ipsc_reprogramming,2010,MicroRNA in disease regulation,future_top_decile,field_all_years,56
ipsc_reprogramming::https://openalex.org/W1982498121,TAZ controls Smad nucleocytoplasmic shuttling and regulates human embryonic stem-cell self-renewal,ipsc_reprogramming,2008,Hippo pathway signaling and YAP/TAZ,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W2006562250,Generation of functional hemangioblasts from human embryonic stem cells,ipsc_reprogramming,2007,Angiogenesis and VEGF in Cancer,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W2016961314,Functional Neural Development from Human Embryonic Stem Cells: Accelerated Synaptic Activity via Astrocyte Coculture,ipsc_reprogramming,2007,Neuroscience and Neural Engineering,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W2077312310,Translational Prospects for Human Induced Pluripotent Stem Cells,ipsc_reprogramming,2010,Pluripotent Stem Cells Research,future_top_decile,field_year_refbin,320
ipsc_reprogramming::https://openalex.org/W2116318886,EZH1 Mediates Methylation on Histone H3 Lysine 27 and Complements EZH2 in Maintaining Stem Cell Identity and Executing Pluripotency,ipsc_reprogramming,2008,Epigenetics and DNA Methylation,future_top_decile,field_year3,50
ipsc_reprogramming::https://openalex.org/W2092662468,Complexity in biomaterials for tissue engineering,ipsc_reprogramming,2009,3D Printing in Biomedical Research,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W2137672147,Liver stem cells and hepatocellular carcinoma†,ipsc_reprogramming,2008,Cancer Cells and Metastasis,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W2020026526,Induced pluripotent stem cell technology for the study of human disease,ipsc_reprogramming,2009,Pluripotent Stem Cells Research,future_top_decile,field_year_refbin,232
ipsc_reprogramming::https://openalex.org/W2023985765,Effects of Three-Dimensional Culture and Growth Factors on the Chondrogenic Differentiation of Murine Embryonic Stem Cells,ipsc_reprogramming,2005,Pluripotent Stem Cells Research,future_top_decile,field_year_refbin,92
ipsc_reprogramming::https://openalex.org/W2060245619,Tracing the Derivation of Embryonic Stem Cells from the Inner Cell Mass by Single-Cell RNA-Seq Analysis,ipsc_reprogramming,2010,Pluripotent Stem Cells Research,future_top_decile,field_year_refbin,320
ipsc_reprogramming::https://openalex.org/W2075428268,BAF250B-Associated SWI/SNF Chromatin-Remodeling Complex Is Required to Maintain Undifferentiated Mouse Embryonic Stem Cells,ipsc_reprogramming,2008,Chromatin Remodeling and Cancer,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W2180027492,"Nuclear Cloning, Stem Cells, and Genomic Reprogramming",ipsc_reprogramming,2002,Reproductive Biology and Fertility,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W2148379964,Enhanced hematopoietic differentiation of embryonic stem cells conditionally expressing Stat5,ipsc_reprogramming,2003,Zebrafish Biomedical Research Applications,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W2093441343,Human Embryonic Stem Cell-Derived Motor Neurons Are Sensitive to the Toxic Effect of Glial Cells Carrying an ALS-Causing Mutation,ipsc_reprogramming,2008,Amyotrophic Lateral Sclerosis Research,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W2117623697,Nanog and transcriptional networks in embryonic stem cell pluripotency,ipsc_reprogramming,2007,Pluripotent Stem Cells Research,future_top_decile,field_year_refbin,220
ipsc_reprogramming::https://openalex.org/W2120034162,LINE-1 retrotransposition in human embryonic stem cells,ipsc_reprogramming,2007,Chromosomal and Genetic Variations,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W2036519060,Derivation of Multipotent Mesenchymal Precursors from Human Embryonic Stem Cells,ipsc_reprogramming,2005,Pluripotent Stem Cells Research,future_top_decile,field_year_refbin,92
ipsc_reprogramming::https://openalex.org/W2034682317,"Nuclear transplantation, embryonic stem cells and the potential for cell therapy",ipsc_reprogramming,2004,Renal and related cancers,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W1986500594,A High Glycolytic Flux Supports the Proliferative Potential of Murine Embryonic Stem Cells,ipsc_reprogramming,2007,Pluripotent Stem Cells Research,future_top_decile,field_year,512
ipsc_reprogramming::https://openalex.org/W2024911623,Controlled differentiation of stem cells,ipsc_reprogramming,2007,3D Printing in Biomedical Research,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W1998841413,Germ cell specification in mice,ipsc_reprogramming,2009,Pluripotent Stem Cells Research,future_top_decile,field_year_refbin,232
ipsc_reprogramming::https://openalex.org/W2026348109,"Gene therapy, gene targeting and induced pluripotent stem cells: Applications in monogenic disease treatment",ipsc_reprogramming,2010,CRISPR and Genetic Engineering,future_top_decile,field_year,103
ipsc_reprogramming::https://openalex.org/W1965698498,Epigenetic reprogramming and induced pluripotency,ipsc_reprogramming,2009,Pluripotent Stem Cells Research,future_top_decile,field_year_refbin,420
ipsc_reprogramming::https://openalex.org/W2094979867,Identification and targeting of the ROSA26 locus in human embryonic stem cells,ipsc_reprogramming,2007,Pluripotent Stem Cells Research,future_top_decile,field_year_refbin,72
ipsc_reprogramming::https://openalex.org/W2017446921,Expression of CD41 marks the initiation of definitive hematopoiesis in the mouse embryo,ipsc_reprogramming,2002,Zebrafish Biomedical Research Applications,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W2009100845,Analysis of Different Promoter Systems for Efficient Transgene Expression in Mouse Embryonic Stem Cell Lines,ipsc_reprogramming,2002,Virus-based gene therapy research,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W1993638375,Generation of human-induced pluripotent stem cells,ipsc_reprogramming,2008,Pluripotent Stem Cells Research,future_top_decile,field_year_refbin,53
ipsc_reprogramming::https://openalex.org/W2150170782,SOX2 is an amplified lineage-survival oncogene in lung and esophageal squamous cell carcinomas,ipsc_reprogramming,2009,Epigenetics and DNA Methylation,future_top_decile,field_all_years,58
ipsc_reprogramming::https://openalex.org/W2016252630,The pluripotency factor Oct4 interacts with Ctcf and also controls X-chromosome pairing and counting,ipsc_reprogramming,2009,CRISPR and Genetic Engineering,future_top_decile,field_year,76
ipsc_reprogramming::https://openalex.org/W2105698711,LIN-28 and the poly(U) polymerase PUP-2 regulate let-7 microRNA processing in Caenorhabditis elegans,ipsc_reprogramming,2009,"Genetics, Aging, and Longevity in Model Organisms",future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W2076202143,<i>In vivo</i>immunological function of mast cells derived from embryonic stem cells: An approach for the rapid analysis of even embryonic lethal mutations in adult mice<i>in vivo</i>,ipsc_reprogramming,2000,Mast cells and histamine,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W2044640695,Sources of Stem Cells for Regenerative Medicine,ipsc_reprogramming,2008,Pluripotent Stem Cells Research,future_top_decile,field_year_refbin,241
ipsc_reprogramming::https://openalex.org/W2047417345,Stem cells act through multiple mechanisms to benefit mice with neurodegenerative metabolic disease,ipsc_reprogramming,2007,Neurogenesis and neuroplasticity mechanisms,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W2131098355,Slicing across Kingdoms: Regeneration in Plants and Animals,ipsc_reprogramming,2008,Plant Molecular Biology Research,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W1963496112,Retinoic acid activation of the ERK pathway is required for embryonic stem cell commitment into the adipocyte lineage,ipsc_reprogramming,2002,Retinoids in leukemia and cellular processes,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W1984968289,Emerging potential of transposons for gene therapy and generation of induced pluripotent stem cells,ipsc_reprogramming,2009,CRISPR and Genetic Engineering,future_top_decile,field_year,76
ipsc_reprogramming::https://openalex.org/W1571938218,Role of Retinoic Acid in the Differentiation of Embryonal Carcinoma and Embryonic Stem Cells,ipsc_reprogramming,2007,Retinoids in leukemia and cellular processes,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W2037786477,Lin28 recruits the TUTase Zcchc11 to inhibit let-7 maturation in mouse embryonic stem cells,ipsc_reprogramming,2009,RNA Research and Splicing,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W2034877388,Stem Cell Therapy for Vascular Regeneration,ipsc_reprogramming,2010,Tissue Engineering and Regenerative Medicine,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W1981814533,Differentiation of Human Embryonic Stem Cells into Bipotent Mesenchymal Stem Cells,ipsc_reprogramming,2006,Mesenchymal stem cell research,future_top_decile,all_non_landmark,5920
