paper_id,domain,year,primary_field,is_landmark,n_controls,control_tier,community_reach_control_mad,community_reach_control_robust_scale,community_reach_scale_used,community_reach_scale_floor_used,community_reach_mad_zero,community_reach_z_clipped,field_entropy_control_mad,field_entropy_control_robust_scale,field_entropy_scale_used,field_entropy_scale_floor_used,field_entropy_mad_zero,field_entropy_z_clipped,cross_community_adoption_control_mad,cross_community_adoption_control_robust_scale,cross_community_adoption_scale_used,cross_community_adoption_scale_floor_used,cross_community_adoption_mad_zero,cross_community_adoption_z_clipped,path_shortening_control_mad,path_shortening_control_robust_scale,path_shortening_scale_used,path_shortening_scale_floor_used,path_shortening_mad_zero,path_shortening_z_clipped,modularity_shock_control_mad,modularity_shock_control_robust_scale,modularity_shock_scale_used,modularity_shock_scale_floor_used,modularity_shock_mad_zero,modularity_shock_z_clipped,partition_change_control_mad,partition_change_control_robust_scale,partition_change_scale_used,partition_change_scale_floor_used,partition_change_mad_zero,partition_change_z_clipped,boundary_mixing_control_mad,boundary_mixing_control_robust_scale,boundary_mixing_scale_used,boundary_mixing_scale_floor_used,boundary_mixing_mad_zero,boundary_mixing_z_clipped,post_perturbation_concentration_control_mad,post_perturbation_concentration_control_robust_scale,post_perturbation_concentration_scale_used,post_perturbation_concentration_scale_floor_used,post_perturbation_concentration_mad_zero,post_perturbation_concentration_z_clipped,hub_formation_control_mad,hub_formation_control_robust_scale,hub_formation_scale_used,hub_formation_scale_floor_used,hub_formation_mad_zero,hub_formation_z_clipped,n_delta_scale_floor_used,n_delta_mad_zero,n_delta_z_clipped
gamma_ray_bursts_and_supernovae::https://openalex.org/W3037504478,gamma_ray_bursts_and_supernovae,2011,Astronomy and Astrophysics,0,114,field_year_refbin,1.4826,1.5606710885680841,1.4826,0,0,0,0.0,0.12117313759145014,0.12845574139342947,1,1,0,0.12355,0.21823687501967712,0.1544375,1,0,0,0.0,0.06502796202367017,0.0568994667707114,1,1,0,0.0,0.007766664296786968,0.007766664296786968,1,1,0,0.06599170541162781,0.08243613143470581,0.06599170541162781,0,0,0,0.06637547967479673,0.09148952958822101,0.06637547967479673,0,0,0,0.2969267489711934,0.33577945144070204,0.2969267489711934,0,0,0,0.0,0.0008476990281287601,0.02,1,1,0,5,4,0
gamma_ray_bursts_and_supernovae::https://openalex.org/W3100913711,gamma_ray_bursts_and_supernovae,2011,Astronomy and Astrophysics,0,114,field_year_refbin,1.4826,1.5606710885680841,1.4826,0,0,0,0.0,0.12117313759145014,0.12845574139342947,1,1,0,0.12916590909090908,0.21823687501967712,0.16145738636363635,1,0,0,0.0,0.06502796202367017,0.0568994667707114,1,1,0,0.0,0.007245018905339608,0.007384686068857942,1,1,0,0.0645807502430729,0.08243613143470581,0.0645807502430729,0,0,0,0.060009513573101816,0.08965562464963531,0.060009513573101816,0,0,0,0.3126564943415638,0.33577945144070204,0.3126564943415638,0,0,0,0.0,0.0008476990281287601,0.02,1,1,0,5,4,0
gamma_ray_bursts_and_supernovae::https://openalex.org/W3100922690,gamma_ray_bursts_and_supernovae,2011,Astronomy and Astrophysics,0,114,field_year_refbin,1.4826,1.5606710885680841,1.4826,0,0,0,0.0,0.12117313759145014,0.12845574139342947,1,1,0,0.12916590909090908,0.21823687501967712,0.16145738636363635,1,0,0,0.0,0.06502796202367017,0.0568994667707114,1,1,0,0.0,0.007766664296786968,0.007766664296786968,1,1,0,0.06568820612098805,0.08243613143470581,0.06568820612098805,0,0,0,0.06637547967479673,0.09148952958822101,0.06637547967479673,0,0,0,0.3126564943415638,0.33577945144070204,0.3126564943415638,0,0,0,0.0,0.0008476990281287601,0.02,1,1,0,5,4,0
gamma_ray_bursts_and_supernovae::https://openalex.org/W3102403098,gamma_ray_bursts_and_supernovae,2011,Astronomy and Astrophysics,0,79,field_year_refbin,1.4826,1.5606710885680841,1.4826,0,0,0,0.0,0.16269925527766957,0.12845574139342947,1,1,0,0.16473333333333331,0.3459487579659254,0.21621797372870338,1,0,0,0.0,0.03064523005555685,0.0284497333853557,1,1,0,0.0,0.019461348704016803,0.019461348704016803,1,1,0,0.1316632410922422,0.15826159739121712,0.1316632410922422,0,0,0,0.18683170731707316,0.24797506149781742,0.18683170731707316,0,0,0,0.4617500771255637,0.4617500771255637,0.4617500771255637,0,0,0,0.0,0.01151357104940924,0.02,1,1,0,5,4,0
gamma_ray_bursts_and_supernovae::https://openalex.org/W3104662021,gamma_ray_bursts_and_supernovae,2011,Astronomy and Astrophysics,0,100,field_year_refbin,1.4826,1.4826,1.4826,0,0,0,0.0,0.16405280318674384,0.12845574139342947,1,1,1,0.2118,0.23284104084697116,0.26475,1,0,0,0.0,0.018990311857482605,0.0284497333853557,1,1,0,0.0,0.006427880680589999,0.007384686068857942,1,1,0,0.08075722785551011,0.10732261914597041,0.08075722785551011,0,0,1,0.09851945306126764,0.12262964696923068,0.09851945306126764,0,0,0,0.3520528319559228,0.3520528319559228,0.3520528319559228,0,0,0,0.0,0.001105541596785135,0.02,1,1,0,5,4,2
gamma_ray_bursts_and_supernovae::https://openalex.org/W3105543109,gamma_ray_bursts_and_supernovae,2011,Astronomy and Astrophysics,0,95,field_year_refbin,1.4826,1.4826,1.4826,0,0,0,0.0,0.1509939600230296,0.12845574139342947,1,1,0,0.11404615384615385,0.2737279448370483,0.1710799655231552,1,0,0,0.0,0.016248209409598317,0.0284497333853557,1,1,0,0.0,0.016327539851444844,0.016327539851444844,1,1,0,0.09338685108677483,0.10882665269221972,0.09338685108677483,0,0,0,0.10454230769230768,0.17476582279822483,0.10454230769230768,0,0,0,0.31244876033057845,0.3442583668361778,0.31244876033057845,0,0,0,0.0,0.006102641098570559,0.02,1,1,0,5,4,0
gamma_ray_bursts_and_supernovae::https://openalex.org/W3125793999,gamma_ray_bursts_and_supernovae,2011,Astronomy and Astrophysics,0,95,field_year_refbin,1.4826,1.4826,1.4826,0,0,0,0.0,0.1509939600230296,0.12845574139342947,1,1,0,0.14826,0.2737279448370483,0.18532500000000002,1,0,0,0.0,0.016248209409598317,0.0284497333853557,1,1,0,0.0,0.01632566584810027,0.01632566584810027,1,1,0,0.09338685108677483,0.10502244416283064,0.09338685108677483,0,0,0,0.10589999999999995,0.17476582279822483,0.10589999999999995,0,0,0,0.32431875,0.3442583668361778,0.32431875,0,0,0,0.0,0.006102641098570559,0.02,1,1,0,5,4,0
gamma_ray_bursts_and_supernovae::https://openalex.org/W4211058022,gamma_ray_bursts_and_supernovae,2011,Astronomy and Astrophysics,0,114,field_year_refbin,1.4826,1.5606710885680841,1.4826,0,0,0,0.0,0.11413339826719043,0.12845574139342947,1,1,1,0.12355,0.21032628519655946,0.1544375,1,0,0,0.0,0.06502796202367017,0.0568994667707114,1,1,0,0.0,0.007766664296786968,0.007766664296786968,1,1,0,0.0645807502430729,0.08119002214385258,0.0645807502430729,0,0,0,0.060009513573101816,0.08889669611560916,0.060009513573101816,0,0,0,0.2969267489711934,0.32946215303517007,0.2969267489711934,0,0,0,0.0,0.0008476990281287601,0.02,1,1,0,5,4,1
gamma_ray_bursts_and_supernovae::https://openalex.org/W4293228180,gamma_ray_bursts_and_supernovae,2011,Astronomy and Astrophysics,0,95,field_year_refbin,1.4826,1.4826,1.4826,0,0,0,0.0,0.1509939600230296,0.12845574139342947,1,1,0,0.11404615384615385,0.2737279448370483,0.1710799655231552,1,0,0,0.0,0.016248209409598317,0.0284497333853557,1,1,0,0.0,0.01632566584810027,0.01632566584810027,1,1,0,0.09338685108677483,0.10604689271769895,0.09338685108677483,0,0,0,0.10589999999999995,0.17476582279822483,0.10589999999999995,0,0,0,0.31244876033057845,0.33690867006550584,0.31244876033057845,0,0,0,0.0,0.006102641098570559,0.02,1,1,0,5,4,0
gamma_ray_bursts_and_supernovae::https://openalex.org/W4294932442,gamma_ray_bursts_and_supernovae,2011,Astronomy and Astrophysics,0,79,field_year_refbin,1.4826,1.5606710885680841,1.4826,0,0,0,0.0,0.16269925527766957,0.12845574139342947,1,1,0,0.16473333333333331,0.3459487579659254,0.21621797372870338,1,0,0,0.0,0.03064523005555685,0.0284497333853557,1,1,0,0.0,0.019461348704016803,0.019461348704016803,1,1,0,0.1316632410922422,0.15826159739121712,0.1316632410922422,0,0,0,0.18683170731707316,0.2430867868888571,0.18683170731707316,0,0,0,0.4896240740740741,0.4896240740740741,0.4896240740740741,0,0,0,0.0,0.01151357104940924,0.02,1,1,0,5,4,0
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W1493882194,genetics_aging_and_longevity_in_model_organisms,2011,Aging,0,65,field_year,2.9652,3.7064492216456637,2.9652,0,0,0,0.8234787339992018,0.9296085261152328,0.8234787339992018,0,0,0,0.353,0.39016777214202103,0.44125,1,0,0,0.0,0.1118480946807127,0.09786708284562362,1,1,0,0.0,0.006223480549482314,0.007384686068857942,1,1,0,0.22432172813604997,0.334995187678623,0.22432172813604997,0,0,0,0.09659363636363633,0.11428218433407461,0.09659363636363633,0,0,0,0.3588228772309355,0.3588228772309355,0.3588228772309355,0,0,0,0.0,0.0010430247718383283,0.02,1,1,0,4,3,0
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W1515211957,genetics_aging_and_longevity_in_model_organisms,2011,Aging,0,65,field_year,2.9652,3.3554428404213814,2.9652,0,0,0,0.6807664575868422,0.9296085261152328,0.6807664575868422,0,0,0,0.29723623188405796,0.39016777214202103,0.37154528985507246,1,0,0,0.0,0.1118480946807127,0.09786708284562362,1,1,0,0.0,0.006223480549482314,0.007384686068857942,1,1,0,0.22452929245042816,0.334995187678623,0.22452929245042816,0,0,0,0.0968884151668705,0.11428218433407461,0.0968884151668705,0,0,0,0.3569222222222222,0.3569222222222222,0.3569222222222222,0,0,0,0.0,0.0010430247718383283,0.02,1,1,0,4,3,0
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W1561509846,genetics_aging_and_longevity_in_model_organisms,2011,Aging,0,65,field_year,2.9652,3.3554428404213814,2.9652,0,0,0,0.6807664575868422,0.9296085261152328,0.6807664575868422,0,0,0,0.29723623188405796,0.39016777214202103,0.37154528985507246,1,0,0,0.0,0.1118480946807127,0.09786708284562362,1,1,0,0.0,0.006223480549482314,0.007384686068857942,1,1,0,0.22452929245042816,0.334995187678623,0.22452929245042816,0,0,0,0.0968884151668705,0.11428218433407461,0.0968884151668705,0,0,0,0.3569222222222222,0.3569222222222222,0.3569222222222222,0,0,0,0.0,0.0010430247718383283,0.02,1,1,0,4,3,0
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W1968158683,genetics_aging_and_longevity_in_model_organisms,2011,Aging,0,65,field_year,2.9652,3.7064492216456637,2.9652,0,0,0,0.7689720588781394,0.9296085261152328,0.7689720588781394,0,0,0,0.29723623188405796,0.39016777214202103,0.37154528985507246,1,0,0,0.0,0.1118480946807127,0.09786708284562362,1,1,0,0.0,0.006223480549482314,0.007384686068857942,1,1,0,0.22452929245042816,0.334995187678623,0.22452929245042816,0,0,0,0.0968884151668705,0.11428218433407461,0.0968884151668705,0,0,0,0.3588228772309355,0.3588228772309355,0.3588228772309355,0,0,0,0.0,0.0010430247718383283,0.02,1,1,0,4,3,0
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W1969452180,genetics_aging_and_longevity_in_model_organisms,2011,Cancer Research,0,86,field_all_years,1.4826,1.9508388607101053,1.4826,0,0,0,0.2409840081750807,0.66563804659361,0.332819023296805,1,0,0,0.4589,0.5057758833703978,0.5736249999999999,1,0,0,0.0,0.13005592404734034,0.1137989335414228,1,1,0,0.0,0.022434646898166207,0.022434646898166207,1,1,0,0.2717351234772014,0.2717351234772014,0.2717351234772014,0,0,0,0.13899375,0.20127212359996383,0.13899375,0,0,0,0.5040840000000001,0.5040840000000001,0.5040840000000001,0,0,0,0.0,0.0,0.02,1,1,0,5,3,0
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W1977537173,genetics_aging_and_longevity_in_model_organisms,2011,Aging,0,65,field_year,2.9652,3.7064492216456637,2.9652,0,0,0,0.7689720588781394,0.9296085261152328,0.7689720588781394,0,0,0,0.353,0.39016777214202103,0.44125,1,0,0,0.0,0.1118480946807127,0.09786708284562362,1,1,0,0.0,0.005399225213092796,0.007384686068857942,1,1,1,0.22432172813604997,0.334995187678623,0.22432172813604997,0,0,0,0.0968884151668705,0.11428218433407461,0.0968884151668705,0,0,0,0.3588228772309355,0.3588228772309355,0.3588228772309355,0,0,0,0.0,0.0010430247718383283,0.02,1,1,0,4,3,1
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W1978221635,genetics_aging_and_longevity_in_model_organisms,2011,Molecular Biology,0,106,field_year_refbin,2.9652,4.486929379633242,2.9652,0,0,0,0.7245312358433247,0.7245312358433247,0.7245312358433247,0,0,0,0.24710000000000001,0.28565854746112257,0.308875,1,0,0,0.0,0.13005592404734034,0.1137989335414228,1,1,0,0.0021684782441922785,0.008570999621272349,0.008570999621272349,1,0,0,0.15155451308231027,0.16099385932287757,0.15155451308231027,0,0,0,0.06620107579822826,0.08292401811314352,0.06620107579822826,0,0,0,0.2624286072485207,0.3061733211947804,0.2624286072485207,0,0,0,0.0,0.0,0.02,1,1,0,4,2,0
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W1986589519,genetics_aging_and_longevity_in_model_organisms,2011,Aging,0,65,field_year,2.9652,3.7064492216456637,2.9652,0,0,0,0.8234787339992018,0.9210180317939216,0.8234787339992018,0,0,0,0.353,0.39016777214202103,0.44125,1,0,0,0.0,0.1118480946807127,0.09786708284562362,1,1,0,0.0,0.006223480549482314,0.007384686068857942,1,1,0,0.22432172813604997,0.334995187678623,0.22432172813604997,0,0,0,0.09659363636363633,0.11428218433407461,0.09659363636363633,0,0,0,0.3569222222222222,0.3569222222222222,0.3569222222222222,0,0,0,0.0,0.0010430247718383283,0.02,1,1,0,4,3,0
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W2001689516,genetics_aging_and_longevity_in_model_organisms,2011,Aging,0,65,field_year,2.9652,3.7064492216456637,2.9652,0,0,0,0.7689720588781394,0.9296085261152328,0.7689720588781394,0,0,0,0.353,0.39016777214202103,0.44125,1,0,0,0.0,0.1118480946807127,0.09786708284562362,1,1,0,0.0,0.006223480549482314,0.007384686068857942,1,1,0,0.22432172813604997,0.334995187678623,0.22432172813604997,0,0,0,0.0968884151668705,0.11428218433407461,0.0968884151668705,0,0,0,0.3588228772309355,0.3588228772309355,0.3588228772309355,0,0,0,0.0,0.0010430247718383283,0.02,1,1,0,4,3,0
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W2016016611,genetics_aging_and_longevity_in_model_organisms,2011,Aging,0,65,field_year,2.9652,3.3554428404213814,2.9652,0,0,0,0.6807664575868422,0.9296085261152328,0.6807664575868422,0,0,0,0.29723623188405796,0.39016777214202103,0.37154528985507246,1,0,0,0.0,0.1118480946807127,0.09786708284562362,1,1,0,0.0,0.006223480549482314,0.007384686068857942,1,1,0,0.22452929245042816,0.334995187678623,0.22452929245042816,0,0,0,0.0968884151668705,0.11428218433407461,0.0968884151668705,0,0,0,0.3569222222222222,0.3569222222222222,0.3569222222222222,0,0,0,0.0,0.0010430247718383283,0.02,1,1,0,4,3,0
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W2016747889,genetics_aging_and_longevity_in_model_organisms,2011,Pharmacology,0,5083,all_non_landmark,1.4826,2.3410066328521264,1.4826,0,0,0,0.3466195131967141,0.5135686927980646,0.3466195131967141,0,0,0,0.37065,0.4235941967595044,0.46331249999999996,1,0,0,0.0,0.06502796202367017,0.0568994667707114,1,1,1,0.0,0.014802655691224794,0.014802655691224794,1,1,0,0.19367067323045378,0.22212915153804896,0.19367067323045378,0,0,0,0.123480382481004,0.17246546449756,0.123480382481004,0,0,0,0.3787456611570247,0.42889092988753913,0.3787456611570247,0,0,0,0.0,0.003968479899298759,0.02,1,1,0,4,3,1
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W2024573448,genetics_aging_and_longevity_in_model_organisms,2011,Aging,0,65,field_year,2.9652,3.7064492216456637,2.9652,0,0,0,0.7689720588781394,0.9296085261152328,0.7689720588781394,0,0,0,0.3047241106719368,0.39016777214202103,0.38090513833992096,1,0,0,0.0,0.1118480946807127,0.09786708284562362,1,1,0,0.0,0.006223480549482314,0.007384686068857942,1,1,0,0.22867231356122783,0.334995187678623,0.22867231356122783,0,0,0,0.0968884151668705,0.11428218433407461,0.0968884151668705,0,0,0,0.3588228772309355,0.3588228772309355,0.3588228772309355,0,0,0,0.0,0.0010430247718383283,0.02,1,1,0,4,3,0
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W2025587805,genetics_aging_and_longevity_in_model_organisms,2011,Aging,0,65,field_year,2.9652,3.3554428404213814,2.9652,0,0,0,0.6807664575868422,0.9296085261152328,0.6807664575868422,0,0,0,0.3388799999999999,0.3554861923960637,0.42359999999999987,1,0,0,0.0,0.1118480946807127,0.09786708284562362,1,1,0,0.0,0.006223480549482314,0.007384686068857942,1,1,0,0.21935815501164407,0.28229071898880675,0.21935815501164407,0,0,0,0.0968884151668705,0.11428218433407461,0.0968884151668705,0,0,0,0.3569222222222222,0.3569222222222222,0.3569222222222222,0,0,0,0.0,0.0010430247718383283,0.02,1,1,0,4,3,0
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W2042474311,genetics_aging_and_longevity_in_model_organisms,2011,Aging,0,65,field_year,2.9652,3.7064492216456637,2.9652,0,0,0,0.8234787339992018,0.9296085261152328,0.8234787339992018,0,0,0,0.3047241106719368,0.39016777214202103,0.38090513833992096,1,0,0,0.0,0.1118480946807127,0.09786708284562362,1,1,0,0.0,0.006223480549482314,0.007384686068857942,1,1,0,0.22867231356122783,0.334995187678623,0.22867231356122783,0,0,0,0.09659363636363633,0.11428218433407461,0.09659363636363633,0,0,0,0.3588228772309355,0.3588228772309355,0.3588228772309355,0,0,0,0.0,0.0010430247718383283,0.02,1,1,0,4,3,0
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W2046835799,genetics_aging_and_longevity_in_model_organisms,2011,Aging,0,65,field_year,2.9652,3.7064492216456637,2.9652,0,0,0,0.8234787339992018,0.9296085261152328,0.8234787339992018,0,0,0,0.3047241106719368,0.39016777214202103,0.38090513833992096,1,0,0,0.0,0.1118480946807127,0.09786708284562362,1,1,0,0.0,0.006223480549482314,0.007384686068857942,1,1,0,0.22867231356122783,0.334995187678623,0.22867231356122783,0,0,0,0.0968884151668705,0.11428218433407461,0.0968884151668705,0,0,0,0.3588228772309355,0.3588228772309355,0.3588228772309355,0,0,0,0.0,0.0010430247718383283,0.02,1,1,0,4,3,0
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W2048790924,genetics_aging_and_longevity_in_model_organisms,2011,Physiology,0,5083,all_non_landmark,1.4826,2.3410066328521264,1.4826,0,0,0,0.3466195131967141,0.5135686927980646,0.3466195131967141,0,0,0,0.37065,0.4235941967595044,0.46331249999999996,1,0,0,0.0,0.06502796202367017,0.0568994667707114,1,1,0,0.0,0.014802655691224794,0.014802655691224794,1,1,0,0.19367067323045378,0.22212915153804896,0.19367067323045378,0,0,0,0.12351281764663154,0.17246546449756,0.12351281764663154,0,0,0,0.3787456611570247,0.42889092988753913,0.3787456611570247,0,0,0,0.0,0.003968479899298759,0.02,1,1,0,4,3,0
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W2057913302,genetics_aging_and_longevity_in_model_organisms,2011,"Pediatrics, Perinatology and Child Health",0,5083,all_non_landmark,1.4826,2.3410066328521264,1.4826,0,0,0,0.3466195131967141,0.5138229655737179,0.3466195131967141,0,0,0,0.37065,0.4235941967595044,0.46331249999999996,1,0,0,0.0,0.06502796202367017,0.0568994667707114,1,1,0,0.0,0.014802655691224794,0.014802655691224794,1,1,0,0.19370820261428567,0.22212915153804896,0.19370820261428567,0,0,0,0.123480382481004,0.17246546449756,0.123480382481004,0,0,0,0.3792463924749452,0.4290739644170031,0.3792463924749452,0,0,0,0.0,0.003968479899298759,0.02,1,1,0,4,3,0
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W2069960805,genetics_aging_and_longevity_in_model_organisms,2011,Aging,0,65,field_year,2.9652,3.3554428404213814,2.9652,0,0,0,0.6807664575868422,0.9296085261152328,0.6807664575868422,0,0,0,0.29723623188405796,0.39016777214202103,0.37154528985507246,1,0,0,0.0,0.1118480946807127,0.09786708284562362,1,1,0,0.0,0.006223480549482314,0.007384686068857942,1,1,0,0.22452929245042816,0.334995187678623,0.22452929245042816,0,0,0,0.0968884151668705,0.11428218433407461,0.0968884151668705,0,0,0,0.3569222222222222,0.3569222222222222,0.3569222222222222,0,0,0,0.0,0.0010430247718383283,0.02,1,1,0,4,3,0
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W2090258939,genetics_aging_and_longevity_in_model_organisms,2011,Aging,0,65,field_year,2.9652,3.3554428404213814,2.9652,0,0,0,0.6807664575868422,0.9296085261152328,0.6807664575868422,0,0,0,0.3388799999999999,0.3554861923960637,0.42359999999999987,1,0,0,0.0,0.1118480946807127,0.09786708284562362,1,1,0,0.0,0.006223480549482314,0.007384686068857942,1,1,0,0.21935815501164407,0.28229071898880675,0.21935815501164407,0,0,0,0.09659363636363633,0.11428218433407461,0.09659363636363633,0,0,0,0.3569222222222222,0.3569222222222222,0.3569222222222222,0,0,0,0.0,0.0010430247718383283,0.02,1,1,0,4,3,0
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W2091944089,genetics_aging_and_longevity_in_model_organisms,2011,Aging,0,65,field_year,2.9652,3.1213421771361682,2.9652,0,0,0,0.7352731327079046,0.9210180317939216,0.7352731327079046,0,0,0,0.353,0.39016777214202103,0.44125,1,0,0,0.0,0.08843802835219149,0.07738327480816755,1,1,0,0.0,0.006223480549482314,0.007384686068857942,1,1,0,0.22867231356122783,0.334995187678623,0.22867231356122783,0,0,0,0.09659363636363633,0.11428218433407461,0.09659363636363633,0,0,0,0.3588228772309355,0.3588228772309355,0.3588228772309355,0,0,0,0.0,0.0010430247718383283,0.02,1,1,0,4,3,0
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W2095102047,genetics_aging_and_longevity_in_model_organisms,2011,Aging,0,65,field_year,2.9652,3.3554428404213814,2.9652,0,0,0,0.8234787339992018,0.9296085261152328,0.8234787339992018,0,0,0,0.353,0.39016777214202103,0.44125,1,0,0,0.0,0.1118480946807127,0.09786708284562362,1,1,0,0.0,0.006223480549482314,0.007384686068857942,1,1,0,0.22432172813604997,0.334995187678623,0.22432172813604997,0,0,0,0.09659363636363633,0.11428218433407461,0.09659363636363633,0,0,0,0.3588228772309355,0.3588228772309355,0.3588228772309355,0,0,0,0.0,0.0010430247718383283,0.02,1,1,0,4,3,0
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W2097413900,genetics_aging_and_longevity_in_model_organisms,2011,Aging,0,65,field_year,2.9652,3.3554428404213814,2.9652,0,0,0,0.6807664575868422,0.9296085261152328,0.6807664575868422,0,0,0,0.29723623188405796,0.39016777214202103,0.37154528985507246,1,0,0,0.0,0.1118480946807127,0.09786708284562362,1,1,0,0.0,0.006223480549482314,0.007384686068857942,1,1,0,0.22452929245042816,0.334995187678623,0.22452929245042816,0,0,0,0.0968884151668705,0.11428218433407461,0.0968884151668705,0,0,0,0.3569222222222222,0.3569222222222222,0.3569222222222222,0,0,0,0.0,0.0010430247718383283,0.02,1,1,0,4,3,0
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W2098016440,genetics_aging_and_longevity_in_model_organisms,2011,Aging,0,65,field_year,2.9652,3.7064492216456637,2.9652,0,0,0,0.7689720588781394,0.9296085261152328,0.7689720588781394,0,0,0,0.29723623188405796,0.39016777214202103,0.37154528985507246,1,0,0,0.0,0.1118480946807127,0.09786708284562362,1,1,0,0.0,0.006223480549482314,0.007384686068857942,1,1,0,0.22452929245042816,0.334995187678623,0.22452929245042816,0,0,0,0.0968884151668705,0.11428218433407461,0.0968884151668705,0,0,0,0.3588228772309355,0.3588228772309355,0.3588228772309355,0,0,0,0.0,0.0010430247718383283,0.02,1,1,0,4,3,0
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W2099283141,genetics_aging_and_longevity_in_model_organisms,2011,Molecular Biology,0,113,field_year_refbin,2.9652,4.2138119391338265,2.9652,0,0,0,0.5986493076393473,0.5986493076393473,0.5986493076393473,0,0,0,0.23195516129032254,0.3776824034334762,0.28994395161290315,1,0,0,0.0,0.13005592404734034,0.1137989335414228,1,1,0,0.0,0.010363462147906805,0.010363462147906805,1,1,0,0.15296983056252228,0.20698008906086002,0.15296983056252228,0,0,0,0.09946042424242427,0.12597908772930722,0.09946042424242427,0,0,0,0.21378725925925937,0.27840309815985426,0.21378725925925937,0,0,0,0.0,2.611024919562103e-18,0.02,1,1,0,4,3,0
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W2101108369,genetics_aging_and_longevity_in_model_organisms,2011,Nutrition and Dietetics,0,5083,all_non_landmark,1.4826,2.3410066328521264,1.4826,0,0,0,0.3466195131967141,0.5138229655737179,0.3466195131967141,0,0,0,0.37065,0.4235941967595044,0.46331249999999996,1,0,0,0.0,0.06502796202367017,0.0568994667707114,1,1,0,0.0,0.014802655691224794,0.014802655691224794,1,1,0,0.19367067323045378,0.22188727151701976,0.19367067323045378,0,0,0,0.123480382481004,0.17246546449756,0.123480382481004,0,0,0,0.3792463924749452,0.429000614483928,0.3792463924749452,0,0,0,0.0,0.003968479899298759,0.02,1,1,0,4,3,0
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W2102824402,genetics_aging_and_longevity_in_model_organisms,2011,Molecular Biology,0,106,field_year_refbin,2.9652,4.486929379633242,2.9652,0,0,0,0.7366060823941245,0.7366060823941245,0.7366060823941245,0,0,0,0.25436764705882353,0.275904353157572,0.31795955882352944,1,0,0,0.0,0.13005592404734034,0.1137989335414228,1,1,0,0.002016672257684602,0.008570999621272349,0.008570999621272349,1,0,0,0.15321361219152516,0.16310548384505164,0.15321361219152516,0,0,0,0.06482176644951874,0.07503388874196375,0.06482176644951874,0,0,0,0.27026562499999995,0.3136935617009191,0.27026562499999995,0,0,0,0.0,0.0,0.02,1,1,0,4,2,0
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W2103078762,genetics_aging_and_longevity_in_model_organisms,2011,Physiology,0,5083,all_non_landmark,1.4826,2.3410066328521264,1.4826,0,0,0,0.3466195131967141,0.5135686927980646,0.3466195131967141,0,0,0,0.37065,0.4235941967595044,0.46331249999999996,1,0,0,0.0,0.06502796202367017,0.0568994667707114,1,1,1,0.0,0.014802655691224794,0.014802655691224794,1,1,0,0.19367067323045378,0.22188727151701976,0.19367067323045378,0,0,0,0.123480382481004,0.17246546449756,0.123480382481004,0,0,0,0.3787456611570247,0.4290739644170031,0.3787456611570247,0,0,0,0.0,0.003968479899298759,0.02,1,1,0,4,3,1
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W2107996007,genetics_aging_and_longevity_in_model_organisms,2011,Aging,0,65,field_year,2.9652,3.7064492216456637,2.9652,0,0,0,0.7689720588781394,0.9296085261152328,0.7689720588781394,0,0,0,0.29723623188405796,0.39016777214202103,0.37154528985507246,1,0,0,0.0,0.1118480946807127,0.09786708284562362,1,1,0,0.0,0.006223480549482314,0.007384686068857942,1,1,0,0.22452929245042816,0.334995187678623,0.22452929245042816,0,0,0,0.09659363636363633,0.11428218433407461,0.09659363636363633,0,0,0,0.3569222222222222,0.3569222222222222,0.3569222222222222,0,0,0,0.0,0.0010430247718383283,0.02,1,1,0,4,3,0
