paper_id,title,domain,year,primary_field,profile_type,control_tier,n_controls
ipsc_reprogramming::https://openalex.org/W2079870118,Induced Pluripotent Stem Cells Generated from Patients with ALS Can Be Differentiated into Motor Neurons,ipsc_reprogramming,2008,Molecular Biology,future_top_decile,field_year_refbin,50
ipsc_reprogramming::https://openalex.org/W2101967659,Stem cell metabolism in tissue development and aging,ipsc_reprogramming,2013,Molecular Biology,future_top_decile,field_year_refbin,171
ipsc_reprogramming::https://openalex.org/W2135447662,Mechanisms of Stem Cell Self-Renewal,ipsc_reprogramming,2009,Molecular Biology,future_top_decile,field_year_refbin,78
ipsc_reprogramming::https://openalex.org/W2172957891,Regenerative medicine: Current therapies and future directions,ipsc_reprogramming,2015,Surgery,future_top_decile,all_non_landmark,5083
ipsc_reprogramming::https://openalex.org/W2121586624,Adult neural stem cells in the mammalian central nervous system,ipsc_reprogramming,2009,Developmental Neuroscience,future_top_decile,all_non_landmark,5083
ipsc_reprogramming::https://openalex.org/W1971578941,Master Transcription Factors and Mediator Establish Super-Enhancers at Key Cell Identity Genes,ipsc_reprogramming,2013,Molecular Biology,future_top_decile,field_year_refbin,116
ipsc_reprogramming::https://openalex.org/W2134520937,"Recent advances in 2D and 3D in vitro systems using primary hepatocytes, alternative hepatocyte sources and non-parenchymal liver cells and their use in investigating mechanisms of hepatotoxicity, cell signaling and ADME",ipsc_reprogramming,2013,Hepatology,future_top_decile,all_non_landmark,5083
ipsc_reprogramming::https://openalex.org/W1991492417,Biomimetic Platforms for Human Stem Cell Research,ipsc_reprogramming,2011,Biomedical Engineering,future_top_decile,all_non_landmark,5083
ipsc_reprogramming::https://openalex.org/W2008033906,Gene therapy clinical trials worldwide to 2012 – an update,ipsc_reprogramming,2013,Molecular Biology,future_top_decile,field_year_refbin,171
ipsc_reprogramming::https://openalex.org/W1991098379,Cancer stem cells in the development of liver cancer,ipsc_reprogramming,2013,Hepatology,future_top_decile,all_non_landmark,5083
ipsc_reprogramming::https://openalex.org/W2143747124,Patient-specific induced pluripotent stem-cell-derived models of LEOPARD syndrome,ipsc_reprogramming,2010,Molecular Biology,future_top_decile,field_year_refbin,86
ipsc_reprogramming::https://openalex.org/W1806909159,Directly Reprogrammed Human Neurons Retain Aging-Associated Transcriptomic Signatures and Reveal Age-Related Nucleocytoplasmic Defects,ipsc_reprogramming,2015,Molecular Biology,future_top_decile,field_year_refbin,173
ipsc_reprogramming::https://openalex.org/W2113047160,Modeling of Arrhythmogenic Right Ventricular Cardiomyopathy With Human Induced Pluripotent Stem Cells,ipsc_reprogramming,2013,Cardiology and Cardiovascular Medicine,future_top_decile,all_non_landmark,5083
ipsc_reprogramming::https://openalex.org/W2151510743,"Induced Pluripotent Stem Cells: Past, Present, and Future",ipsc_reprogramming,2012,Molecular Biology,future_top_decile,field_year_refbin,105
ipsc_reprogramming::https://openalex.org/W2038254017,"Nanog, Pou5f1 and SoxB1 activate zygotic gene expression during the maternal-to-zygotic transition",ipsc_reprogramming,2013,Cancer Research,future_top_decile,field_all_years,86
ipsc_reprogramming::https://openalex.org/W2007310752,Bone Tissue Engineering: Recent Advances and Challenges,ipsc_reprogramming,2012,Biomedical Engineering,future_top_decile,all_non_landmark,5083
ipsc_reprogramming::https://openalex.org/W2074131381,In vivo conversion of astrocytes to neurons in the injured adult spinal cord,ipsc_reprogramming,2014,Developmental Neuroscience,future_top_decile,all_non_landmark,5083
ipsc_reprogramming::https://openalex.org/W2079205293,Generation of Insulin-secreting Islet-like Clusters from Human Skin Fibroblasts,ipsc_reprogramming,2008,Surgery,future_top_decile,all_non_landmark,5083
ipsc_reprogramming::https://openalex.org/W2128085444,Functional Cardiomyocytes Derived From Human Induced Pluripotent Stem Cells,ipsc_reprogramming,2009,Molecular Biology,future_top_decile,field_year_refbin,78
ipsc_reprogramming::https://openalex.org/W2126780067,In vivo reprogramming of adult pancreatic exocrine cells to β-cells,ipsc_reprogramming,2008,Surgery,future_top_decile,all_non_landmark,5083
ipsc_reprogramming::https://openalex.org/W2040027262,Rapid Single-Step Induction of Functional Neurons from Human Pluripotent Stem Cells,ipsc_reprogramming,2013,Molecular Biology,future_top_decile,field_year_refbin,156
ipsc_reprogramming::https://openalex.org/W2040158154,The Directed Differentiation of Human iPS Cells into Kidney Podocytes,ipsc_reprogramming,2012,Molecular Biology,future_top_decile,field_year_refbin,119
ipsc_reprogramming::https://openalex.org/W2115426133,"Stem Cells in Skin Regeneration, Wound Healing, and Their Clinical Applications",ipsc_reprogramming,2015,Rehabilitation,future_top_decile,all_non_landmark,5083
ipsc_reprogramming::https://openalex.org/W2081848717,Reprogramming cell fates: reconciling rarity with robustness,ipsc_reprogramming,2009,Molecular Biology,future_top_decile,field_year_refbin,73
ipsc_reprogramming::https://openalex.org/W1984582197,Targeted gene correction of α1-antitrypsin deficiency in induced pluripotent stem cells,ipsc_reprogramming,2011,Molecular Biology,future_top_decile,field_year_refbin,106
ipsc_reprogramming::https://openalex.org/W2110549425,Whole-Organ Tissue Engineering: Decellularization and Recellularization of Three-Dimensional Matrix Scaffolds,ipsc_reprogramming,2011,Surgery,future_top_decile,all_non_landmark,5083
ipsc_reprogramming::https://openalex.org/W1998914462,ROCK Inhibitor and Feeder Cells Induce the Conditional Reprogramming of Epithelial Cells,ipsc_reprogramming,2011,Molecular Biology,future_top_decile,field_year_refbin,95
ipsc_reprogramming::https://openalex.org/W2098188264,Modeling the mitochondrial cardiomyopathy of Barth syndrome with induced pluripotent stem cell and heart-on-chip technologies,ipsc_reprogramming,2014,Molecular Biology,future_top_decile,field_year_refbin,126
ipsc_reprogramming::https://openalex.org/W2081331532,"Induced pluripotent stem cells: applications in regenerative medicine, disease modeling, and drug discovery",ipsc_reprogramming,2015,Molecular Biology,future_top_decile,field_year_refbin,186
ipsc_reprogramming::https://openalex.org/W2101634482,Rescue of ATP7B function in hepatocyte-like cells from Wilson's disease induced pluripotent stem cells using gene therapy or the chaperone drug curcumin,ipsc_reprogramming,2011,Nutrition and Dietetics,future_top_decile,all_non_landmark,5083
ipsc_reprogramming::https://openalex.org/W2109033573,Pathogenic Mutation of ALK2 Inhibits Induced Pluripotent Stem Cell Reprogramming and Maintenance: Mechanisms of Reprogramming and Strategy for Drug Identification,ipsc_reprogramming,2012,Rheumatology,future_top_decile,all_non_landmark,5083
ipsc_reprogramming::https://openalex.org/W2166305181,Robust cardiomyocyte differentiation from human pluripotent stem cells via temporal modulation of canonical Wnt signaling,ipsc_reprogramming,2012,Molecular Biology,future_top_decile,field_year_refbin,119
ipsc_reprogramming::https://openalex.org/W2058569154,Cancer stem cells: an evolving concept,ipsc_reprogramming,2012,Oncology,future_top_decile,field_all_years,51
ipsc_reprogramming::https://openalex.org/W2030290211,&lt;i&gt;In vitro&lt;/i&gt; Modeling of Ryanodine Receptor 2 Dysfunction Using Human Induced Pluripotent Stem Cells,ipsc_reprogramming,2011,Cardiology and Cardiovascular Medicine,future_top_decile,all_non_landmark,5083
ipsc_reprogramming::https://openalex.org/W2008365696,Direct conversion of mouse fibroblasts to hepatocyte-like cells by defined factors,ipsc_reprogramming,2011,Molecular Biology,future_top_decile,field_year_refbin,95
ipsc_reprogramming::https://openalex.org/W1970098795,TGFβ signalling in context,ipsc_reprogramming,2012,Molecular Biology,future_top_decile,field_year_refbin,104
ipsc_reprogramming::https://openalex.org/W2135229538,c-Myc Regulates Transcriptional Pause Release,ipsc_reprogramming,2010,Molecular Biology,future_top_decile,field_year_refbin,86
ipsc_reprogramming::https://openalex.org/W2106586369,MicroRNA-Mediated In Vitro and In Vivo Direct Reprogramming of Cardiac Fibroblasts to Cardiomyocytes,ipsc_reprogramming,2012,Molecular Biology,future_top_decile,field_year_refbin,104
ipsc_reprogramming::https://openalex.org/W2122972941,Successful disease-specific induced pluripotent stem cell generation from patients with kidney transplantation,ipsc_reprogramming,2011,Molecular Biology,future_top_decile,field_year_refbin,113
ipsc_reprogramming::https://openalex.org/W1986619013,Function of oncogenes in cancer development: a changing paradigm,ipsc_reprogramming,2013,Molecular Biology,future_top_decile,field_year_refbin,171
ipsc_reprogramming::https://openalex.org/W2010203835,Emerging Role of Long Non-Coding RNA SOX2OT in SOX2 Regulation in Breast Cancer,ipsc_reprogramming,2014,Cancer Research,future_top_decile,field_all_years,86
ipsc_reprogramming::https://openalex.org/W2167786463,ZIC2-dependent OCT4 activation drives self-renewal of human liver cancer stem cells,ipsc_reprogramming,2015,Molecular Biology,future_top_decile,field_year_refbin,93
ipsc_reprogramming::https://openalex.org/W2144333171,HD iPSC-derived neural progenitors accumulate in culture and are susceptible to BDNF withdrawal due to glutamate toxicity,ipsc_reprogramming,2015,Cellular and Molecular Neuroscience,future_top_decile,all_non_landmark,5083
ipsc_reprogramming::https://openalex.org/W2054786727,SOX2 promotes dedifferentiation and imparts stem cell-like features to pancreatic cancer cells,ipsc_reprogramming,2013,Oncology,future_top_decile,field_all_years,51
ipsc_reprogramming::https://openalex.org/W1965698498,Epigenetic reprogramming and induced pluripotency,ipsc_reprogramming,2009,Molecular Biology,future_top_decile,field_year_refbin,50
ipsc_reprogramming::https://openalex.org/W2109460321,The promise of induced pluripotent stem cells in research and therapy,ipsc_reprogramming,2012,Molecular Biology,future_top_decile,field_year_refbin,105
ipsc_reprogramming::https://openalex.org/W2003126320,LRRK2 Mutant iPSC-Derived DA Neurons Demonstrate Increased Susceptibility to Oxidative Stress,ipsc_reprogramming,2011,Neurology,future_top_decile,all_non_landmark,5083
ipsc_reprogramming::https://openalex.org/W2156140279,Heart repair by reprogramming non-myocytes with cardiac transcription factors,ipsc_reprogramming,2012,Surgery,future_top_decile,all_non_landmark,5083
ipsc_reprogramming::https://openalex.org/W2058640723,Generation of tumor-initiating cells by exogenous delivery of OCT4transcription factor,ipsc_reprogramming,2011,Oncology,future_top_decile,field_all_years,51
ipsc_reprogramming::https://openalex.org/W2074042288,Mechanisms Underlying the Osteo- and Adipo-Differentiation of Human Mesenchymal Stem Cells,ipsc_reprogramming,2012,Genetics,future_top_decile,field_all_years,52
ipsc_reprogramming::https://openalex.org/W2052567696,Culture of human pluripotent stem cells using completely defined conditions on a recombinant E-cadherin substratum,ipsc_reprogramming,2010,Molecular Biology,future_top_decile,field_year_refbin,78
ipsc_reprogramming::https://openalex.org/W2122453033,Modeling the blood–brain barrier using stem cell sources,ipsc_reprogramming,2013,Developmental Neuroscience,future_top_decile,all_non_landmark,5083
ipsc_reprogramming::https://openalex.org/W1987160935,"N-Myc Regulates Expression of Pluripotency Genes in Neuroblastoma Including lif, klf2, klf4, and lin28b",ipsc_reprogramming,2009,Neurology,future_top_decile,all_non_landmark,5083
ipsc_reprogramming::https://openalex.org/W2027156617,Nanoscale surfaces for the long-term maintenance of mesenchymal stem cell phenotype and multipotency,ipsc_reprogramming,2011,Biomedical Engineering,future_top_decile,all_non_landmark,5083
ipsc_reprogramming::https://openalex.org/W51733083,Human Induced Pluripotent Stem Cells in Hepatology,ipsc_reprogramming,2013,Molecular Biology,future_top_decile,field_year_refbin,171
ipsc_reprogramming::https://openalex.org/W2147898515,Regulation of Spermatogonial Stem Cell Self-Renewal in Mammals,ipsc_reprogramming,2008,Reproductive Medicine,future_top_decile,all_non_landmark,5083
ipsc_reprogramming::https://openalex.org/W2099697301,Hematopoietic and Endothelial Differentiation of Human Induced Pluripotent Stem Cells,ipsc_reprogramming,2009,Molecular Biology,future_top_decile,field_year_refbin,78
ipsc_reprogramming::https://openalex.org/W2084037323,Oxygen in Stem Cell Biology: A Critical Component of the Stem Cell Niche,ipsc_reprogramming,2010,Molecular Biology,future_top_decile,field_year_refbin,86
ipsc_reprogramming::https://openalex.org/W2123011109,Myc‐regulated microRNAs attenuate embryonic stem cell differentiation,ipsc_reprogramming,2009,Cancer Research,future_top_decile,field_all_years,86
ipsc_reprogramming::https://openalex.org/W2142679772,Embryonic stem cell and induced pluripotent stem cell: an epigenetic perspective,ipsc_reprogramming,2012,Molecular Biology,future_top_decile,field_year_refbin,105
ipsc_reprogramming::https://openalex.org/W2036870885,Reconstructing and Reprogramming the Tumor-Propagating Potential of Glioblastoma Stem-like Cells,ipsc_reprogramming,2014,Molecular Biology,future_top_decile,field_year_refbin,187
ipsc_reprogramming::https://openalex.org/W1976626368,Linking DNA methylation and histone modification: patterns and paradigms,ipsc_reprogramming,2009,Molecular Biology,future_top_decile,field_year_refbin,73
ipsc_reprogramming::https://openalex.org/W1580421830,HIF1<i>α</i> Modulates Cell Fate Reprogramming Through Early Glycolytic Shift and Upregulation of PDK1–3 and PKM2,ipsc_reprogramming,2013,Molecular Biology,future_top_decile,field_year_refbin,151
microbiome_metagenomics::https://openalex.org/W2011312755,Microbial interactions: from networks to models,microbiome_metagenomics,2012,Ecology,future_top_decile,all_non_landmark,5083
microbiome_metagenomics::https://openalex.org/W2170486072,Reagent and laboratory contamination can critically impact sequence-based microbiome analyses,microbiome_metagenomics,2014,Ecology,future_top_decile,all_non_landmark,5083
microbiome_metagenomics::https://openalex.org/W2143842034,Integrative analysis of environmental sequences using MEGAN4,microbiome_metagenomics,2011,Molecular Biology,future_top_decile,field_year_refbin,106
microbiome_metagenomics::https://openalex.org/W2078365477,Antibiotics and the gut microbiota,microbiome_metagenomics,2014,Molecular Biology,future_top_decile,field_year_refbin,221
microbiome_metagenomics::https://openalex.org/W1951069276,Host Biology in Light of the Microbiome: Ten Principles of Holobionts and Hologenomes,microbiome_metagenomics,2015,Plant Science,future_top_decile,all_non_landmark,5083
microbiome_metagenomics::https://openalex.org/W2169651905,A Symbiotic View of Life: We Have Never Been Individuals,microbiome_metagenomics,2012,Plant Science,future_top_decile,all_non_landmark,5083
microbiome_metagenomics::https://openalex.org/W2135313371,Intestinal microbiota in functional bowel disorders: a Rome foundation report,microbiome_metagenomics,2012,Gastroenterology,future_top_decile,all_non_landmark,5083
microbiome_metagenomics::https://openalex.org/W2088209062,Metagenomic systems biology of the human gut microbiome reveals topological shifts associated with obesity and inflammatory bowel disease,microbiome_metagenomics,2011,Molecular Biology,future_top_decile,field_year_refbin,113
microbiome_metagenomics::https://openalex.org/W1964306176,"Animals in a bacterial world, a new imperative for the life sciences",microbiome_metagenomics,2013,Insect Science,future_top_decile,all_non_landmark,5083
microbiome_metagenomics::https://openalex.org/W2146523057,"Probiotics: Properties, Examples, and Specific Applications",microbiome_metagenomics,2013,Food Science,future_top_decile,all_non_landmark,5083
microbiome_metagenomics::https://openalex.org/W1577822803,High-Throughput Sequencing Technologies,microbiome_metagenomics,2015,Molecular Biology,future_top_decile,field_year_refbin,93
microbiome_metagenomics::https://openalex.org/W2038802458,An introduction to the analysis of shotgun metagenomic data,microbiome_metagenomics,2014,Ecology,future_top_decile,all_non_landmark,5083
microbiome_metagenomics::https://openalex.org/W2048479014,The microbiome revolution,microbiome_metagenomics,2014,Molecular Biology,future_top_decile,field_year_refbin,221
microbiome_metagenomics::https://openalex.org/W2157929705,CopyRighter: a rapid tool for improving the accuracy of microbial community profiles through lineage-specific gene copy number correction,microbiome_metagenomics,2014,Molecular Biology,future_top_decile,field_year_refbin,221
microbiome_metagenomics::https://openalex.org/W2046205296,Quantitative divergence of the bacterial root microbiota in <i>Arabidopsis thaliana</i> relatives,microbiome_metagenomics,2013,Plant Science,future_top_decile,all_non_landmark,5083
microbiome_metagenomics::https://openalex.org/W1992687107,MyTaxa: an advanced taxonomic classifier for genomic and metagenomic sequences,microbiome_metagenomics,2014,Molecular Biology,future_top_decile,field_year_refbin,187
microbiome_metagenomics::https://openalex.org/W2115701239,Evaluation of general 16S ribosomal RNA gene PCR primers for classical and next-generation sequencing-based diversity studies,microbiome_metagenomics,2012,Molecular Biology,future_top_decile,field_year_refbin,119
microbiome_metagenomics::https://openalex.org/W2051322058,"Microbial community profiling for human microbiome projects: Tools, techniques, and challenges",microbiome_metagenomics,2009,Molecular Biology,future_top_decile,field_year_refbin,50
microbiome_metagenomics::https://openalex.org/W2013067182,Resident viruses and their interactions with the immune system,microbiome_metagenomics,2013,Plant Science,future_top_decile,all_non_landmark,5083
microbiome_metagenomics::https://openalex.org/W2043103313,"The rhizosphere microbiome: significance of plant beneficial, plant pathogenic, and human pathogenic microorganisms",microbiome_metagenomics,2013,Plant Science,future_top_decile,all_non_landmark,5083
microbiome_metagenomics::https://openalex.org/W2139119508,A Systematic Analysis of Biosynthetic Gene Clusters in the Human Microbiome Reveals a Common Family of Antibiotics,microbiome_metagenomics,2014,Molecular Biology,future_top_decile,field_year_refbin,126
microbiome_metagenomics::https://openalex.org/W2127175247,Structure and function of the global ocean microbiome,microbiome_metagenomics,2015,Ecology,future_top_decile,all_non_landmark,5083
microbiome_metagenomics::https://openalex.org/W2158877985,Metagenomic Pyrosequencing and Microbial Identification,microbiome_metagenomics,2009,Molecular Biology,future_top_decile,field_year_refbin,71
microbiome_metagenomics::https://openalex.org/W2149074973,The International Scientific Association for Probiotics and Prebiotics consensus statement on the scope and appropriate use of the term probiotic,microbiome_metagenomics,2014,Food Science,future_top_decile,all_non_landmark,5083
microbiome_metagenomics::https://openalex.org/W1538298176,Beyond the Venn diagram: the hunt for a core microbiome,microbiome_metagenomics,2011,Molecular Biology,future_top_decile,field_year_refbin,113
microbiome_metagenomics::https://openalex.org/W1979724564,Geospatial Resolution of Human and Bacterial Diversity with City-Scale Metagenomics,microbiome_metagenomics,2015,Molecular Biology,future_top_decile,field_year_refbin,146
microbiome_metagenomics::https://openalex.org/W2115699469,The Human Oral Microbiome Database: a web accessible resource for investigating oral microbe taxonomic and genomic information,microbiome_metagenomics,2010,Periodontics,future_top_decile,all_non_landmark,5083
microbiome_metagenomics::https://openalex.org/W2114868025,"Transposases are the most abundant, most ubiquitous genes in nature",microbiome_metagenomics,2010,Molecular Biology,future_top_decile,field_year_refbin,86
microbiome_metagenomics::https://openalex.org/W2144105873,The gut microbiota of insects – diversity in structure and function,microbiome_metagenomics,2013,Insect Science,future_top_decile,all_non_landmark,5083
microbiome_metagenomics::https://openalex.org/W1581963595,Metagenomics meets time series analysis: unraveling microbial community dynamics,microbiome_metagenomics,2015,Molecular Biology,future_top_decile,field_year_refbin,186
microbiome_metagenomics::https://openalex.org/W1864161604,Sparse and Compositionally Robust Inference of Microbial Ecological Networks,microbiome_metagenomics,2015,Molecular Biology,future_top_decile,field_year_refbin,173
microbiome_metagenomics::https://openalex.org/W2117595393,The role of the gut microbiota in nutrition and health,microbiome_metagenomics,2012,Molecular Biology,future_top_decile,field_year_refbin,105
microbiome_metagenomics::https://openalex.org/W2004690636,Biogeography and individuality shape function in the human skin metagenome,microbiome_metagenomics,2014,Dermatology,future_top_decile,all_non_landmark,5083
microbiome_metagenomics::https://openalex.org/W2106119366,"The Human Skin Double-Stranded DNA Virome: Topographical and Temporal Diversity, Genetic Enrichment, and Dynamic Associations with the Host Microbiome",microbiome_metagenomics,2015,Ecology,future_top_decile,all_non_landmark,5083
microbiome_metagenomics::https://openalex.org/W2070826422,Ecology and exploration of the rare biosphere,microbiome_metagenomics,2015,Ecology,future_top_decile,all_non_landmark,5083
microbiome_metagenomics::https://openalex.org/W2080580603,Community-wide transcriptome of the oral microbiome in subjects with and without periodontitis,microbiome_metagenomics,2014,Periodontics,future_top_decile,all_non_landmark,5083
microbiome_metagenomics::https://openalex.org/W2005188161,Comparative Metagenomics Reveals Host Specific Metavirulomes and Horizontal Gene Transfer Elements in the Chicken Cecum Microbiome,microbiome_metagenomics,2008,Food Science,future_top_decile,all_non_landmark,5083
microbiome_metagenomics::https://openalex.org/W2160681728,Ultrafast clustering algorithms for metagenomic sequence analysis,microbiome_metagenomics,2012,Molecular Biology,future_top_decile,field_year_refbin,133
microbiome_metagenomics::https://openalex.org/W2124187551,Effects of Antibiotics on Human Microbiota and Subsequent Disease,microbiome_metagenomics,2014,Molecular Biology,future_top_decile,field_year_refbin,212
microbiome_metagenomics::https://openalex.org/W1971061059,Microbial Co-occurrence Relationships in the Human Microbiome,microbiome_metagenomics,2012,Molecular Biology,future_top_decile,field_year_refbin,133
microbiome_metagenomics::https://openalex.org/W2102681753,Metabolic dependencies drive species co-occurrence in diverse microbial communities,microbiome_metagenomics,2015,Molecular Biology,future_top_decile,field_year_refbin,146
microbiome_metagenomics::https://openalex.org/W1981504305,Starving our Microbial Self: The Deleterious Consequences of a Diet Deficient in Microbiota-Accessible Carbohydrates,microbiome_metagenomics,2014,Physiology,future_top_decile,all_non_landmark,5083
microbiome_metagenomics::https://openalex.org/W2152200355,Revealing the Bacterial Butyrate Synthesis Pathways by Analyzing (Meta)genomic Data,microbiome_metagenomics,2014,Food Science,future_top_decile,all_non_landmark,5083
microbiome_metagenomics::https://openalex.org/W2037318849,New Insights in Gut Microbiota Establishment in Healthy Breast Fed Neonates,microbiome_metagenomics,2012,Molecular Biology,future_top_decile,field_year_refbin,104
microbiome_metagenomics::https://openalex.org/W2113925621,The truth about metagenomics: quantifying and counteracting bias in 16S rRNA studies,microbiome_metagenomics,2015,Molecular Biology,future_top_decile,field_year_refbin,93
microbiome_metagenomics::https://openalex.org/W2147637673,The human microbiome: at the interface of health and disease,microbiome_metagenomics,2012,Molecular Biology,future_top_decile,field_year_refbin,105
microbiome_metagenomics::https://openalex.org/W2112364185,"CheckM: assessing the quality of microbial genomes recovered from isolates, single cells, and metagenomes",microbiome_metagenomics,2015,Molecular Biology,future_top_decile,field_year_refbin,146
microbiome_metagenomics::https://openalex.org/W1983086029,A Metagenomic Approach to Characterization of the Vaginal Microbiome Signature in Pregnancy,microbiome_metagenomics,2012,Molecular Biology,future_top_decile,field_year_refbin,133
microbiome_metagenomics::https://openalex.org/W1997437115,Intestinal microbiota in patients with nonalcoholic fatty liver disease,microbiome_metagenomics,2013,Molecular Biology,future_top_decile,field_year_refbin,171
microbiome_metagenomics::https://openalex.org/W2112681005,"Fecal Microbiota Transplantation: Indications, Methods, Evidence, and Future Directions",microbiome_metagenomics,2013,Infectious Diseases,future_top_decile,all_non_landmark,5083
perovskite_solar_cells::https://openalex.org/W2024227324,"Science and technology roadmap for graphene, related two-dimensional crystals, and hybrid systems",perovskite_solar_cells,2014,Materials Chemistry,future_top_decile,field_year_refbin,66
perovskite_solar_cells::https://openalex.org/W1140212254,Efficiently photo-charging lithium-ion battery by perovskite solar cell,perovskite_solar_cells,2015,Electrical and Electronic Engineering,future_top_decile,field_year,282
perovskite_solar_cells::https://openalex.org/W2262089745,Spectral splitting photovoltaics using perovskite and wideband dye-sensitized solar cells,perovskite_solar_cells,2015,Electrical and Electronic Engineering,future_top_decile,field_year_refbin,91
perovskite_solar_cells::https://openalex.org/W1968365273,Electrolytes in Dye-Sensitized Solar Cells,perovskite_solar_cells,2015,"Renewable Energy, Sustainability and the Environment",future_top_decile,all_non_landmark,5083
perovskite_solar_cells::https://openalex.org/W1999717631,The emergence of perovskite solar cells,perovskite_solar_cells,2014,Electrical and Electronic Engineering,future_top_decile,field_year_refbin,138
perovskite_solar_cells::https://openalex.org/W653212855,Vapor Phase Synthesis of Organometal Halide Perovskite Nanowires for Tunable Room-Temperature Nanolasers,perovskite_solar_cells,2015,Electrical and Electronic Engineering,future_top_decile,field_year_refbin,91
perovskite_solar_cells::https://openalex.org/W2082438448,Optical properties of organometal halide perovskite thin films and general device structure design rules for perovskite single and tandem solar cells,perovskite_solar_cells,2014,Electrical and Electronic Engineering,future_top_decile,field_year_refbin,91
perovskite_solar_cells::https://openalex.org/W2003478788,Lead halide perovskite nanowire lasers with low lasing thresholds and high quality factors,perovskite_solar_cells,2015,Electrical and Electronic Engineering,future_top_decile,field_year_refbin,91
perovskite_solar_cells::https://openalex.org/W2043979991,A perspective of mesoscopic solar cells based on metal chalcogenide quantum dots and organometal-halide perovskites,perovskite_solar_cells,2013,Electrical and Electronic Engineering,future_top_decile,field_year,121
perovskite_solar_cells::https://openalex.org/W1553661931,Metal-halide perovskites for photovoltaic and light-emitting devices,perovskite_solar_cells,2015,Electrical and Electronic Engineering,future_top_decile,field_year_refbin,138
perovskite_solar_cells::https://openalex.org/W1998343415,Interface engineering of highly efficient perovskite solar cells,perovskite_solar_cells,2014,Electrical and Electronic Engineering,future_top_decile,field_year_refbin,138
perovskite_solar_cells::https://openalex.org/W2062571793,Bright light-emitting diodes based on organometal halide perovskite,perovskite_solar_cells,2014,Electrical and Electronic Engineering,future_top_decile,field_year,297
perovskite_solar_cells::https://openalex.org/W2197620748,Flexible high power-per-weight perovskite solar cells with chromium oxide–metal contacts for improved stability in air,perovskite_solar_cells,2015,Electrical and Electronic Engineering,future_top_decile,field_year,282
perovskite_solar_cells::https://openalex.org/W2271885396,Observation of a hot-phonon bottleneck in lead-iodide perovskites,perovskite_solar_cells,2015,Electrical and Electronic Engineering,future_top_decile,field_year_refbin,91
perovskite_solar_cells::https://openalex.org/W2015127275,Water photolysis at 12.3% efficiency via perovskite photovoltaics and Earth-abundant catalysts,perovskite_solar_cells,2014,Electrical and Electronic Engineering,future_top_decile,field_year,297
perovskite_solar_cells::https://openalex.org/W1629273100,High-performance photovoltaic perovskite layers fabricated through intramolecular exchange,perovskite_solar_cells,2015,Electrical and Electronic Engineering,future_top_decile,field_year_refbin,138
perovskite_solar_cells::https://openalex.org/W1991981401,Transformation of the Excited State and Photovoltaic Efficiency of CH<sub>3</sub>NH<sub>3</sub>PbI<sub>3</sub> Perovskite upon Controlled Exposure to Humidified Air,perovskite_solar_cells,2015,Electrical and Electronic Engineering,future_top_decile,field_year_refbin,138
perovskite_solar_cells::https://openalex.org/W2134161979,Review of recent progress in chemical stability of perovskite solar cells,perovskite_solar_cells,2014,Electrical and Electronic Engineering,future_top_decile,field_year_refbin,138
perovskite_solar_cells::https://openalex.org/W2081506514,Giant switchable photovoltaic effect in organometal trihalide perovskite devices,perovskite_solar_cells,2014,Electrical and Electronic Engineering,future_top_decile,field_year_refbin,91
perovskite_solar_cells::https://openalex.org/W1840479564,Visible-light activation of TiO2 photocatalysts: Advances in theory and experiments,perovskite_solar_cells,2015,"Renewable Energy, Sustainability and the Environment",future_top_decile,all_non_landmark,5083
perovskite_solar_cells::https://openalex.org/W2167843206,Solution-processed hybrid perovskite photodetectors with high detectivity,perovskite_solar_cells,2014,Electrical and Electronic Engineering,future_top_decile,field_year_refbin,91
perovskite_solar_cells::https://openalex.org/W2110135517,Perovskite as Light Harvester: A Game Changer in Photovoltaics,perovskite_solar_cells,2014,Electrical and Electronic Engineering,future_top_decile,field_year_refbin,138
perovskite_solar_cells::https://openalex.org/W2006304022,Low trap-state density and long carrier diffusion in organolead trihalide perovskite single crystals,perovskite_solar_cells,2015,Electrical and Electronic Engineering,future_top_decile,field_year,282
perovskite_solar_cells::https://openalex.org/W1802734970,Organometal halide perovskite solar cells: degradation and stability,perovskite_solar_cells,2015,Electrical and Electronic Engineering,future_top_decile,field_year_refbin,138
perovskite_solar_cells::https://openalex.org/W2100716359,Anomalous Hysteresis in Perovskite Solar Cells,perovskite_solar_cells,2014,Electrical and Electronic Engineering,future_top_decile,field_year_refbin,91
perovskite_solar_cells::https://openalex.org/W2322061043,The Importance of Perovskite Pore Filling in Organometal Mixed Halide Sensitized TiO<sub>2</sub>-Based Solar Cells,perovskite_solar_cells,2014,Electrical and Electronic Engineering,future_top_decile,field_year_refbin,91
perovskite_solar_cells::https://openalex.org/W2123857657,Low-temperature solution-processed wavelength-tunable perovskites for lasing,perovskite_solar_cells,2014,Electrical and Electronic Engineering,future_top_decile,field_year,297
perovskite_solar_cells::https://openalex.org/W1979856498,Bandgap calculations and trends of organometal halide perovskites,perovskite_solar_cells,2014,Electrical and Electronic Engineering,future_top_decile,field_year,297
perovskite_solar_cells::https://openalex.org/W1981178351,Study of perovskite solar cells synthesized under ambient conditions and of the performance of small cell modules,perovskite_solar_cells,2014,Electrical and Electronic Engineering,future_top_decile,field_year,297
