id,year,title,domain,primary_field,display_community,is_landmark,anchor_label,short_id,doi,cited_by_count,primary_topic,community_label,is_closure_node
https://openalex.org/W2980282514,2019,HuggingFace's Transformers: State-of-the-art Natural Language Processing,transformer_foundation_models,Topic Modeling,741,0,,W2980282514,10.48550/arxiv.1910.03771,3135,Topic Modeling,Topic Modeling,0
https://openalex.org/W2963970792,2017,Language modeling with gated convolutional networks,transformer_foundation_models,Topic Modeling,741,0,,W2963970792,,884,Topic Modeling,Topic Modeling,0
https://openalex.org/W2594229957,2017,Nematus: a Toolkit for Neural Machine Translation,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2594229957,10.18653/v1/e17-3017,302,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W3027260829,2019,Relation Extraction from Clinical Narratives Using Pre-trained Language Models.,transformer_foundation_models,Topic Modeling,741,0,,W3027260829,,56,Topic Modeling,Topic Modeling,0
https://openalex.org/W2950813464,2019,XLNet: Generalized Autoregressive Pretraining for Language Understanding,transformer_foundation_models,Topic Modeling,741,0,,W2950813464,10.48550/arxiv.1906.08237,1857,Topic Modeling,Topic Modeling,0
https://openalex.org/W2985056549,2019,Exploiting BERT for End-to-End Aspect-based Sentiment Analysis,transformer_foundation_models,Sentiment Analysis and Opinion Mining,671,0,,W2985056549,10.18653/v1/d19-5505,325,Sentiment Analysis and Opinion Mining,Sentiment Analysis and Opinion Mining,0
https://openalex.org/W2909544278,2019,Passage Re-ranking with BERT,transformer_foundation_models,Topic Modeling,741,0,,W2909544278,10.48550/arxiv.1901.04085,346,Topic Modeling,Topic Modeling,0
https://openalex.org/W2981441441,2019,Learning Lightweight Lane Detection CNNs by Self Attention Distillation,transformer_foundation_models,Autonomous Vehicle Technology and Safety,81,0,,W2981441441,10.1109/iccv.2019.00110,711,Autonomous Vehicle Technology and Safety,Autonomous Vehicle Technology and Safety,0
https://openalex.org/W2625092622,2017,Six Challenges for Neural Machine Translation,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2625092622,10.18653/v1/w17-3204,90,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2252211741,2015,Evaluation methods for unsupervised word embeddings,transformer_foundation_models,Topic Modeling,741,0,,W2252211741,10.18653/v1/d15-1036,560,Topic Modeling,Topic Modeling,0
https://openalex.org/W2624521690,2017,Is Neural Machine Translation the New State of the Art?,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2624521690,10.1515/pralin-2017-0013,199,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2964093087,2017,Exploiting Cross-Sentence Context for Neural Machine Translation,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2964093087,10.18653/v1/d17-1301,193,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2892137778,2018,Sentiment analysis based on improved pre-trained word embeddings,transformer_foundation_models,Sentiment Analysis and Opinion Mining,671,0,,W2892137778,10.1016/j.eswa.2018.08.044,323,Sentiment Analysis and Opinion Mining,Sentiment Analysis and Opinion Mining,0
https://openalex.org/W2561995736,2016,Learning principled bilingual mappings of word embeddings while preserving monolingual invariance,transformer_foundation_models,Topic Modeling,741,0,,W2561995736,10.18653/v1/d16-1250,395,Topic Modeling,Topic Modeling,0
https://openalex.org/W2986836624,2019,Generalizing Question Answering System with Pre-trained Language Model Fine-tuning,transformer_foundation_models,Topic Modeling,741,0,,W2986836624,10.18653/v1/d19-5827,71,Topic Modeling,Topic Modeling,0
https://openalex.org/W2769280657,2019,A Survey of Cross-lingual Word Embedding Models,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2769280657,10.1613/jair.1.11640,249,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2964345285,2019,Bridging the Gap between Training and Inference for Neural Machine Translation,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2964345285,10.18653/v1/p19-1426,209,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2923622379,2019,Competence-based Curriculum Learning for Neural Machine Translation,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2923622379,10.18653/v1/n19-1119,307,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2311921240,2016,A Character-level Decoder without Explicit Segmentation for Neural Machine Translation,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2311921240,10.18653/v1/p16-1160,182,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2970925270,2019,"Simple, Scalable Adaptation for Neural Machine Translation",transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2970925270,10.18653/v1/d19-1165,307,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2913129712,2019,"BERT has a Mouth, and It Must Speak: BERT as a Markov Random Field Language Model",transformer_foundation_models,Topic Modeling,741,0,,W2913129712,10.48550/arxiv.1902.04094,141,Topic Modeling,Topic Modeling,0
https://openalex.org/W2068297964,2015,Monolingual and Cross-Lingual Information Retrieval Models Based on (Bilingual) Word Embeddings,transformer_foundation_models,Topic Modeling,741,0,,W2068297964,10.1145/2766462.2767752,300,Topic Modeling,Topic Modeling,0
https://openalex.org/W2513263213,2016,Attention-based Multimodal Neural Machine Translation,transformer_foundation_models,Multimodal Machine Learning Applications,480,0,,W2513263213,10.18653/v1/w16-2360,184,Multimodal Machine Learning Applications,Multimodal Machine Learning Applications,0
https://openalex.org/W2740743644,2017,Sentence Embedding for Neural Machine Translation Domain Adaptation,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2740743644,10.18653/v1/p17-2089,104,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2989276524,2019,Recycling a Pre-trained BERT Encoder for Neural Machine Translation,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2989276524,10.18653/v1/d19-5603,60,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2939208918,2019,Self-Attention Graph Pooling,transformer_foundation_models,Advanced Graph Neural Networks,22,0,,W2939208918,10.48550/arxiv.1904.08082,376,Advanced Graph Neural Networks,Advanced Graph Neural Networks,0
https://openalex.org/W2963811535,2019,Attention Branch Network: Learning of Attention Mechanism for Visual Explanation,transformer_foundation_models,Explainable Artificial Intelligence (XAI),256,0,,W2963811535,10.1109/cvpr.2019.01096,512,Explainable Artificial Intelligence (XAI),Explainable Artificial Intelligence (XAI),0
https://openalex.org/W2594047108,2017,Learning to Parse and Translate Improves Neural Machine Translation,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2594047108,10.18653/v1/p17-2012,145,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2973049837,2019,CTRL: A Conditional Transformer Language Model for Controllable Generation,transformer_foundation_models,Topic Modeling,741,0,,W2973049837,10.48550/arxiv.1909.05858,789,Topic Modeling,Topic Modeling,0
https://openalex.org/W2902614977,2018,Using Monolingual Data in Neural Machine Translation: a Systematic Study,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2902614977,10.18653/v1/w18-6315,119,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2536583325,2016,Sentiment analysis leveraging emotions and word embeddings,transformer_foundation_models,Sentiment Analysis and Opinion Mining,671,0,,W2536583325,10.1016/j.eswa.2016.10.043,370,Sentiment Analysis and Opinion Mining,Sentiment Analysis and Opinion Mining,0
https://openalex.org/W2888519496,2018,SwitchOut: an Efficient Data Augmentation Algorithm for Neural Machine Translation,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2888519496,10.18653/v1/d18-1100,196,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2529548870,2017,Learning to Translate in Real-time with Neural Machine Translation,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2529548870,10.18653/v1/e17-1099,187,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2887920589,2018,Rapid Adaptation of Neural Machine Translation to New Languages,transformer_foundation_models,Topic Modeling,741,0,,W2887920589,10.18653/v1/d18-1103,192,Topic Modeling,Topic Modeling,0
https://openalex.org/W2068905009,2017,"Document Language Models, Query Models, and Risk Minimization for Information Retrieval",transformer_foundation_models,Information Retrieval and Search Behavior,363,0,,W2068905009,10.1145/3130348.3130375,773,Information Retrieval and Search Behavior,Information Retrieval and Search Behavior,0
https://openalex.org/W2883900035,2018,Incorporating Statistical Machine Translation Word Knowledge Into Neural Machine Translation,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2883900035,10.1109/taslp.2018.2860287,59,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2962708992,2016,Incorporating Discrete Translation Lexicons into Neural Machine Translation,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2962708992,10.18653/v1/d16-1162,200,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2963598809,2016,Supervised Attentions for Neural Machine Translation,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2963598809,10.18653/v1/d16-1249,124,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W3204406378,2015,Stanford neural machine translation systems for spoken language domains.,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W3204406378,,431,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2970727289,2019,Visualizing and Measuring the Geometry of BERT,transformer_foundation_models,Topic Modeling,741,0,,W2970727289,,180,Topic Modeling,Topic Modeling,0
https://openalex.org/W2394700483,2015,Joint learning of character and word embeddings,transformer_foundation_models,Topic Modeling,741,0,,W2394700483,,247,Topic Modeling,Topic Modeling,0
https://openalex.org/W2950893734,2018,Self-Attention Generative Adversarial Networks,transformer_foundation_models,Generative Adversarial Networks and Image Synthesis,298,0,,W2950893734,,442,Generative Adversarial Networks and Image Synthesis,Generative Adversarial Networks and Image Synthesis,0
https://openalex.org/W2784621220,2017,Learning Differentially Private Recurrent Language Models,transformer_foundation_models,Privacy-Preserving Technologies in Data,592,0,,W2784621220,10.48550/arxiv.1710.06963,671,Privacy-Preserving Technologies in Data,Privacy-Preserving Technologies in Data,0
https://openalex.org/W2953461088,2019,STAT: Spatial-Temporal Attention Mechanism for Video Captioning,transformer_foundation_models,Multimodal Machine Learning Applications,480,0,,W2953461088,10.1109/tmm.2019.2924576,405,Multimodal Machine Learning Applications,Multimodal Machine Learning Applications,0
https://openalex.org/W2954731415,2019,Enhancing the Locality and Breaking the Memory Bottleneck of Transformer on Time Series Forecasting,transformer_foundation_models,Time Series Analysis and Forecasting,740,0,,W2954731415,10.48550/arxiv.1907.00235,1008,Time Series Analysis and Forecasting,Time Series Analysis and Forecasting,0
https://openalex.org/W2976444281,2019,Portuguese Named Entity Recognition using BERT-CRF,transformer_foundation_models,Topic Modeling,741,0,,W2976444281,10.48550/arxiv.1909.10649,181,Topic Modeling,Topic Modeling,0
https://openalex.org/W2897983179,2018,Neural Machine Translation with Deep Attention,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2897983179,10.1109/tpami.2018.2876404,132,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2950428495,2019,Unsupervised Bilingual Word Embedding Agreement for Unsupervised Neural Machine Translation,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2950428495,10.18653/v1/p19-1119,52,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2963122608,2017,Domain Control for Neural Machine Translation,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2963122608,10.26615/978-954-452-049-6_049,147,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W3002226419,2019,Named Entity Recognition Using BERT BiLSTM CRF for Chinese Electronic Health Records,transformer_foundation_models,Topic Modeling,741,0,,W3002226419,10.1109/cisp-bmei48845.2019.8965823,176,Topic Modeling,Topic Modeling,0
https://openalex.org/W2964322208,2017,Automatically generating commit messages from diffs using neural machine translation,transformer_foundation_models,Software Engineering Research,688,0,,W2964322208,10.1109/ase.2017.8115626,256,Software Engineering Research,Software Engineering Research,0
https://openalex.org/W2028742638,2015,Short Text Similarity with Word Embeddings,transformer_foundation_models,Topic Modeling,741,0,,W2028742638,10.1145/2806416.2806475,441,Topic Modeling,Topic Modeling,0
https://openalex.org/W2892213699,2018,End-to-End Non-Autoregressive Neural Machine Translation with Connectionist Temporal Classification,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2892213699,10.18653/v1/d18-1336,133,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2613718673,2015,Faster R-CNN: Towards Real-Time Object Detection with Region Proposal Networks,transformer_foundation_models,Advanced Neural Network Applications,32,0,,W2613718673,10.48550/arxiv.1506.01497,18238,Advanced Neural Network Applications,Advanced Neural Network Applications,0
https://openalex.org/W2963913268,2017,Modeling Source Syntax for Neural Machine Translation,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2963913268,10.18653/v1/p17-1064,127,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2963614249,2017,ProLanGO: Protein Function Prediction Using Neural Machine Translation Based on a Recurrent Neural Network,transformer_foundation_models,Machine Learning in Bioinformatics,418,0,,W2963614249,10.3390/molecules22101732,206,Machine Learning in Bioinformatics,Machine Learning in Bioinformatics,0
https://openalex.org/W2890166583,2018,Paragraph-level Neural Question Generation with Maxout Pointer and Gated Self-attention Networks,transformer_foundation_models,Topic Modeling,741,0,,W2890166583,10.18653/v1/d18-1424,300,Topic Modeling,Topic Modeling,0
https://openalex.org/W2242083635,2015,Learning to Generate Pseudo-Code from Source Code Using Statistical Machine Translation,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2242083635,10.1109/ase.2015.36,261,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2552124255,2016,"Multi-way, multilingual neural machine translation",transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2552124255,10.1016/j.csl.2016.10.006,85,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2740718109,2017,Cost Weighting for Neural Machine Translation Domain Adaptation,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2740718109,10.18653/v1/w17-3205,87,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2788330850,2018,Search Engine Guided Neural Machine Translation,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2788330850,10.1609/aaai.v32i1.12013,152,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2798761464,2018,How Much Attention Do You Need? A Granular Analysis of Neural Machine Translation Architectures,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2798761464,10.18653/v1/p18-1167,81,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2963560594,2018,Deep Semantic Role Labeling With Self-Attention,transformer_foundation_models,Topic Modeling,741,0,,W2963560594,10.1609/aaai.v32i1.11928,337,Topic Modeling,Topic Modeling,0
https://openalex.org/W2935811960,2019,Synchronous Bidirectional Neural Machine Translation,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2935811960,10.1162/tacl_a_00256,117,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2891768540,2018,An analysis of hierarchical text classification using word embeddings,transformer_foundation_models,Topic Modeling,741,0,,W2891768540,10.1016/j.ins.2018.09.001,246,Topic Modeling,Topic Modeling,0
https://openalex.org/W2893892260,2019,SeqSleepNet: End-to-End Hierarchical Recurrent Neural Network for Sequence-to-Sequence Automatic Sleep Staging,transformer_foundation_models,Music and Audio Processing,486,0,,W2893892260,10.1109/tnsre.2019.2896659,577,Music and Audio Processing,Music and Audio Processing,0
https://openalex.org/W2419292002,2016,Can neural machine translation do simultaneous translation?,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2419292002,10.48550/arxiv.1606.02012,134,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2797669327,2018,More than Bags of Words: Sentiment Analysis with Word Embeddings,transformer_foundation_models,Computational and Text Analysis Methods,160,0,,W2797669327,10.1080/19312458.2018.1455817,220,Computational and Text Analysis Methods,Computational and Text Analysis Methods,0
https://openalex.org/W2962780935,2016,Pre-Translation for Neural Machine Translation.,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2962780935,,47,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2888442053,2018,A Study of Reinforcement Learning for Neural Machine Translation,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2888442053,10.18653/v1/d18-1397,159,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2888456631,2018,Contextual Parameter Generation for Universal Neural Machine Translation,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2888456631,10.18653/v1/d18-1039,155,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2980088508,2019,Cross-Modal Self-Attention Network for Referring Image Segmentation,transformer_foundation_models,Multimodal Machine Learning Applications,480,0,,W2980088508,10.1109/cvpr.2019.01075,508,Multimodal Machine Learning Applications,Multimodal Machine Learning Applications,0
https://openalex.org/W2340381866,2016,Topic Modeling for Short Texts with Auxiliary Word Embeddings,transformer_foundation_models,Topic Modeling,741,0,,W2340381866,10.1145/2911451.2911499,301,Topic Modeling,Topic Modeling,0
https://openalex.org/W2971432438,2019,HSI-BERT: Hyperspectral Image Classification Using the Bidirectional Encoder Representation From Transformers,transformer_foundation_models,Remote-Sensing Image Classification,633,0,,W2971432438,10.1109/tgrs.2019.2934760,370,Remote-Sensing Image Classification,Remote-Sensing Image Classification,0
https://openalex.org/W2963109507,2018,Joint Training for Neural Machine Translation Models with Monolingual Data,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2963109507,10.1609/aaai.v32i1.11248,101,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2964013027,2018,Unsupervised Neural Machine Translation with Weight Sharing,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2964013027,10.18653/v1/p18-1005,135,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2759173152,2017,Improving Word Sense Disambiguation in Neural Machine Translation with Sense Embeddings,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2759173152,10.18653/v1/w17-4702,124,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W4288088047,2019,"BART: Denoising Sequence-to-Sequence Pre-training for Natural Language\n Generation, Translation, and Comprehension",transformer_foundation_models,Topic Modeling,741,0,,W4288088047,10.48550/arxiv.1910.13461,237,Topic Modeling,Topic Modeling,0
https://openalex.org/W2963699608,2016,Coverage Embedding Models for Neural Machine Translation,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2963699608,10.18653/v1/d16-1096,131,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2405884322,2016,Query Expansion with Locally-Trained Word Embeddings,transformer_foundation_models,Topic Modeling,741,0,,W2405884322,10.18653/v1/p16-1035,200,Topic Modeling,Topic Modeling,0
https://openalex.org/W2909620036,2019,Equalizing Gender Biases in Neural Machine Translation with Word Embeddings Techniques,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2909620036,10.48550/arxiv.1901.03116,45,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2760392765,2017,Refining Word Embeddings for Sentiment Analysis,transformer_foundation_models,Sentiment Analysis and Opinion Mining,671,0,,W2760392765,10.18653/v1/d17-1056,190,Sentiment Analysis and Opinion Mining,Sentiment Analysis and Opinion Mining,0
https://openalex.org/W2954823997,2019,On Learning Meaningful Code Changes Via Neural Machine Translation,transformer_foundation_models,Software Engineering Research,688,0,,W2954823997,10.1109/icse.2019.00021,211,Software Engineering Research,Software Engineering Research,0
https://openalex.org/W2907705732,2019,SEQUENCER: Sequence-to-Sequence Learning for End-to-End Program Repair,transformer_foundation_models,Software Engineering Research,688,0,,W2907705732,10.1109/tse.2019.2940179,394,Software Engineering Research,Software Engineering Research,0
https://openalex.org/W2912351236,2018,An Analysis of Encoder Representations in Transformer-Based Machine Translation,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2912351236,10.18653/v1/w18-5431,272,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2518186251,2016,A Latent Variable Model Approach to PMI-based Word Embeddings,transformer_foundation_models,Topic Modeling,741,0,,W2518186251,10.1162/tacl_a_00106,293,Topic Modeling,Topic Modeling,0
https://openalex.org/W2527845440,2016,Is Neural Machine Translation Ready for Deployment? A Case Study on 30 Translation Directions,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2527845440,10.48550/arxiv.1610.01108,150,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2888312537,2018,Neural-machine-translation-based commit message generation: how far are we?,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2888312537,10.1145/3238147.3238190,244,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2964302946,2018,Modeling Localness for Self-Attention Networks,transformer_foundation_models,Topic Modeling,741,0,,W2964302946,10.18653/v1/d18-1475,217,Topic Modeling,Topic Modeling,0
https://openalex.org/W2917128112,2019,BERT for Joint Intent Classification and Slot Filling,transformer_foundation_models,Topic Modeling,741,0,,W2917128112,10.4230/oasics.ldk.2021.30,412,Topic Modeling,Topic Modeling,0
https://openalex.org/W2963413917,2019,Unsupervised Neural Machine Translation with SMT as Posterior Regularization,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2963413917,10.1609/aaai.v33i01.3301241,58,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2888536529,2018,Unsupervised Multilingual Word Embeddings,transformer_foundation_models,Topic Modeling,741,0,,W2888536529,10.18653/v1/d18-1024,168,Topic Modeling,Topic Modeling,0
https://openalex.org/W2969958763,2019,Release Strategies and the Social Impacts of Language Models,transformer_foundation_models,Topic Modeling,741,0,,W2969958763,10.48550/arxiv.1908.09203,285,Topic Modeling,Topic Modeling,0
https://openalex.org/W2963606136,2015,AutoExtend: Extending Word Embeddings to Embeddings for Synsets and Lexemes,transformer_foundation_models,Topic Modeling,741,0,,W2963606136,10.3115/v1/p15-1173,206,Topic Modeling,Topic Modeling,0
https://openalex.org/W2986729576,2019,A Text Abstraction Summary Model Based on BERT Word Embedding and Reinforcement Learning,transformer_foundation_models,Topic Modeling,741,0,,W2986729576,10.3390/app9214701,72,Topic Modeling,Topic Modeling,0
https://openalex.org/W2567571499,2016,Fast Domain Adaptation for Neural Machine Translation,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2567571499,10.48550/arxiv.1612.06897,164,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2904452845,2019,Beyond RNNs: Positional Self-Attention with Co-Attention for Video Question Answering,transformer_foundation_models,Multimodal Machine Learning Applications,480,0,,W2904452845,10.1609/aaai.v33i01.33018658,267,Multimodal Machine Learning Applications,Multimodal Machine Learning Applications,0
https://openalex.org/W2951338945,2019,Shared-Private Bilingual Word Embeddings for Neural Machine Translation,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2951338945,10.18653/v1/p19-1352,34,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2890459330,2018,Adversarial Transfer Learning for Chinese Named Entity Recognition with Self-Attention Mechanism,transformer_foundation_models,Topic Modeling,741,0,,W2890459330,10.18653/v1/d18-1017,202,Topic Modeling,Topic Modeling,0
https://openalex.org/W2972668795,2019,Evaluating the Underlying Gender Bias in Contextualized Word Embeddings,transformer_foundation_models,Topic Modeling,741,0,,W2972668795,10.18653/v1/w19-3805,172,Topic Modeling,Topic Modeling,0
https://openalex.org/W3003642782,2019,NRTR: A No-Recurrence Sequence-to-Sequence Model for Scene Text Recognition,transformer_foundation_models,Handwritten Text Recognition Techniques,331,0,,W3003642782,10.1109/icdar.2019.00130,199,Handwritten Text Recognition Techniques,Handwritten Text Recognition Techniques,0
https://openalex.org/W2914757825,2019,Identifying Structure–Property Relationships through SMILES Syntax Analysis with Self-Attention Mechanism,transformer_foundation_models,Computational Drug Discovery Methods,158,0,,W2914757825,10.1021/acs.jcim.8b00803,131,Computational Drug Discovery Methods,Computational Drug Discovery Methods,0
https://openalex.org/W2962931466,2018,Exploiting Deep Representations for Neural Machine Translation,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2962931466,10.18653/v1/d18-1457,91,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2741838462,2017,Curriculum Learning and Minibatch Bucketing in Neural Machine Translation,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2741838462,10.26615/978-954-452-049-6_050,127,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2950339735,2019,COMET: Commonsense Transformers for Automatic Knowledge Graph Construction,transformer_foundation_models,Topic Modeling,741,0,,W2950339735,10.18653/v1/p19-1470,851,Topic Modeling,Topic Modeling,0
https://openalex.org/W2950858167,2019,Sparse Sequence-to-Sequence Models,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2950858167,10.18653/v1/p19-1146,188,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W1960685374,2015,Semantic expansion using word embedding clustering and convolutional neural network for improving short text classification,transformer_foundation_models,Text and Document Classification Technologies,737,0,,W1960685374,10.1016/j.neucom.2015.09.096,306,Text and Document Classification Technologies,Text and Document Classification Technologies,0
https://openalex.org/W2608029998,2017,Does Neural Machine Translation Benefit from Larger Context?,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2608029998,10.48550/arxiv.1704.05135,128,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2571050567,2016,Linking the Neural Machine Translation and the Prediction of Organic Chemistry Reactions,transformer_foundation_models,Topic Modeling,741,0,,W2571050567,10.48550/arxiv.1612.09529,123,Topic Modeling,Topic Modeling,0
https://openalex.org/W2597655663,2017,A Structured Self-attentive Sentence Embedding,transformer_foundation_models,Topic Modeling,741,0,,W2597655663,10.48550/arxiv.1703.03130,1471,Topic Modeling,Topic Modeling,0
https://openalex.org/W2337363174,2016,Transfer Learning for Low-Resource Neural Machine Translation,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2337363174,10.18653/v1/d16-1163,137,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W1581202840,2015,Reinforcement Learning in Multidimensional Environments Relies on Attention Mechanisms,transformer_foundation_models,Neural and Behavioral Psychology Studies,498,0,,W1581202840,10.1523/jneurosci.2978-14.2015,406,Neural and Behavioral Psychology Studies,Neural and Behavioral Psychology Studies,0
https://openalex.org/W2988533489,2019,A survey of word embeddings based on deep learning,transformer_foundation_models,Topic Modeling,741,0,,W2988533489,10.1007/s00607-019-00768-7,191,Topic Modeling,Topic Modeling,0
https://openalex.org/W2920016582,2019,SleepEEGNet: Automated sleep stage scoring with sequence to sequence deep learning approach,transformer_foundation_models,EEG and Brain-Computer Interfaces,213,0,,W2920016582,10.1371/journal.pone.0216456,517,EEG and Brain-Computer Interfaces,EEG and Brain-Computer Interfaces,0
https://openalex.org/W1494198834,2015,Librispeech: An ASR corpus based on public domain audio books,transformer_foundation_models,Speech Recognition and Synthesis,699,0,,W1494198834,10.1109/icassp.2015.7178964,5962,Speech Recognition and Synthesis,Speech Recognition and Synthesis,0
https://openalex.org/W2581101319,2017,Incorporating Global Visual Features into Attention-based Neural Machine Translation.,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2581101319,10.18653/v1/d17-1105,154,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2952682849,2019,On the Word Alignment from Neural Machine Translation,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2952682849,10.18653/v1/p19-1124,87,Natural Language Processing Techniques,Natural Language Processing Techniques,0
