paper_id,title,domain,year,primary_field,display_community,is_landmark,reference_count,cited_by_count,fold_id,S_w,S_w_oof,S_equal,RGPM,RGPM_v2,RGPM_simple,RGPM_v3_balanced,RGPM_mahalanobis_debug,B_z,RS_z,DeltaQ0_z,Uzzi_z,RTD_z,BurtIP_z,PDE_z
crispr::https://openalex.org/W2034048377,CRISPR interference: RNA-directed adaptive immunity in bacteria and archaea,crispr,2010,Rna / Bacterial,2,0,46,1006.0,1,-0.05136764794631057,-0.051203602511899246,0.23517533925270673,2.1296526338390036,2.1296526338390036,2.1296526338390036,2.1296526338390036,3.134572666725782,0.8544473986959894,-0.08964235107576252,-0.08964235107576252,0.0,-0.08964235107576252,1.1503493803760079,-0.08964235107576252
crispr::https://openalex.org/W2039731535,Self versus non-self discrimination during CRISPR RNA-directed immunity,crispr,2010,Rna / Bacterial,2,0,21,644.0,1,-0.08529462335886806,-0.10020081574445105,-0.3376237404821496,2.264904633997406,2.264904633997406,2.264904633997406,2.264904633997406,3.584699613301222,-1.1503493803760079,-0.08964235107576252,-0.08964235107576252,0.0,-0.08964235107576252,-0.8544473986959894,-0.08964235107576252
crispr::https://openalex.org/W2047032063,"CRISPR/Cas, the Immune System of Bacteria and Archaea",crispr,2010,Rna / Bacterial,2,0,33,2451.0,1,1.1541692893164286,1.4050878868846017,1.0174302579173635,3.2593055212323114,3.2593055212323114,3.2593055212323114,3.2593055212323114,4.37473302099503,0.6193067695087758,1.6111691623526765,1.6111691623526765,-0.26061097746231193,1.6111691623526765,0.31863936396437514,1.6111691623526765
crispr::https://openalex.org/W2049420497,"Nasty Viruses, Costly Plasmids, Population Dynamics, and the Conditions for Establishing and Maintaining CRISPR-Mediated Adaptive Immunity in Bacteria",crispr,2010,Rna / Bacterial,2,0,8,128.0,1,-0.06598871623125964,-0.0821615148670495,-0.05122420061472142,0.26122914786236456,0.26122914786236456,0.26122914786236456,0.26122914786236456,0.7079359231902638,0.1346897940089197,-0.08964235107576252,-0.08964235107576252,0.0,-0.08964235107576252,-0.13468979400891953,-0.08964235107576252
crispr::https://openalex.org/W2051023465,RET1-Catalyzed Uridylylation Shapes the Mitochondrial Transcriptome in <i>Trypanosoma brucei</i>,crispr,2010,Rna / Trypanosoma,4,0,22,74.0,1,-0.024656840118521796,-0.02023454993998908,0.2734727886916153,0.0,0.0,0.0,0.0,0.0,0.9454201001318318,-0.05573168774297976,-0.05573168774297976,0.0,-0.05573168774297976,1.1918161716813944,-0.05573168774297976
crispr::https://openalex.org/W2051745967,The Structure of the CRISPR-Associated Protein Csa3 Provides Insight into the Regulation of the CRISPR/Cas System,crispr,2010,Rna / Bacterial,2,0,23,87.0,1,-0.0781188927974506,-0.08946343749764725,-0.21497011682324915,0.26122914786236456,0.26122914786236456,0.26122914786236456,0.26122914786236456,0.7758004460734977,-0.7318080838596176,-0.08964235107576252,-0.08964235107576252,0.0,-0.08964235107576252,-0.41441332960007643,-0.08964235107576252
crispr::https://openalex.org/W2052004935,RNA editing in kinetoplastids,crispr,2010,Rna / Trypanosoma,4,0,17,89.0,1,-0.03438900719693342,-0.035312599116316956,0.10505160913301602,2.6112445066583727,2.6112445066583727,2.6112445066583727,2.6112445066583727,4.1378119490956555,0.3853204664075676,-0.05573168774297976,-0.05573168774297976,0.0,-0.05573168774297976,0.5729675484954635,-0.05573168774297976
crispr::https://openalex.org/W2053019594,"CRISPR/Cas and Cmr modules, mobility and evolution of adaptive immune systems",crispr,2010,Rna / Bacterial,2,0,28,100.0,1,-0.06588010184252228,-0.06931940659390479,0.0015811069430728755,0.26122914786236456,0.26122914786236456,0.26122914786236456,0.26122914786236456,0.7758004460734977,-0.04477617669551624,-0.08964235107576252,-0.08964235107576252,0.0,-0.08964235107576252,0.41441332960007643,-0.08964235107576252
crispr::https://openalex.org/W2057092463,Self-targeting by CRISPR: gene regulation or autoimmunity?,crispr,2010,Rna / Bacterial,2,0,23,393.0,1,-0.08251562699711161,-0.09581941859480658,-0.2892265184537803,0.15804114339683367,0.15804114339683367,0.15804114339683367,0.15804114339683367,0.4268349917568815,-0.9915264746773303,-0.08964235107576252,-0.08964235107576252,0.0,-0.08964235107576252,-0.6744897501960817,-0.08964235107576252
crispr::https://openalex.org/W2062280978,"The Small, Slow and Specialized CRISPR and Anti-CRISPR of Escherichia and Salmonella",crispr,2010,Rna / Bacterial,2,0,23,240.0,1,-0.05238658410487405,-0.06613873067717557,0.1638733101598306,0.26122914786236456,0.26122914786236456,0.26122914786236456,0.26122914786236456,0.7758004460734977,0.9915264746773303,-0.08964235107576252,-0.08964235107576252,0.0,-0.08964235107576252,0.5141561007445339,-0.08964235107576252
crispr::https://openalex.org/W2085992785,CRISPR Associated Diversity within a Population of Sulfolobus islandicus,crispr,2010,Rna / Bacterial,2,0,13,128.0,1,-0.0640665392078609,-0.07784553310156453,-0.012583610535339192,0.2612291478623646,0.2612291478623646,0.2612291478623646,0.2612291478623646,0.7449411749260528,0.22570795386015938,-0.08964235107576252,-0.08964235107576252,0.0,-0.08964235107576252,0.04477617669551639,-0.08964235107576252
crispr::https://openalex.org/W2090128863,Mechanism of MicroRNA-Target Interaction: Molecular Dynamics Simulations and Thermodynamics Analysis,crispr,2010,Rna / Silencing,729,0,6,77.0,1,-0.17029827780570828,-0.2084095393184562,-0.2990245918806792,0.0,0.0,0.0,0.0,0.7695659545193975,-0.3999556410954745,-0.32756149007516766,-0.11883585040329901,0.0,-0.32756149007516766,-0.5916961814404782,-0.32756149007516766
crispr::https://openalex.org/W2101983500,A dual function of the CRISPR–Cas system in bacterial antivirus immunity and DNA repair,crispr,2010,Rna / Bacterial,2,0,24,264.0,1,-0.06936853946215449,-0.07607747649247512,-0.06422679487918424,0.26122914786236456,0.26122914786236456,0.26122914786236456,0.26122914786236456,0.7758004460734977,-0.22570795386015938,-0.08964235107576252,-0.08964235107576252,0.0,-0.08964235107576252,0.1346897940089197,-0.08964235107576252
crispr::https://openalex.org/W2104549970,Envelope stress is a trigger of CRISPR RNA-mediated DNA silencing in Escherichia coli,crispr,2010,Rna / Bacterial,2,0,16,133.0,1,-0.06977729962461748,-0.08452749012098248,-0.10270959316744699,0.2612291478623646,0.2612291478623646,0.2612291478623646,0.2612291478623646,0.7449411749260528,-0.13468979400891953,-0.08964235107576252,-0.08964235107576252,0.0,-0.08964235107576252,-0.22570795386015938,-0.08964235107576252
crispr::https://openalex.org/W2104910883,"Prevalence, conservation and functional analysis of Yersinia and Escherichia CRISPR regions in clinical Pseudomonas aeruginosa isolates",crispr,2010,Rna / Bacterial,2,0,12,95.0,1,-0.0458677445266366,-0.05456995745376972,0.28258910065013126,0.2612291478623646,0.2612291478623646,0.2612291478623646,0.2612291478623646,0.7449411749260528,1.3451666341766386,-0.08964235107576252,-0.08964235107576252,0.0,-0.08964235107576252,0.9915264746773303,-0.08964235107576252
crispr::https://openalex.org/W2106900261,Multidrug-Resistant Enterococci Lack CRISPR- <i>cas</i>,crispr,2010,Rna / Bacterial,2,0,10,449.0,1,-0.06211391634297348,-0.0734933720881638,0.02653970193164063,0.26122914786236456,0.26122914786236456,0.26122914786236456,0.26122914786236456,0.7079359231902638,0.31863936396437514,-0.08964235107576252,-0.08964235107576252,0.0,-0.08964235107576252,0.22570795386015938,-0.08964235107576252
crispr::https://openalex.org/W2107077624,Autonomous zinc-finger nuclease pairs for targeted chromosomal deletion,crispr,2010,Editing / Cas9,4,0,9,108.0,1,-0.39544522547461336,-0.48664075292135356,-0.7926265292729496,0.704238189371046,0.704238189371046,0.704238189371046,0.704238189371046,1.7450648981967747,-0.922792964544846,-1.330197409679326,0.2273599180874823,0.0,-1.330197409679326,-0.8623604294153051,-1.330197409679326
crispr::https://openalex.org/W2111139432,How to slice: snapshots of Argonaute in action,crispr,2010,Rna / Silencing,729,0,8,87.0,1,-0.15858147957497132,-0.19146180877340463,-0.10110047606444798,0.44959846536855946,0.44959846536855946,0.44959846536855946,0.44959846536855946,0.8932542807013278,0.292021389082961,-0.32756149007516766,-0.11883585040329901,0.0,-0.32756149007516766,0.10179559909470505,-0.32756149007516766
crispr::https://openalex.org/W2111452477,Structural basis for 5′-nucleotide base-specific recognition of guide RNA by human AGO2,crispr,2010,Rna / Silencing,729,0,7,630.0,1,-0.17719124412476833,-0.21502590685448175,-0.4019861739562445,1.13258243433987,1.13258243433987,1.13258243433987,1.13258243433987,2.239418627491769,-0.8561914485324548,-0.32756149007516766,-0.11883585040329901,0.0,-0.32756149007516766,-0.8561914485324548,-0.32756149007516766
crispr::https://openalex.org/W2116924408,CRISPR-mediated phage resistance and the ghost of coevolution past,crispr,2010,Rna / Bacterial,2,0,20,89.0,1,-0.0541911466282258,-0.05829799644415868,0.17538372546465097,0.26122914786236456,0.26122914786236456,0.26122914786236456,0.26122914786236456,0.7758004460734977,0.7318080838596177,-0.08964235107576252,-0.08964235107576252,0.0,-0.08964235107576252,0.8544473986959894,-0.08964235107576252
crispr::https://openalex.org/W2118665281,H‐NS‐mediated repression of CRISPR‐based immunity in <i>Escherichia coli</i> K12 can be relieved by the transcription activator LeuO,crispr,2010,Rna / Bacterial,2,0,11,251.0,1,-0.0798782914099887,-0.10677665034186909,-0.3040322220268334,0.26122914786236456,0.26122914786236456,0.26122914786236456,0.26122914786236456,0.7079359231902638,-0.619306769508776,-0.08964235107576252,-0.08964235107576252,0.0,-0.08964235107576252,-1.1503493803760079,-0.08964235107576252
crispr::https://openalex.org/W2121265940,Genome editing in plant cells by zinc finger nucleases,crispr,2010,Editing / Cas9,4,0,7,120.0,1,-0.371526560647089,-0.4564683667885602,-0.40636357856443733,0.7252337493643444,0.7252337493643444,0.7252337493643444,0.7252337493643444,1.4496503106416403,0.5546461871108355,-1.330197409679326,0.2273599180874823,0.0,-1.330197409679326,0.3640410738885989,-1.330197409679326
crispr::https://openalex.org/W2123755502,Pyrosequencing-based comparative genome analysis of the nosocomial pathogen Enterococcus faecium and identification of a large transferable pathogenicity island,crispr,2010,Rna / Bacterial,2,0,5,222.0,1,-0.03156408344302619,-0.02775537013828426,0.5488230830551264,0.26122914786236456,0.26122914786236456,0.26122914786236456,0.26122914786236456,0.7079359231902638,2.100165492844468,-0.08964235107576252,-0.08964235107576252,0.0,-0.08964235107576252,2.100165492844468,-0.08964235107576252
crispr::https://openalex.org/W2153650494,Identification and characterization of <i>E. coli</i> CRISPR‐<i>cas</i> promoters and their silencing by H‐NS,crispr,2010,Rna / Bacterial,2,0,18,285.0,1,-0.09101759765114566,-0.11824933485237915,-0.47355788583319497,0.15324714287296418,0.15324714287296418,0.15324714287296418,0.15324714287296418,0.42145088899147787,-1.3451666341766386,-0.08964235107576252,-0.08964235107576252,0.0,-0.08964235107576252,-1.6111691623526765,-0.08964235107576252
crispr::https://openalex.org/W2154918118,Analysis of streptococcal CRISPRs from human saliva reveals substantial sequence diversity within and between subjects over time,crispr,2010,Rna / Bacterial,2,0,17,109.0,1,-0.04098782260005972,-0.045996517548560656,0.3711094846037521,0.311019519037492,0.311019519037492,0.311019519037492,0.311019519037492,0.577678789496083,1.6111691623526765,-0.08964235107576252,-0.08964235107576252,0.0,-0.08964235107576252,1.3451666341766386,-0.08964235107576252
crispr::https://openalex.org/W2163723712,"Transcription, processing and function of CRISPR cassettes in <i>Escherichia coli</i>",crispr,2010,Rna / Bacterial,2,0,15,232.0,1,-0.09322212552370797,-0.1121702700149356,-0.47355788583319497,0.13945878323932165,0.13945878323932165,0.13945878323932165,0.13945878323932165,0.5025585718101098,-1.6111691623526765,-0.08964235107576252,-0.08964235107576252,0.0,-0.08964235107576252,-1.3451666341766386,-0.08964235107576252
crispr::https://openalex.org/W2170241664,Binding and cleavage of CRISPR RNA by Cas6,crispr,2010,Rna / Bacterial,2,0,21,150.0,1,1.9243386974853718,1.9898363355592164,1.4778767464479663,0.14799779391484733,0.14799779391484733,0.14799779391484733,0.14799779391484733,0.5090093431534075,0.5141561007445339,2.100165492844468,2.100165492844468,1.4750953297088738,2.100165492844468,-0.04477617669551624,2.100165492844468
crispr::https://openalex.org/W2170255645,CRISPR/Cas System and Its Role in Phage-Bacteria Interactions,crispr,2010,Rna / Bacterial,2,0,59,616.0,1,-0.04564807260926495,-0.04007199929038461,0.34327844834651916,2.0980468242303143,2.0980468242303143,2.0980468242303143,2.0980468242303143,2.9150076399011855,1.1503493803760079,-0.08964235107576252,-0.08964235107576252,0.0,-0.08964235107576252,1.6111691623526765,-0.08964235107576252
crispr::https://openalex.org/W4247851298,Making RISC,crispr,2010,Rna / Silencing,729,0,13,475.0,1,-0.16528363189425047,-0.19545126161841084,-0.19139238771153144,0.44959846536855946,0.44959846536855946,0.44959846536855946,0.44959846536855946,0.8932542807013278,-0.1873944786150947,-0.32756149007516766,-0.11883585040329901,0.0,-0.32756149007516766,-0.05083191473682355,-0.32756149007516766
ipsc_reprogramming::https://openalex.org/W130546658,General Review on In Vitro Hepatocyte Models and Their Applications,ipsc_reprogramming,2010,Stem / Pluripotent,200195,0,6,228.0,3,-0.798880781774807,-0.8605406772456972,0.15920382742333886,0.7305852193892477,0.7305852193892477,0.7305852193892477,0.7305852193892477,1.6669024738845601,1.6052730156284252,-0.37072364992889345,-1.8790258485517726,-0.02314017211985121,0.6095368203568695,1.4165090853229607,-0.24400245874436616
ipsc_reprogramming::https://openalex.org/W1548290904,Notch Signaling in the Regulation of Stem Cell Self-Renewal and Differentiation,ipsc_reprogramming,2010,Stem / Pluripotent,200193,0,19,313.0,3,0.5552648542626828,0.520060801293409,0.8714737949153021,1.037671400231593,1.037671400231593,1.037671400231593,1.037671400231593,2.711103978872307,0.6463197666350504,0.8459325705724285,0.21300213013093883,-0.02314017211985121,2.510729649090614,0.40327356302040407,1.5041990570775305
ipsc_reprogramming::https://openalex.org/W1877598057,Concise Review: Isoforms of <i>OCT4</i> Contribute to the Confusing Diversity in Stem Cell Biology,ipsc_reprogramming,2010,Stem / Embryonic,200005,0,33,223.0,3,0.4409027897121836,0.3894586821130046,0.37236259674490557,1.315450485972412,1.315450485972412,1.315450485972412,1.315450485972412,2.5557886587393255,0.5375191062027731,-0.28880935507446337,1.207414050222202,-0.05699967435837431,-0.05699967435837431,1.207414050222202,0.05699967435837431
ipsc_reprogramming::https://openalex.org/W1964485346,The Wnt signaling pathway in cellular proliferation and differentiation: A tale of two coactivators,ipsc_reprogramming,2010,Stem / Embryonic,200007,0,5,254.0,3,-0.9401958086845759,-0.9638473053076244,-0.3085049819235466,0.0,0.0,0.0,0.0,2.5512000744872014,1.4894700423279401,-0.8254944909292357,-1.4894700423279403,-0.05699967435837431,-0.17174708963751173,0.22988411757923216,-1.3351777361189365
ipsc_reprogramming::https://openalex.org/W1966083128,Epigenetic modifications in pluripotent and differentiated cells,ipsc_reprogramming,2010,Stem / Dna,200190,0,50,373.0,3,0.26683162863701254,0.27016918065600226,0.36934222169203446,0.7807173990303551,0.7807173990303551,0.7807173990303551,0.7807173990303551,1.602076258914058,0.06904458753073142,0.5833866726700095,-0.04600940681910146,-0.023649640930619272,0.27955815647316523,0.6108718779124876,1.1121933050075683
ipsc_reprogramming::https://openalex.org/W1971271231,Tbx3 improves the germ-line competency of induced pluripotent stem cells,ipsc_reprogramming,2010,Stem / Pluripotent,200194,0,19,290.0,3,0.4320574308199736,0.5013859577873208,0.08580265031419154,0.629909032872362,0.629909032872362,0.629909032872362,0.629909032872362,1.4208721476964075,-0.4697212036210934,0.37072364992889345,0.9357584081423308,-0.02314017211985121,-0.2130021301309387,-0.15158017306462737,0.15158017306462723
ipsc_reprogramming::https://openalex.org/W1971582979,Gata3 regulates trophoblast development downstream of Tead4 and in parallel to Cdx2,ipsc_reprogramming,2010,Stem / Pluripotent,200192,0,6,481.0,3,0.38247914503948927,0.48881586332820887,-0.18830238403971675,1.4796407433528036,1.4796407433528036,1.4796407433528036,1.4796407433528036,4.372537133612743,-1.0338531513302163,0.5037204562056571,0.8459325705724285,-0.02314017211985121,-0.40327356302040424,-1.2679402829244695,0.06043745433883827
ipsc_reprogramming::https://openalex.org/W1971645224,Opposing microRNA families regulate self-renewal in mouse embryonic stem cells,ipsc_reprogramming,2010,Stem / Rna,200001,0,30,695.0,3,0.3827377330787279,0.32188331018147553,0.3953331276343707,1.7478167536596958,1.7478167536596958,1.7478167536596958,1.7478167536596958,3.20301836290204,0.8871465590188758,-0.28082301030303325,1.0000058179835964,-0.05511862757493018,-0.02410452898060304,1.0829149986865183,0.15731068461017067
ipsc_reprogramming::https://openalex.org/W1971707325,Epithelial to Mesenchymal Transition Is Mechanistically Linked with Stem Cell Signatures in Prostate Cancer Cells,ipsc_reprogramming,2010,Stem / Rna,200001,0,11,406.0,3,0.8337670330467825,0.783091454659364,0.859623791300075,0.2523901423229645,0.2523901423229645,0.2523901423229645,0.2523901423229645,0.4204840903882452,0.9234567471826909,0.4617916084085588,1.2760917802458764,-0.05511862757493018,1.1740259905933021,0.9610272599991514,1.2760917802458764
ipsc_reprogramming::https://openalex.org/W1972334415,Persistent Donor Cell Gene Expression among Human Induced Pluripotent Stem Cells Contributes to Differences with Human Embryonic Stem Cells,ipsc_reprogramming,2010,Stem / Pluripotent,200203,0,27,277.0,3,-0.13621928807910003,-0.17999004375619854,0.04737782059314038,1.2432570624053947,1.2432570624053947,1.2432570624053947,1.2432570624053947,3.087151015333237,0.40327356302040407,-0.24400245874436616,-0.24400245874436616,-0.02314017211985121,0.0,0.4697212036210934,-0.030204932880931314
ipsc_reprogramming::https://openalex.org/W1974012180,A Mesenchymal-to-Epithelial Transition Initiates and Is Required for the Nuclear Reprogramming of Mouse Fibroblasts,ipsc_reprogramming,2010,Stem / Reprogramming,200201,0,20,1147.0,3,-0.4406282600785284,-0.7165436250997925,-0.6799778184272833,1.4579031610696294,1.4579031610696294,1.4579031610696294,1.4579031610696294,2.561559487575462,0.23370063943203837,-2.5468644273080785,0.8770954743897716,-0.04088032294457298,-1.050521827420079,-0.09550585049872663,-2.136868414641336
ipsc_reprogramming::https://openalex.org/W1974765744,Advances in understanding tissue regenerative capacity and mechanisms in animals,ipsc_reprogramming,2010,Stem / Reprogramming,200201,0,8,430.0,3,0.38670408978804216,0.5603483073028176,1.3077980682481043,0.5215825000170144,0.5215825000170144,0.5215825000170144,0.5215825000170144,1.8985885151392783,2.1368684146413366,2.546864427308076,-2.136868414641336,2.546864427308076,0.7996509769106022,2.1368684146413366,1.1243382315686388
ipsc_reprogramming::https://openalex.org/W1977049211,Mitochondrial Rejuvenation After Induced Pluripotency,ipsc_reprogramming,2010,Stem / Pluripotent,200193,0,7,225.0,3,-0.3562197634588532,-0.39353042487570666,-0.009129040703925964,0.9466860140053988,0.9466860140053988,0.9466860140053988,0.9466860140053988,2.2304180352281335,0.21300213013093883,0.18220520706881457,-1.2679402829244695,-0.02314017211985121,0.306746747506694,-0.12109668122465878,0.6463197666350504
ipsc_reprogramming::https://openalex.org/W1978880986,Metabolic oxidation regulates embryonic stem cell differentiation,ipsc_reprogramming,2010,Stem / Pluripotent,200193,0,8,509.0,3,-0.7036612694751706,-0.5197673552805626,0.620423997662753,0.503180863738243,0.503180863738243,0.503180863738243,0.503180863738243,3.2953507370114092,2.0952972328090906,1.1430639315770874,-2.5107296490906115,-0.02314017211985121,1.267940282924469,2.0952972328090906,0.27523912472999545
ipsc_reprogramming::https://openalex.org/W1979001502,Reversal of hyperglycemia in diabetic mouse models using induced-pluripotent stem (iPS)-derived pancreatic β-like cells,ipsc_reprogramming,2010,Stem / Pluripotent,200195,0,8,223.0,3,-0.7228330755231017,-0.7733629673963252,-0.49542492325303006,1.5187275888707197,1.5187275888707197,1.5187275888707197,1.5187275888707197,2.6005678920497868,0.37072364992889345,-0.6650412708393384,-1.2031567637736242,-0.02314017211985121,-0.5209384652264952,-0.6839988315687304,-0.7424226091720642
ipsc_reprogramming::https://openalex.org/W1979509436,"Ascl1a regulates Müller glia dedifferentiation and retinal regeneration through a Lin-28-dependent, let-7 microRNA signalling pathway",ipsc_reprogramming,2010,Stem / Rna,200001,0,5,371.0,3,-0.5774589763484974,-0.6661219029979341,-0.7972515441056034,0.04683781024626815,0.04683781024626815,0.04683781024626815,0.04683781024626815,0.9802613725857293,-1.3935235175693854,-0.7845928769832663,-0.7522128338806366,-0.05511862757493018,-0.5720210818729448,-1.3935235175693854,-0.6297683532886756
ipsc_reprogramming::https://openalex.org/W1980750912,Efficient Generation of Functional Dopaminergic Neurons from Human Induced Pluripotent Stem Cells Under Defined Conditions  ,ipsc_reprogramming,2010,Stem / Embryonic,200003,0,14,317.0,3,-0.2840495931565273,-0.38573717595927737,0.04909356355365514,0.09451450213579642,0.09451450213579642,0.09451450213579642,0.09451450213579642,0.5515886271376609,-0.17174708963751173,-0.5375191062027729,-0.4099833221873368,-0.05699967435837431,2.00042356910598,0.05699967435837431,-0.5375191062027729
ipsc_reprogramming::https://openalex.org/W1981030303,Histone H3K27ac separates active from poised enhancers and predicts developmental state,ipsc_reprogramming,2010,Stem / Dna,200190,0,7,4489.0,3,-0.10937152237131623,-0.09077824118535158,-0.3721870048271748,0.5413674909417492,0.5413674909417492,0.5413674909417492,0.5413674909417492,1.5190055819946506,-1.6404221104510586,0.5034059359278373,-0.6963038987191663,-0.023649640930619272,0.38903844599973086,-1.7903697161482959,0.6529919505313478
ipsc_reprogramming::https://openalex.org/W1984340155,Molecular Maps of the Reorganization of Genome-Nuclear Lamina Interactions during Differentiation,ipsc_reprogramming,2010,Stem / Dna,200190,0,12,1074.0,3,0.11357104414537707,0.05468508671041969,-0.27253649110908207,0.5711071261235153,0.5711071261235153,0.5711071261235153,0.5711071261235153,0.9864282967372977,-0.5563353123177993,-0.5563353123177993,0.7561799964270396,-0.023649640930619272,-0.5698088690623203,-0.5563353123177993,-0.40147098724427693
ipsc_reprogramming::https://openalex.org/W1984497969,Lin28a transgenic mice manifest size and puberty phenotypes identified in human genetic association studies,ipsc_reprogramming,2010,Stem / Rna,200001,0,9,314.0,3,-0.3341115570067841,-0.3737831906169666,-0.45241130482556524,0.2341145937990648,0.2341145937990648,0.2341145937990648,0.2341145937990648,0.7087723213025663,-0.20632319470526708,-0.7522128338806366,-0.0602919956159958,-0.05511862757493018,-0.8871465590188758,-0.31863936396437514,-0.8871465590188758
ipsc_reprogramming::https://openalex.org/W1985494276,Generation of Endoderm-Derived Human Induced Pluripotent Stem Cells From Primary Hepatocytes,ipsc_reprogramming,2010,Stem / Pluripotent,200194,0,20,255.0,3,-0.4662853418601376,-0.6038995565869075,-0.5971356069693003,0.1590680753478669,0.1590680753478669,0.1590680753478669,0.1590680753478669,2.3212749141172684,-0.803498355321002,-1.2679402829244695,-0.12109668122465878,-0.02314017211985121,-0.15158017306462737,-0.6095368203568696,-1.2031567637736242
ipsc_reprogramming::https://openalex.org/W1986371962,Progress toward the clinical application of patient-specific pluripotent stem cells,ipsc_reprogramming,2010,Stem / Pluripotent,200194,0,82,332.0,3,0.22024013489222016,0.2512600992416802,0.1260887476351912,1.049393562126322,1.049393562126322,1.049393562126322,1.049393562126322,1.5959291324717377,-0.37072364992889345,0.306746747506694,0.306746747506694,-0.02314017211985121,-0.24400245874436616,0.5037204562056571,0.40327356302040407
ipsc_reprogramming::https://openalex.org/W1986744301,Genomic safe harbors permit high β-globin transgene expression in thalassemia induced pluripotent stem cells,ipsc_reprogramming,2010,Stem / Pluripotent,200021,0,13,307.0,3,0.012305157840747115,-0.058720991791993665,0.1089793744755762,0.23578518600426362,0.23578518600426362,0.23578518600426362,0.23578518600426362,1.4092706390519336,0.33856193917229654,-0.33856193917229654,0.15158017306462723,-0.02314017211985121,0.5735607771007944,0.15158017306462723,-0.09072532978116428
ipsc_reprogramming::https://openalex.org/W1986940374,Generation of adult human induced pluripotent stem cells using nonviral minicircle DNA vectors,ipsc_reprogramming,2010,Stem / Pluripotent,200194,0,15,212.0,3,-0.29201757040277454,-0.38966838009291216,-0.5896048073971811,0.3651841949177247,0.3651841949177247,0.3651841949177247,0.3651841949177247,1.196294584144917,-0.6839988315687304,-0.9836224048698063,0.12109668122465893,-0.02314017211985121,-0.6839988315687304,-0.9836224048698063,-0.8899476880080025
ipsc_reprogramming::https://openalex.org/W1986944049,Resolution of Cell Fate Decisions Revealed by Single-Cell Gene Expression Analysis from Zygote to Blastocyst,ipsc_reprogramming,2010,Stem / Pluripotent,200192,0,15,857.0,3,0.25171714861013017,0.2734464433953642,-0.03716297959316766,0.3771390144579081,0.3771390144579081,0.3771390144579081,0.3771390144579081,0.8083388356445592,-0.12109668122465878,-0.06043745433883842,0.8034983553210023,-0.02314017211985121,-0.37072364992889345,-0.27523912472999545,-0.2130021301309387
ipsc_reprogramming::https://openalex.org/W1987467507,Stem cell therapies for spinal cord injury,ipsc_reprogramming,2010,Stem / Spinal Cord,200199,0,16,241.0,3,0.9468445872223811,1.0295137816939923,0.8271484595512294,0.7273548474485391,0.7273548474485391,0.7273548474485391,0.7273548474485391,1.3040907546835012,1.0499560200774538,0.8453243896704148,1.62885863171395,-0.08852713223315754,0.45151201595385665,0.9370772575500573,0.9658380341260311
ipsc_reprogramming::https://openalex.org/W1988627620,Modeling inherited metabolic disorders of the liver using human induced pluripotent stem cells,ipsc_reprogramming,2010,Stem / Pluripotent,200195,0,11,593.0,3,-0.46161411138669994,-0.6735057022529808,-0.2732367052708993,1.039328435058827,1.039328435058827,1.039328435058827,1.039328435058827,2.329419817911719,0.762463981244165,-1.8790258485517726,0.27523912472999545,-0.02314017211985121,0.8459325705724285,-0.015100744219488068,-1.8790258485517726
ipsc_reprogramming::https://openalex.org/W1989208952,A defined glycosaminoglycan-binding substratum for human pluripotent stem cells,ipsc_reprogramming,2010,Stem / Embryonic,200007,0,19,267.0,3,0.629494461317845,0.7026564305647012,0.6505272510109165,0.1963456207206613,0.1963456207206613,0.1963456207206613,0.1963456207206613,1.6162654692422682,0.6744897501960817,0.8254944909292357,0.8254944909292357,-0.05699967435837431,0.28880935507446337,0.9982011721528866,0.9982011721528866
ipsc_reprogramming::https://openalex.org/W1989339219,Generation of human induced pluripotent stem cells by simple transient transfection of plasmid DNA encoding reprogramming factors,ipsc_reprogramming,2010,Stem / Pluripotent,200194,0,18,217.0,3,-0.20403993745299728,-0.2678370939036666,-0.14986878696537637,0.259709152092621,0.259709152092621,0.259709152092621,0.259709152092621,0.7935343959237949,0.09072532978116428,-0.5037204562056572,-0.15158017306462737,-0.02314017211985121,-0.030204932880931314,-0.06043745433883842,-0.37072364992889345
ipsc_reprogramming::https://openalex.org/W1990110626,Generation of iPSCs from cultured human malignant cells,ipsc_reprogramming,2010,Stem / Pluripotent,200194,0,7,228.0,3,-0.5237828219650714,-0.42649279145302155,-0.46491634366209506,1.450112466121824,1.450112466121824,1.450112466121824,1.450112466121824,2.9946630504111664,-0.030204932880931314,0.15158017306462723,-1.0868379477905796,-0.02314017211985121,-0.9836224048698063,-0.8459325705724285,-0.4362565504656954
ipsc_reprogramming::https://openalex.org/W1994029368,Female Human iPSCs Retain an Inactive X Chromosome,ipsc_reprogramming,2010,Stem / Pluripotent,200203,0,22,285.0,3,-0.1374619024301117,-0.23232442284049737,0.08492732447624605,0.03822865578473628,0.03822865578473628,0.03822865578473628,0.03822865578473628,1.0899514949048459,0.06043745433883827,-0.27523912472999545,-0.37072364992889345,-0.02314017211985121,1.2031567637736242,-0.09072532978116428,0.09072532978116428
ipsc_reprogramming::https://openalex.org/W1994142477,Nuclear reprogramming to a pluripotent state by three approaches,ipsc_reprogramming,2010,Stem / Pluripotent,200194,0,39,764.0,3,0.5584171962614328,0.767923987712126,0.3475873776691959,1.1969820012155195,1.1969820012155195,1.1969820012155195,1.1969820012155195,1.6742659910418443,-0.6095368203568696,1.5041990570775305,0.4362565504656954,-0.02314017211985121,-0.09072532978116428,0.18220520706881457,1.0338531513302163
