id,short_id,doi,title,year,domain,primary_field,display_community,display_topic_id,display_topic_label,is_landmark,document_type,cited_by_count,reference_count
https://openalex.org/W3124178151,W3124178151,10.1093/jjfinec/nbi003,The Present and Future of Financial Risk Management,2005,banking_stability_regulation_efficiency,Finance,97111049,https://openalex.org/T11496,Credit Risk and Financial Regulations,0,article,62,53
https://openalex.org/W3086251852,W3086251852,10.1093/oxfordhb/9780195391176.013.0007,"The Role of Finance in Economic Development: Benefits, Risks, and Politics",2012,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,book-chapter,61,266
https://openalex.org/W2053875367,W2053875367,10.1086/674600,Pledgability and Liquidity: A New Monetarist Model of Financial and Macroeconomic Activity,2014,banking_stability_regulation_efficiency,Economics and Econometrics,87587629,https://openalex.org/T12137,Economic theories and models,0,article,61,76
https://openalex.org/W2310507296,W2310507296,10.1016/j.jedc.2016.03.003,Evaluating systemic risk using bank default probabilities in financial networks,2016,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,60,61
https://openalex.org/W3012568164,W3012568164,10.1016/j.najef.2020.101185,Analysis of the impact of Sino-US trade friction on China’s stock market based on complex networks,2020,banking_stability_regulation_efficiency,Economics and Econometrics,33393055,https://openalex.org/T11059,Market Dynamics and Volatility,0,article,58,46
https://openalex.org/W2789583741,W2789583741,10.1007/s10660-018-9291-1,Factors affecting platform default risk in online peer-to-peer (P2P) lending business: an empirical study using Chinese online P2P platform data,2018,banking_stability_regulation_efficiency,Management Information Systems,78665946,https://openalex.org/T11995,"FinTech, Crowdfunding, Digital Finance",0,article,58,110
https://openalex.org/W2955430911,W2955430911,10.5089/9781451845815.001,A Model of the Lender of Last Resort,1999,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,58,26
https://openalex.org/W3122624644,W3122624644,10.1016/j.jfs.2016.10.008,Identifying central bank liquidity super-spreaders in interbank funds networks,2016,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,58,99
https://openalex.org/W3126076368,W3126076368,10.1093/rfs/hhu023,"Heterogeneity and Stability: Bolster the Strong, Not the Weak",2014,banking_stability_regulation_efficiency,Economics and Econometrics,44066883,https://openalex.org/T11270,Complex Systems and Time Series Analysis,0,article,58,71
https://openalex.org/W2137398877,W2137398877,10.2139/ssrn.2335506,Federal Reserve Tools for Managing Rates and Reserves,2013,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,58,55
https://openalex.org/W1995794671,W1995794671,10.1016/j.jfs.2004.06.004,Macroeconomic shocks and banking supervision,2004,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,57,49
https://openalex.org/W3123129257,W3123129257,10.1016/j.intfin.2009.11.002,Financial firm bankruptcy and systemic risk,2009,banking_stability_regulation_efficiency,Finance,97111049,https://openalex.org/T11496,Credit Risk and Financial Regulations,0,article,57,48
https://openalex.org/W1598636498,W1598636498,10.1186/s40854-015-0004-7,Harnessing Internet finance with innovative cyber credit management,2015,banking_stability_regulation_efficiency,Management Information Systems,78665946,https://openalex.org/T11995,"FinTech, Crowdfunding, Digital Finance",0,article,56,79
https://openalex.org/W2082117185,W2082117185,10.1016/j.jbankfin.2014.10.009,Has the financial system become safer after the crisis? The changing nature of financial institution risk,2014,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,56,76
https://openalex.org/W4298356713,W4298356713,10.2139/ssrn.1102384,Imperfect Competition in the Inter-Bank Market for Liquidity as a Rationale for Central Banking,2008,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,56,35
https://openalex.org/W2234707174,W2234707174,10.1016/j.jet.2014.11.005,Search-based models of money and finance: An integrated approach,2014,banking_stability_regulation_efficiency,Economics and Econometrics,87587629,https://openalex.org/T12137,Economic theories and models,0,article,56,78
https://openalex.org/W2133529814,W2133529814,10.2139/ssrn.1917727,Financial Stress Index: Identification of Systemic Risk Conditions,2011,banking_stability_regulation_efficiency,Economics and Econometrics,44066883,https://openalex.org/T11270,Complex Systems and Time Series Analysis,0,article,56,58
https://openalex.org/W3121829151,W3121829151,10.1093/rfs/hhw017,Interbank Market Freezes and Creditor Runs,2016,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,55,67
https://openalex.org/W2160327828,W2160327828,10.1111/j.0963-8008.2005.00109.x,The Future of Banking Regulation in Developed Countries: Lessons from and for Europe,2005,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,55,71
https://openalex.org/W2053747684,W2053747684,10.2139/ssrn.1428662,Effects of Central Bank Intervention on the Interbank Market during the Sub-Prime Crisis,2009,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,55,33
https://openalex.org/W1774526315,W1774526315,,The Lender of Last Resort and Modern Central Banking: Principles and Reconstruction,2014,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,54,21
https://openalex.org/W2050066109,W2050066109,10.1016/j.jbankfin.2007.12.033,Information acquisition and financial contagion,2008,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,54,15
https://openalex.org/W1555100830,W1555100830,10.2139/ssrn.1478472,The Topology of the Interbank Market: Developments in Italy Since 1990,2009,banking_stability_regulation_efficiency,Economics and Econometrics,51783692,https://openalex.org/T14094,Italy: Economic History and Contemporary Issues,0,article,53,186
https://openalex.org/W2152407201,W2152407201,10.2139/ssrn.1865997,Resilience to Contagion in Financial Networks,2010,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,53,41
https://openalex.org/W2936927624,W2936927624,10.1016/j.jfi.2019.03.006,"Bank profitability, leverage constraints, and risk-taking",2019,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,53,96
https://openalex.org/W1530184700,W1530184700,10.1023/a:1021299202181,Banking Regulation and Systemic Risk,2003,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,52,101
https://openalex.org/W3121459958,W3121459958,10.1016/j.jbankfin.2014.12.022,The role of interbank relationships and liquidity needs,2015,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,52,52
https://openalex.org/W3125338664,W3125338664,10.1016/j.jce.2012.07.005,Interbank deposits and market discipline: Evidence from Central and Eastern Europe,2012,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,52,50
https://openalex.org/W2127870146,W2127870146,10.1111/j.1467-6419.2012.00739.x,A CRITICAL REVIEW OF CONTAGION RISK IN BANKING,2012,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,review,51,134
https://openalex.org/W2436457014,W2436457014,10.2139/ssrn.2795583,Network Valuation in Financial Systems,2016,banking_stability_regulation_efficiency,Finance,97111049,https://openalex.org/T11496,Credit Risk and Financial Regulations,0,article,51,74
https://openalex.org/W3122948389,W3122948389,10.1016/j.jfs.2019.03.002,The collateral channel of open market operations,2019,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,51,39
https://openalex.org/W245727285,W245727285,10.2139/ssrn.2594188,Financial Innovation in Sovereign Borrowing and Public Provision of Liquidity,2015,banking_stability_regulation_efficiency,Finance,1573360,https://openalex.org/T10503,Global Financial Crisis and Policies,0,article,51,128
https://openalex.org/W1488146939,W1488146939,10.1111/j.1467-9965.2012.00526.x,NO‐ARBITRAGE PRICING UNDER SYSTEMIC RISK: ACCOUNTING FOR CROSS‐OWNERSHIP,2012,banking_stability_regulation_efficiency,Finance,97111049,https://openalex.org/T11496,Credit Risk and Financial Regulations,0,article,50,34
https://openalex.org/W3039805102,W3039805102,10.1016/j.gfj.2020.100551,Asset securitizations and bank stability: Evidence from different banking systems,2020,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,50,102
https://openalex.org/W2036904872,W2036904872,10.2139/ssrn.2145822,Banking and Trading,2012,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,50,65
https://openalex.org/W3124989372,W3124989372,10.1016/j.jbankfin.2014.08.022,Central bank liquidity provision and collateral quality,2014,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,49,59
https://openalex.org/W2954259535,W2954259535,10.5089/9781451857603.001,"Bank Consolidation, Internationalization and Conglomeration: Trends and Implications for Financial Risk",2003,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,49,58
https://openalex.org/W3125724142,W3125724142,10.1016/j.jce.2007.02.005,Bank supervision Russian style: Evidence of conflicts between micro- and macro-prudential concerns,2007,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,49,52
https://openalex.org/W2159413391,W2159413391,10.2139/ssrn.2542162,A Network View on Interbank Market Freezes,2014,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,48,61
https://openalex.org/W3126095994,W3126095994,10.3386/w22210,The History and Economics of Safe Assets,2016,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,preprint,48,230
https://openalex.org/W2067727812,W2067727812,10.1111/j.1745-6622.2006.00108.x,Basel II: The Route Ahead or Cul‐de‐Sac?,2006,banking_stability_regulation_efficiency,Finance,97111049,https://openalex.org/T11496,Credit Risk and Financial Regulations,0,article,47,22
https://openalex.org/W2131851934,W2131851934,10.2139/ssrn.1773208,Measuring Systemic Risk and Financial Linkages in the Thai Banking System,2011,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,47,34
https://openalex.org/W2098993978,W2098993978,10.2139/ssrn.2235520,"Endogenous Banks' Networks, Cascades and Systemic Risk",2013,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,46,41
https://openalex.org/W2110491215,W2110491215,10.2139/ssrn.869463,Informal Insurance in Social Networks,2004,banking_stability_regulation_efficiency,Sociology and Political Science,73380981,https://openalex.org/T11239,Social Capital and Networks,0,article,46,58
https://openalex.org/W2119903792,W2119903792,10.2139/ssrn.1599484,Illiquidity and All Its Friends,2010,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,46,107
https://openalex.org/W2193211130,W2193211130,10.2139/ssrn.2544603,A Network View on Interbank Market Freezes,2014,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,46,62
https://openalex.org/W3122935805,W3122935805,10.1257/mac.20150191,Corporate Cash and Employment,2019,banking_stability_regulation_efficiency,Economics and Econometrics,87587629,https://openalex.org/T12137,Economic theories and models,0,article,46,17
https://openalex.org/W2117049656,W2117049656,10.2139/ssrn.1773946,Minsky’s Financial Instability Hypothesis and the Leverage Cycle,2011,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,45,64
https://openalex.org/W1992230738,W1992230738,10.1016/j.intfin.2013.07.002,The impact of excess reserves beyond precautionary levels on Bank Lending Channels in China,2013,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,45,103
https://openalex.org/W2061952130,W2061952130,10.1057/imfer.2013.20,Financial Shocks and Labor: Facts and Theories,2013,banking_stability_regulation_efficiency,Finance,40716908,https://openalex.org/T11817,"Housing, Finance, and Neoliberalism",0,article,45,55
https://openalex.org/W1973252324,W1973252324,10.1016/j.jfi.2012.07.002,On the efficiency of bilateral interbank insurance,2012,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,44,38
https://openalex.org/W2124803259,W2124803259,10.1016/j.jedc.2019.04.007,A flow network analysis of direct balance-sheet contagion in financial networks,2019,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,44,56
https://openalex.org/W3122437974,W3122437974,10.1016/j.jfineco.2013.08.011,Reputational contagion and optimal regulatory forbearance,2013,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,preprint,44,26
https://openalex.org/W100186914,W100186914,10.3386/w29467,Intermediation and Voluntary Exposure to Counterparty Risk,2021,banking_stability_regulation_efficiency,"Statistics, Probability and Uncertainty",34254501,https://openalex.org/T11357,Risk and Safety Analysis,0,preprint,44,157
https://openalex.org/W2044338943,W2044338943,10.2139/ssrn.559402,Estimating Systemic Risk in the International Financial System,2005,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,44,63
https://openalex.org/W2735166841,W2735166841,10.1016/j.jfi.2018.06.001,"Collateral, rehypothecation, and efficiency",2018,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,44,49
https://openalex.org/W2313893200,W2313893200,10.1111/j.1468-036x.2013.12017.x,Bank Regulations after the Global Financial Crisis: Good Intentions and Unintended Evil,2013,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,44,42
https://openalex.org/W4379140955,W4379140955,10.1016/j.jfs.2023.101141,The role of credit lines and multiple lending in financial contagion and systemic events,2023,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,43,49
https://openalex.org/W2128412556,W2128412556,10.1016/j.jbankfin.2005.03.025,Financial contagion and the role of the central bank,2006,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,43,18
https://openalex.org/W2312194722,W2312194722,10.2139/ssrn.2756361,Macroprudential Theory: Advances and Challenges,2016,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,43,100
https://openalex.org/W2568879745,W2568879745,10.1016/j.jinteco.2016.12.012,"Financial intermediation, real exchange rates, and unconventional policies in an open economy",2017,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,43,37
https://openalex.org/W2238547366,W2238547366,10.1016/j.jfs.2016.11.003,Network centrality and funding rates in the e-MID interbank market,2016,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,42,52
https://openalex.org/W2171340140,W2171340140,10.2139/ssrn.1008311,An Introduction to Financial Crises,2007,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,42,117
https://openalex.org/W1967539166,W1967539166,10.1023/b:fina.0000008662.59653.33,"Liquidity Pools, Risk Sharing, and Financial Contagion",2003,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,41,28
https://openalex.org/W2304349015,W2304349015,,Dissecting Fire Sales Externalities,2011,banking_stability_regulation_efficiency,Economics and Econometrics,87587629,https://openalex.org/T12137,Economic theories and models,0,article,41,64
https://openalex.org/W3123732592,W3123732592,10.1016/j.euroecorev.2016.02.012,"Sovereign risk, interbank freezes, and aggregate fluctuations",2016,banking_stability_regulation_efficiency,Finance,1573360,https://openalex.org/T10503,Global Financial Crisis and Policies,0,article,40,105
https://openalex.org/W4388582038,W4388582038,10.1016/j.jfineco.2023.103747,Liquidity regulation and banks: Theory and evidence,2023,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,40,58
https://openalex.org/W2026257571,W2026257571,10.1080/09603107.2011.613762,The failure of Lehman Brothers and its impact on other financial institutions,2011,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,39,35
https://openalex.org/W2147028375,W2147028375,10.1016/j.jebo.2012.05.015,Interbank lending and the spread of bank failures: A network model of systemic risk,2012,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,39,68
https://openalex.org/W1999256907,W1999256907,10.1111/j.0950-0804.2006.00286.x,Insuring Banks Against Liquidity Shocks: The Role of Deposit Insurance and Lending of Last Resort,2006,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,39,120
https://openalex.org/W2055310276,W2055310276,10.1016/s0378-4266(97)00043-5,An analysis of competitive externalities in gross settlement systems,1998,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,39,43
https://openalex.org/W2153606538,W2153606538,10.1111/j.0391-5026.2004.00132.x,Preventing Systemic Crises through Bank Transparency,2004,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,39,58
https://openalex.org/W3122045668,W3122045668,10.2139/ssrn.387140,An Overall Perspective on Banking Regulation,2003,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,39,70
https://openalex.org/W2895762654,W2895762654,10.1146/annurev-financial-110217-022833,"Liquidity, Risk Premia, and the Financial Transmission of Monetary Policy",2018,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,39,70
https://openalex.org/W1939808105,W1939808105,10.1007/978-3-319-12805-4_6,Complex Financial Networks and Systemic Risk: A Review,2015,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,review,38,121
https://openalex.org/W119939228,W119939228,10.2139/ssrn.2331300,Contagion in the Interbank Network: An Epidemiological Approach,2013,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,38,88
https://openalex.org/W2954766139,W2954766139,10.5089/9781475511215.001,Banking and Trading,2012,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,38,37
https://openalex.org/W2164784726,W2164784726,10.1093/jleo/ewu002,"Contracts, Ownership, and Industrial Organization: Past and Future",2014,banking_stability_regulation_efficiency,Accounting,49784838,https://openalex.org/T10019,Corporate Finance and Governance,0,article,38,119
https://openalex.org/W2070782013,W2070782013,10.1093/oxrep/grr020,Systemic risks and the 'too-big-to-fail' problem',2011,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,37,61
https://openalex.org/W2022112008,W2022112008,10.1016/s0378-4371(01)00297-7,Criticality in a model of banking crises,2001,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,37,13
https://openalex.org/W1568061073,W1568061073,10.2139/ssrn.2569056,A Dynamic Network Model of the Unsecured Interbank Lending Market,2015,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,37,62
https://openalex.org/W3122885510,W3122885510,10.2139/ssrn.1932911,Failure and Rescue in an Interbank Network,2011,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,37,29
https://openalex.org/W2169287050,W2169287050,10.2139/ssrn.2179549,Capital Controls with International Reserve Accumulation: Can This Be Optimal?,2012,banking_stability_regulation_efficiency,Finance,1573360,https://openalex.org/T10503,Global Financial Crisis and Policies,0,article,37,58
https://openalex.org/W3122213292,W3122213292,10.1016/j.jinteco.2012.01.012,"Financial integration, specialization, and systemic risk",2012,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,36,76
https://openalex.org/W1985333581,W1985333581,10.1142/s0129183102003164,SELF-ORGANIZED CRITICALITY IN A MODEL OF COLLECTIVE BANK BANKRUPTCIES,2002,banking_stability_regulation_efficiency,Economics and Econometrics,44066883,https://openalex.org/T11270,Complex Systems and Time Series Analysis,0,article,36,13
https://openalex.org/W1946119319,W1946119319,10.3386/w21462,An Empirical Analysis of Funding Costs Spillovers in the EURO-zone with Application to Systemic Risk,2015,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,preprint,35,62
https://openalex.org/W2020328080,W2020328080,10.2139/ssrn.2254998,Why High Leverage is Optimal for Banks,2013,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,35,59
https://openalex.org/W2148284584,W2148284584,10.2139/ssrn.1012287,Liquidity and Transparency in Bank Risk Management,2011,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,35,83
https://openalex.org/W4294349527,W4294349527,10.1108/dpm-07-2022-0156,Governing systemic and cascading disaster risk in Indonesia: where do we stand and future outlook,2022,banking_stability_regulation_efficiency,Sociology and Political Science,85401061,https://openalex.org/T10747,Disaster Management and Resilience,0,article,34,41
https://openalex.org/W2015178808,W2015178808,10.1016/s0014-2921(98)00109-3,Solvency regulations and the management of banking risks,1999,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,34,26
https://openalex.org/W2139247153,W2139247153,10.2139/ssrn.1947310,Peer Monitoring or Contagion? Interbank Market Exposure and Bank Risk,2010,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,34,43
https://openalex.org/W2130729008,W2130729008,10.1016/j.jedc.2014.08.007,Systemic risk in banking networks: Advantages of “tiered” banking systems,2014,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,33,127
https://openalex.org/W2163244867,W2163244867,10.1006/jeth.2000.2769,Payments Systems Design in Deterministic and Private Information Environments,2001,banking_stability_regulation_efficiency,Economics and Econometrics,87587629,https://openalex.org/T12137,Economic theories and models,0,article,33,29
https://openalex.org/W1556640083,W1556640083,10.2139/ssrn.1650598,The Sterling Unsecured Loan Market During 2006-08: Insights from Network Theory,2010,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,33,30
https://openalex.org/W2146930282,W2146930282,10.1111/jmcb.12236,Private Money and Banking Regulation,2015,banking_stability_regulation_efficiency,Economics and Econometrics,87587629,https://openalex.org/T12137,Economic theories and models,0,article,33,56
https://openalex.org/W1860000902,W1860000902,10.1111/jmcb.12214,Monetary Policy and Asset Prices: A Mechanism Design Approach,2015,banking_stability_regulation_efficiency,Economics and Econometrics,87587629,https://openalex.org/T12137,Economic theories and models,0,article,32,59
https://openalex.org/W2022402102,W2022402102,10.1016/j.red.2014.09.009,"Homework in monetary economics: Inflation, home production, and the production of homes",2014,banking_stability_regulation_efficiency,Economics and Econometrics,47756695,https://openalex.org/T10632,Housing Market and Economics,0,article,32,102
https://openalex.org/W2946438885,W2946438885,10.2139/ssrn.3311314,The Passthrough of Treasury Supply to Bank Deposit Funding,2019,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,32,38
https://openalex.org/W3122574741,W3122574741,10.3386/w22157,Can Currency Competition Work?,2016,banking_stability_regulation_efficiency,Economics and Econometrics,87587629,https://openalex.org/T12137,Economic theories and models,0,preprint,32,53
https://openalex.org/W3126142826,W3126142826,10.1016/j.jinteco.2023.103737,Asset purchase bailouts and endogenous implicit guarantees,2023,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,31,60
https://openalex.org/W1805948692,W1805948692,10.2139/ssrn.2379669,Networks of Common Asset Holdings: Aggregation and Measures of Vulnerability,2014,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,31,46
https://openalex.org/W4230961873,W4230961873,10.1002/isaf.295,A network model of systemic risk: stress testing the banking system<sup>1</sup>,2009,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,30,21
https://openalex.org/W2895296289,W2895296289,10.1016/j.econmod.2018.09.032,Real estate prices and systemic banking crises,2018,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,29,54
https://openalex.org/W3121881812,W3121881812,10.1016/j.jbankfin.2005.09.008,Liquidity risk in securities settlement,2005,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,29,22
https://openalex.org/W2104977007,W2104977007,10.2139/ssrn.365940,Information Contagion and Inter-Bank Correlation in a Theory ofSystemic Risk,2003,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,29,66
https://openalex.org/W2890807318,W2890807318,10.3386/w23359,Financial Integration and Liquidity Crises,2017,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,preprint,29,29
https://openalex.org/W3121653563,W3121653563,10.2139/ssrn.447803,"Financial Networks: Contagion, Commitment, and Private-Sector Bailouts",2003,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,29,30
https://openalex.org/W2917423489,W2917423489,10.1017/s0968565018000185,Money and modernization in early modern England,2018,banking_stability_regulation_efficiency,Economics and Econometrics,60351730,https://openalex.org/T10605,Historical Economic and Social Studies,0,article,29,118
https://openalex.org/W304672952,W304672952,,We Are All QE-sians Now,2014,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,preprint,29,14
https://openalex.org/W3122779674,W3122779674,10.1016/j.jbankfin.2019.05.019,Bailouts and systemic insurance,2019,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,28,46
https://openalex.org/W2143690951,W2143690951,10.1177/0312896213496800,Market discipline and bank risk taking,2013,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,28,58
https://openalex.org/W2776291253,W2776291253,10.1016/j.jcorpfin.2017.12.022,Debt-side governance and the geography of project finance syndicates,2017,banking_stability_regulation_efficiency,Finance,59660811,https://openalex.org/T10127,"Banking stability, regulation, efficiency",0,article,28,124
https://openalex.org/W2908393370,W2908393370,10.1016/j.jcae.2019.100164,"Accounting regulations, enforcement, and stock price crash risk: Global evidence in the banking industry",2019,banking_stability_regulation_efficiency,Accounting,48111528,https://openalex.org/T10081,"Auditing, Earnings Management, Governance",0,article,28,60
https://openalex.org/W3003828037,W3003828037,10.1007/s10479-020-03525-8,Systemic risk assessment through high order clustering coefficient,2020,banking_stability_regulation_efficiency,Economics and Econometrics,44066883,https://openalex.org/T11270,Complex Systems and Time Series Analysis,0,article,28,33
