id,year,title,domain,primary_field,display_community,is_landmark,anchor_label,short_id,doi,cited_by_count,primary_topic,community_label
https://openalex.org/W2024950835,2004,Evolution of Carbon Microstructures during the Pyrolysis of Turkish Elbistan Lignite in the Temperature Range 700−1000 °C,graphene_2d_materials,Coal Properties and Utilization,176,0,,W2024950835,10.1021/ef0301809,84,Coal Properties and Utilization,Coal Properties and Utilization
https://openalex.org/W2055122663,2002,Catalysis of nanotube plasticity under tensile strain,graphene_2d_materials,Graphene research and applications,373,0,,W2055122663,10.1103/physrevb.66.193403,45,Graphene research and applications,Graphene research and applications
https://openalex.org/W2011297219,2001,Surface graphitization of Furan-resin-derived carbon,graphene_2d_materials,Diamond and Carbon-based Materials Research,228,0,,W2011297219,10.1016/s0008-6223(01)00069-0,40,Diamond and Carbon-based Materials Research,Diamond and Carbon-based Materials Research
https://openalex.org/W2002544690,2000,Niobium sulfide as a dopant for hydrotreating NiMo catalysts,graphene_2d_materials,Catalysis and Hydrodesulfurization Studies,150,0,,W2002544690,10.1016/s0920-5861(99)00336-3,33,Catalysis and Hydrodesulfurization Studies,Catalysis and Hydrodesulfurization Studies
https://openalex.org/W1995323645,2003,Effects of doped copper on electrochemical performance of the raw carbon nanotubes anode,graphene_2d_materials,Carbon Nanotubes in Composites,144,0,,W1995323645,10.1016/s0167-577x(03)00018-1,28,Carbon Nanotubes in Composites,Carbon Nanotubes in Composites
https://openalex.org/W1632077426,2000,Exciton absorption spectra of MoS<sub>2</sub>crystals in high magnetic fields up to 150 T,graphene_2d_materials,Chalcogenide Semiconductor Thin Films,157,0,,W1632077426,10.1088/0953-8984/12/30/304,14,Chalcogenide Semiconductor Thin Films,Chalcogenide Semiconductor Thin Films
https://openalex.org/W187266408,2001,XPS study of transfer films of MoS2 filled nylon-46 composites sliding against steel counterfaces,graphene_2d_materials,Tribology and Wear Analysis,828,0,,W187266408,10.1023/a:1010901221866,6,Tribology and Wear Analysis,Tribology and Wear Analysis
https://openalex.org/W1996924319,2004,Nano-structured oriented carbon films grown by PLD and CVD methods,graphene_2d_materials,Carbon Nanotubes in Composites,144,0,,W1996924319,10.1007/s00339-004-2862-0,33,Carbon Nanotubes in Composites,Carbon Nanotubes in Composites
https://openalex.org/W1988034309,2000,Compensation Effect and Dual Promotion Effect in Activated Carbon-Supported CoNiMo Hydrodesulfurization Catalysts,graphene_2d_materials,Catalysis and Hydrodesulfurization Studies,150,0,,W1988034309,10.1006/jcat.1999.2683,25,Catalysis and Hydrodesulfurization Studies,Catalysis and Hydrodesulfurization Studies
https://openalex.org/W2068323616,2000,Fullerene-like carbon nanostructures in the Allende meteorite,graphene_2d_materials,Fullerene Chemistry and Applications,335,0,,W2068323616,10.1016/s0012-821x(00)00277-6,35,Fullerene Chemistry and Applications,Fullerene Chemistry and Applications
https://openalex.org/W2953146456,2001,Ternary metal sulfides MzMoS2: synthesis using single-layer dispersions of molybdenum disulfide and study of the structure,graphene_2d_materials,Chalcogenide Semiconductor Thin Films,157,0,,W2953146456,10.1023/a:1015058823903,10,Chalcogenide Semiconductor Thin Films,Chalcogenide Semiconductor Thin Films
https://openalex.org/W2051885292,2001,Preparation of layered semiconductor (MoSe2) by electrosynthesis,graphene_2d_materials,Chalcogenide Semiconductor Thin Films,157,0,,W2051885292,10.1016/s0042-207x(00)00225-6,34,Chalcogenide Semiconductor Thin Films,Chalcogenide Semiconductor Thin Films
https://openalex.org/W2034682622,2002,Structural studies of the stage III lithium–graphite intercalation compound,graphene_2d_materials,Advancements in Battery Materials,61,0,,W2034682622,10.1016/s0038-1098(02)00469-6,56,Advancements in Battery Materials,Advancements in Battery Materials
https://openalex.org/W2046618705,2003,Optical and electrical studies on molybdenum sulphoselenide [Mo(S1−xSex)2] thin films prepared by arrested precipitation technique (APT),graphene_2d_materials,Chalcogenide Semiconductor Thin Films,157,0,,W2046618705,10.1016/j.solmat.2003.08.018,32,Chalcogenide Semiconductor Thin Films,Chalcogenide Semiconductor Thin Films
https://openalex.org/W2129493450,2003,Theoretical characterization of several models of nanoporous carbon,graphene_2d_materials,Graphene research and applications,373,0,,W2129493450,10.1088/1367-2630/5/1/123,36,Graphene research and applications,Graphene research and applications
https://openalex.org/W2065182895,2001,Binding and Mobility of Atomically Resolved Cobalt Clusters on Molybdenum Disulfide,graphene_2d_materials,Catalysis and Hydrodesulfurization Studies,150,0,,W2065182895,10.1021/jp011264q,7,Catalysis and Hydrodesulfurization Studies,Catalysis and Hydrodesulfurization Studies
https://openalex.org/W2017533001,2002,[N(CH3)4]2[Mn(H2O)]3[Mo(CN)7]2⋅2 H2O: A New High Tc Cyano-Bridged Ferrimagnet Based on the [MoIII(CN)7]4− Building Block and Induced by Counterion Exchange,graphene_2d_materials,Magnetism in coordination complexes,508,0,,W2017533001,10.1002/1521-3765(20020617)8:12<2712::aid-chem2712>3.0.co;2-i,47,Magnetism in coordination complexes,Magnetism in coordination complexes
https://openalex.org/W1838896299,2003,Supported Molybdenum Carbides Lie Between Metallic and Sulfided Catalysts for Deep HDS,graphene_2d_materials,Catalysis and Hydrodesulfurization Studies,150,0,,W1838896299,10.1023/a:1022627512773,17,Catalysis and Hydrodesulfurization Studies,Catalysis and Hydrodesulfurization Studies
https://openalex.org/W1975627851,2004,Mechanism of heterogeneous graphitization observed in phenolic resin-derived thin carbon fibers heated at 3000 °C,graphene_2d_materials,Fiber-reinforced polymer composites,316,0,,W1975627851,10.1016/j.carbon.2003.11.018,71,Fiber-reinforced polymer composites,Fiber-reinforced polymer composites
https://openalex.org/W2003209663,2003,Impact of contact size and geometry on the lifetime of a solid lubricant,graphene_2d_materials,Lubricants and Their Additives,495,0,,W2003209663,10.1016/s0043-1648(03)00157-1,41,Lubricants and Their Additives,Lubricants and Their Additives
https://openalex.org/W1966331565,2002,Effect of nanostructure and back contact material on the field emission properties of carbon films,graphene_2d_materials,Diamond and Carbon-based Materials Research,228,0,,W1966331565,10.1016/s0925-9635(01)00589-1,18,Diamond and Carbon-based Materials Research,Diamond and Carbon-based Materials Research
https://openalex.org/W1966903419,2001,Synthesis of tetraalkylammonium thiometallates in aqueous solution,graphene_2d_materials,Organometallic Compounds Synthesis and Characterization,630,0,,W1966903419,10.1016/s0020-1693(01)00648-x,23,Organometallic Compounds Synthesis and Characterization,Organometallic Compounds Synthesis and Characterization
https://openalex.org/W2167436664,2000,Nitrogen-containing polymeric carbon as anode material for lithium ion secondary battery,graphene_2d_materials,Diamond and Carbon-based Materials Research,228,0,,W2167436664,10.1002/1097-4628(20000822)77:8<1735::aid-app10>3.0.co;2-w,51,Diamond and Carbon-based Materials Research,Diamond and Carbon-based Materials Research
https://openalex.org/W2121577281,2003,The carbon nanocosmos: novel materials for the twenty-first century,graphene_2d_materials,Carbon Nanotubes in Composites,144,0,,W2121577281,10.1098/rsta.2003.1262,51,Carbon Nanotubes in Composites,Carbon Nanotubes in Composites
https://openalex.org/W2055350111,2003,Metal catalyzed synthesis of carbon nanostructures in an opposed flow methane oxygen flame,graphene_2d_materials,Carbon Nanotubes in Composites,144,0,,W2055350111,10.1016/s0010-2180(03)00142-1,78,Carbon Nanotubes in Composites,Carbon Nanotubes in Composites
https://openalex.org/W1994184807,2000,"Hydrogen Bond-Directed Hexagonal Frameworks Based on Coordinated 1,3,5-Benzenetricarboxylate",graphene_2d_materials,Metal-Organic Frameworks: Synthesis and Applications,548,0,,W1994184807,10.1006/jssc.2000.8691,54,Metal-Organic Frameworks: Synthesis and Applications,Metal-Organic Frameworks: Synthesis and Applications
https://openalex.org/W4254951045,2000,Chiral polymers,graphene_2d_materials,Nanopore and Nanochannel Transport Studies,587,0,,W4254951045,10.1016/s0079-6700(99)00034-9,66,Nanopore and Nanochannel Transport Studies,Nanopore and Nanochannel Transport Studies
https://openalex.org/W1984529377,2001,Formation of Mo and MoSx nanoparticles on Au(111) from Mo(CO)6 and S2 precursors: electronic and chemical properties,graphene_2d_materials,Catalysis and Hydrodesulfurization Studies,150,0,,W1984529377,10.1016/s0039-6028(01)01347-4,43,Catalysis and Hydrodesulfurization Studies,Catalysis and Hydrodesulfurization Studies
https://openalex.org/W2012108120,2001,Characterization of spatial correlations in carbon nanotubes-modelling studies,graphene_2d_materials,Carbon Nanotubes in Composites,144,0,,W2012108120,10.1016/s0925-8388(01)01298-1,47,Carbon Nanotubes in Composites,Carbon Nanotubes in Composites
https://openalex.org/W2073403418,2000,Expression of nicotinic achetylcholine receptor subunits in ache-transgenic mice,graphene_2d_materials,Photoreceptor and optogenetics research,658,0,,W2073403418,10.1016/s0197-4580(00)82025-4,1,Photoreceptor and optogenetics research,Photoreceptor and optogenetics research
https://openalex.org/W2085001741,2001,Spectroscopy of the electron–phonon interaction in the layered two-dimensional dichalcogenide 1T–VSe2,graphene_2d_materials,2D Materials and Applications,0,0,,W2085001741,10.1063/1.1344144,5,2D Materials and Applications,2D Materials and Applications
https://openalex.org/W2034202826,2001,"U-Pb Dating of Zircon and 40Ar/39Ar Dating of Biotite at Bingham, Utah",graphene_2d_materials,Geological and Geochemical Analysis,355,0,,W2034202826,10.2113/gsecongeo.96.7.1671,39,Geological and Geochemical Analysis,Geological and Geochemical Analysis
https://openalex.org/W2057469723,2004,Mapping Material Distribution in a Heterogeneous Sand Tank by Image Analysis,graphene_2d_materials,Soil and Unsaturated Flow,766,0,,W2057469723,10.2136/sssaj2004.1508,6,Soil and Unsaturated Flow,Soil and Unsaturated Flow
https://openalex.org/W2072000830,2003,Charge density wave in 2H-NbSe2 probed by muons,graphene_2d_materials,Organic and Molecular Conductors Research,627,0,,W2072000830,10.1016/s0921-4526(02)01685-x,3,Organic and Molecular Conductors Research,Organic and Molecular Conductors Research
https://openalex.org/W2004172550,2003,Synthesis of molybdenum (IV) disulfide using a single-source method,graphene_2d_materials,Catalysis and Hydrodesulfurization Studies,150,0,,W2004172550,10.1016/j.materresbull.2003.11.001,12,Catalysis and Hydrodesulfurization Studies,Catalysis and Hydrodesulfurization Studies
https://openalex.org/W2569572686,2000,STUDY FOR REDUCTION OF THE FLOOR IMPACT SOUND LEVEL BY USING OF THE DAMPING MATERIALS : Part 5 : Study of the vibration response characteristics of the concrete slab,graphene_2d_materials,Structural Engineering and Vibration Analysis,786,0,,W2569572686,10.3130/aijt.6.139_1,2,Structural Engineering and Vibration Analysis,Structural Engineering and Vibration Analysis
https://openalex.org/W2136598090,2002,The Core Structure of Presolar Graphite Onions,graphene_2d_materials,Astro and Planetary Science,105,0,,W2136598090,10.1086/344633,22,Astro and Planetary Science,Astro and Planetary Science
https://openalex.org/W2020517114,2004,Effect of Graphite on Friction and Wear Characteristics of Molybdenum Dithiocarbamate,graphene_2d_materials,Lubricants and Their Additives,495,0,,W2020517114,10.1023/b:tril.0000017425.30616.8a,12,Lubricants and Their Additives,Lubricants and Their Additives
https://openalex.org/W2001565917,2003,Growth mechanisms in chemical vapour deposited carbon nanotubes,graphene_2d_materials,Carbon Nanotubes in Composites,144,0,,W2001565917,10.1088/0957-4484/14/6/317,93,Carbon Nanotubes in Composites,Carbon Nanotubes in Composites
https://openalex.org/W2001525370,2003,Density Functional Theory Studies of Chemisorption and Diffusion Properties of Ni and Ni−Thiophene Complexes on the MoS<sub>2</sub> Basal Plane,graphene_2d_materials,Molecular Junctions and Nanostructures,572,0,,W2001525370,10.1021/jp021251s,16,Molecular Junctions and Nanostructures,Molecular Junctions and Nanostructures
https://openalex.org/W2076767098,2004,Temperature map computation for X-ray clusters of galaxies,graphene_2d_materials,"Galaxies: Formation, Evolution, Phenomena",341,0,,W2076767098,10.1051/0004-6361:20031662,33,"Galaxies: Formation, Evolution, Phenomena","Galaxies: Formation, Evolution, Phenomena"
https://openalex.org/W2031035030,2004,Electronic Energy Spectrum of Two-Dimensional Solids and a Chain of C Atoms from a Quantum Network Model,graphene_2d_materials,Graphene research and applications,373,0,,W2031035030,10.1023/b:jomc.0000038775.67243.f2,33,Graphene research and applications,Graphene research and applications
https://openalex.org/W2884745922,2001,The mechanism of magnetism in stacked nanographite: theoretical study,graphene_2d_materials,Graphene research and applications,373,0,,W2884745922,10.1088/0953-8984/13/6/309,42,Graphene research and applications,Graphene research and applications
https://openalex.org/W2021559878,2004,A Study of Carbon Black Corax N330 with Small-Angle Scattering of Neutrons and X-rays,graphene_2d_materials,Advanced Mathematical Theories and Applications,35,0,,W2021559878,10.1021/la0302596,30,Advanced Mathematical Theories and Applications,Advanced Mathematical Theories and Applications
https://openalex.org/W2054519137,2002,Density Functional Theory Analysis of the Influence of Pore Wall Heterogeneity on Adsorption in Carbons,graphene_2d_materials,Phase Equilibria and Thermodynamics,650,0,,W2054519137,10.1021/la0201927,63,Phase Equilibria and Thermodynamics,Phase Equilibria and Thermodynamics
https://openalex.org/W1997885442,2000,Preliminary investigations on the red pigment in rice and its effect on glucose release from rice starch.,graphene_2d_materials,Microbial Metabolism and Applications,556,0,,W1997885442,10.4038/jnsfsr.v28i3.2660,13,Microbial Metabolism and Applications,Microbial Metabolism and Applications
https://openalex.org/W2069135198,2003,On a formulation for a multiscale atomistic-continuum homogenization method,graphene_2d_materials,Composite Material Mechanics,189,0,,W2069135198,10.1016/s0020-7683(03)00058-1,47,Composite Material Mechanics,Composite Material Mechanics
https://openalex.org/W2090278438,2002,Mechanically stimulated outgassing from ball bearings in vacuum,graphene_2d_materials,Advanced Sensor Technologies Research,46,0,,W2090278438,10.1016/s0042-207x(01)00335-9,23,Advanced Sensor Technologies Research,Advanced Sensor Technologies Research
https://openalex.org/W2094357833,2000,Reaction network of pyridine hydrodenitrogenation over carbide and sulfide catalysts,graphene_2d_materials,Catalysis and Hydrodesulfurization Studies,150,0,,W2094357833,10.1016/s1381-1169(00)00391-5,30,Catalysis and Hydrodesulfurization Studies,Catalysis and Hydrodesulfurization Studies
https://openalex.org/W2093296957,2003,Electrical characteristics of metal/semiconductor nanocontacts using light emission in a scanning tunneling microscope,graphene_2d_materials,Surface and Thin Film Phenomena,796,0,,W2093296957,10.1063/1.1591056,14,Surface and Thin Film Phenomena,Surface and Thin Film Phenomena
https://openalex.org/W2071528342,2004,Soft cohesive forces,graphene_2d_materials,Graphene research and applications,373,0,,W2071528342,10.1002/qua.20314,82,Graphene research and applications,Graphene research and applications
https://openalex.org/W2084249328,2004,Spectral investigation of the new organic metal β″-(BEDT-TTF)4NH4[Cr(C2O4)3]·DMF,graphene_2d_materials,Organic and Molecular Conductors Research,627,0,,W2084249328,10.1016/j.molstruc.2003.11.058,3,Organic and Molecular Conductors Research,Organic and Molecular Conductors Research
https://openalex.org/W1969501864,2000,A proton-conducting solid state H2S–O2 fuel cell 2. Production of liquid sulfur at 120–145°C,graphene_2d_materials,Fuel Cells and Related Materials,334,0,,W1969501864,10.1016/s0360-3199(00)00009-4,17,Fuel Cells and Related Materials,Fuel Cells and Related Materials
https://openalex.org/W2132525666,2004,Identification of a friction model for MoS2 solid-lubricated bearings in the context of friction compensation,graphene_2d_materials,Lubricants and Their Additives,495,0,,W2132525666,,3,Lubricants and Their Additives,Lubricants and Their Additives
https://openalex.org/W2013650959,2002,"Self-assembly of [Et,Et]-Bacteriochlorophyll cF on Highly Oriented Pyrolytic Graphite Revealed by Scanning Tunneling Microscopy†¶",graphene_2d_materials,Photosynthetic Processes and Mechanisms,659,0,,W2013650959,10.1562/0031-8655(2002)0750619saoeeb2.0.co2,14,Photosynthetic Processes and Mechanisms,Photosynthetic Processes and Mechanisms
https://openalex.org/W2078726204,2004,Homogeneous consolidation process by ECAP for AZ31 cutting chips,graphene_2d_materials,Magnesium Alloys: Properties and Applications,501,0,,W2078726204,10.2464/jilm.54.532,21,Magnesium Alloys: Properties and Applications,Magnesium Alloys: Properties and Applications
https://openalex.org/W1629347076,2001,Zipping of graphene edge as a mechanism for NT nucleation,graphene_2d_materials,Graphene research and applications,373,0,,W1629347076,10.1063/1.1426909,5,Graphene research and applications,Graphene research and applications
https://openalex.org/W2083371951,2003,Investigation of Lithium Storage in Bamboo-like CNTs by HRTEM,graphene_2d_materials,Advancements in Battery Materials,61,0,,W2083371951,10.1149/1.1600463,27,Advancements in Battery Materials,Advancements in Battery Materials
https://openalex.org/W1968701624,2001,Charge transport in polymer light-emitting diodes,graphene_2d_materials,Semiconductor materials and interfaces,752,0,,W1968701624,10.1016/s0379-6779(00)00682-2,25,Semiconductor materials and interfaces,Semiconductor materials and interfaces
https://openalex.org/W1980453071,2003,A study on electrolyte interactions with graphite anodes exhibiting structures with various amounts of rhombohedral phase,graphene_2d_materials,Advancements in Battery Materials,61,0,,W1980453071,10.1016/s0378-7753(03)00278-7,72,Advancements in Battery Materials,Advancements in Battery Materials
https://openalex.org/W23676006,2004,Speeding Up Multi-class SVM Evaluation by PCA and Feature Selection,graphene_2d_materials,Face and Expression Recognition,312,0,,W23676006,10.1021/nn401357p,21,Face and Expression Recognition,Face and Expression Recognition
https://openalex.org/W1991815586,2003,"Interaction of water, methanol and benzene molecules with hydrophilic centres at a partially oxidised model graphite surface",graphene_2d_materials,Graphene research and applications,373,0,,W1991815586,10.1016/s0927-7757(02)00491-0,30,Graphene research and applications,Graphene research and applications
https://openalex.org/W2043251236,2004,Investigation of failure mechanism and modification for film-lubricated precise angular-contact ball bearing,graphene_2d_materials,Tribology and Lubrication Engineering,827,0,,W2043251236,10.1016/j.vacuum.2004.09.004,11,Tribology and Lubrication Engineering,Tribology and Lubrication Engineering
https://openalex.org/W2597002570,2001,Pressure Oxidative Leaching of Molybdenite in Alkaline Media,graphene_2d_materials,Metal Extraction and Bioleaching,545,0,,W2597002570,10.2473/shigentosozai.117.72,8,Metal Extraction and Bioleaching,Metal Extraction and Bioleaching
https://openalex.org/W1990260067,2004,Growth of molybdenum disulphide using iodine as transport material,graphene_2d_materials,Chalcogenide Semiconductor Thin Films,157,0,,W1990260067,10.1007/bf02704487,14,Chalcogenide Semiconductor Thin Films,Chalcogenide Semiconductor Thin Films
https://openalex.org/W4300713067,2003,Surface Chemistry and Catalysis,graphene_2d_materials,Molecular Junctions and Nanostructures,572,0,,W4300713067,10.1016/s1351-4180(03)00257-5,28,Molecular Junctions and Nanostructures,Molecular Junctions and Nanostructures
https://openalex.org/W2037738937,2002,Stability of narrow zigzag carbon nanotubes,graphene_2d_materials,Carbon Nanotubes in Composites,144,0,,W2037738937,10.1002/qua.10369,28,Carbon Nanotubes in Composites,Carbon Nanotubes in Composites
https://openalex.org/W2015037453,2002,Large-scale synthesis of multi-walled carbon nanotubes by microwave CVD,graphene_2d_materials,Carbon Nanotubes in Composites,144,0,,W2015037453,10.1088/0964-1726/11/4/318,55,Carbon Nanotubes in Composites,Carbon Nanotubes in Composites
https://openalex.org/W2047986319,2001,"Breakage, Fusion, and Healing of Carbon Nanotubes",graphene_2d_materials,Carbon Nanotubes in Composites,144,0,,W2047986319,10.1021/nl010039h,24,Carbon Nanotubes in Composites,Carbon Nanotubes in Composites
https://openalex.org/W2089999324,2004,REPELLENCY AND TOXICITY OF FOUR ESSENTIAL OILS TO SITOPHILUS ORYZAE L. (COLEOPTERA: CURCULIONIDAE),graphene_2d_materials,Insect Pest Control Strategies,443,0,,W2089999324,10.4038/jnsfsr.v32i3-4.2432,12,Insect Pest Control Strategies,Insect Pest Control Strategies
https://openalex.org/W2031868829,2004,The Formation of Inorganic Nanotubular Structures in Carbon Nanotubes,graphene_2d_materials,Carbon Nanotubes in Composites,144,0,,W2031868829,10.1021/nl035044v,30,Carbon Nanotubes in Composites,Carbon Nanotubes in Composites
https://openalex.org/W4237221987,2001,Titanium-Doped Molybdenum Disulfide Nanostructures,graphene_2d_materials,2D Materials and Applications,0,0,,W4237221987,10.1002/1616-3028(200102)11:1<69::aid-adfm69>3.3.co;2-4,6,2D Materials and Applications,2D Materials and Applications
https://openalex.org/W1993870866,2000,Use of Computers as a Tool in Fine Art,graphene_2d_materials,Art Education and Development,103,0,,W1993870866,10.1111/1468-5949.00218,4,Art Education and Development,Art Education and Development
https://openalex.org/W2080365262,2003,Uniform carbon spheres of high purity prepared on kaolin by CCVD,graphene_2d_materials,Graphene research and applications,373,0,,W2080365262,10.1016/s0925-9635(03)00109-2,35,Graphene research and applications,Graphene research and applications
https://openalex.org/W2035644730,2004,Wear-Resistant Coatings with Engineered Structure by Laser Cladding,graphene_2d_materials,Surface Treatment and Coatings,795,0,,W2035644730,10.1007/s11249-004-8076-y,12,Surface Treatment and Coatings,Surface Treatment and Coatings
https://openalex.org/W2052179898,2003,Mechanical and Wear Properties of Sintered Cu-Sn Composites Containing Copper-Coated Solid Lubricant Powders,graphene_2d_materials,Aluminum Alloys Composites Properties,78,0,,W2052179898,10.2497/jjspm.50.968,4,Aluminum Alloys Composites Properties,Aluminum Alloys Composites Properties
https://openalex.org/W2037122752,2000,"Influence of the activation conditions of bimetallic catalysts NM–Mo/γ-Al2O3 (NM=Pt, Pd and Ru) on the activity in HDT reactions",graphene_2d_materials,Catalysis and Hydrodesulfurization Studies,150,0,,W2037122752,10.1016/s0926-860x(99)00533-5,28,Catalysis and Hydrodesulfurization Studies,Catalysis and Hydrodesulfurization Studies
https://openalex.org/W2054541731,2000,Systematic Design of Displacement-Amplifying Mechanisms for Piezoelectric Stacked Actuators Using Topology Optimization,graphene_2d_materials,Topology Optimization in Engineering,820,0,,W2054541731,10.1177/104538900772663900,23,Topology Optimization in Engineering,Topology Optimization in Engineering
https://openalex.org/W2043139664,2003,Adsorption of on carbon nanotube bundles,graphene_2d_materials,Carbon Nanotubes in Composites,144,0,,W2043139664,10.1016/s0921-4526(02)02006-9,33,Carbon Nanotubes in Composites,Carbon Nanotubes in Composites
https://openalex.org/W2102506757,2001,Radial oscillations of local density of states in carbon nanotubes,graphene_2d_materials,Carbon Nanotubes in Composites,144,0,,W2102506757,10.1103/physrevb.63.245111,24,Carbon Nanotubes in Composites,Carbon Nanotubes in Composites
https://openalex.org/W2040725997,2004,Thermal properties of aligned carbon nanotube/carbon nanocomposites,graphene_2d_materials,Carbon Nanotubes in Composites,144,0,,W2040725997,10.1016/j.msea.2004.06.006,60,Carbon Nanotubes in Composites,Carbon Nanotubes in Composites
https://openalex.org/W1981222389,2003,Does exposure to bisphenol A represent a human health risk?,graphene_2d_materials,Electrochemical sensors and biosensors,278,0,,W1981222389,10.1016/s0273-2300(03)00009-6,16,Electrochemical sensors and biosensors,Electrochemical sensors and biosensors
https://openalex.org/W2090613762,2000,Chemical Reaction of Intercalated Atoms at the Edge of Nano-Graphene Cluster,graphene_2d_materials,Graphene research and applications,373,0,,W2090613762,10.1080/10587250008025445,6,Graphene research and applications,Graphene research and applications
https://openalex.org/W32705108,2002,Breaking the School District Boundaries: Collaboration and Cooperation for Success,graphene_2d_materials,Diverse Educational Innovations Studies,241,0,,W32705108,10.1039/d0cp03220d,7,Diverse Educational Innovations Studies,Diverse Educational Innovations Studies
https://openalex.org/W2061815351,2004,Prediction of deformation characteristics of sintered aluminium preforms using neural networks,graphene_2d_materials,Powder Metallurgy Techniques and Materials,690,0,,W2061815351,10.1088/0965-0393/12/4/004,23,Powder Metallurgy Techniques and Materials,Powder Metallurgy Techniques and Materials
https://openalex.org/W1979226709,2000,"Experimental alteration of molybdenite: evaluation of the Re–Os system, infrared spectroscopic profile and polytype",graphene_2d_materials,Geochemistry and Geologic Mapping,352,0,,W1979226709,10.1016/s0016-7037(99)00291-4,56,Geochemistry and Geologic Mapping,Geochemistry and Geologic Mapping
https://openalex.org/W1964103752,2002,Formation of carbon nanotubes by plasma enhanced chemical vapor deposition: Role of nitrogen and catalyst layer thickness,graphene_2d_materials,Carbon Nanotubes in Composites,144,0,,W1964103752,10.1063/1.1515126,52,Carbon Nanotubes in Composites,Carbon Nanotubes in Composites
https://openalex.org/W2002945659,2001,Raman scattering study of highly fluorinated graphite,graphene_2d_materials,Fiber-reinforced polymer composites,316,0,,W2002945659,10.1016/s0022-1139(01)00422-5,46,Fiber-reinforced polymer composites,Fiber-reinforced polymer composites
https://openalex.org/W2046028974,2001,Synthesis of diamond from carbon nanotubes under high pressure and high temperature,graphene_2d_materials,Carbon Nanotubes in Composites,144,0,,W2046028974,10.1016/s0008-6223(00)00243-8,49,Carbon Nanotubes in Composites,Carbon Nanotubes in Composites
https://openalex.org/W1757987097,2001,The European Photon Imaging Camera on XMM-Newton: The MOS cameras,graphene_2d_materials,Astrophysical Phenomena and Observations,107,0,,W1757987097,10.1051/0004-6361:20000087,2407,Astrophysical Phenomena and Observations,Astrophysical Phenomena and Observations
https://openalex.org/W3141501452,2000,Electron density in graphene layers: Implications for carbon reactivity,graphene_2d_materials,Graphene research and applications,373,0,,W3141501452,,5,Graphene research and applications,Graphene research and applications
https://openalex.org/W2582807173,2001,Three-Fold Symmetry Restrictions on Two-Dimensional Micropolar Materials,graphene_2d_materials,Nonlocal and gradient elasticity in micro/nano structures,604,0,,W2582807173,,1,Nonlocal and gradient elasticity in micro/nano structures,Nonlocal and gradient elasticity in micro/nano structures
https://openalex.org/W2157316063,2003,Enhanced MOS parameter extraction and SPICE modelling for mixed analogue and digital circuit simulation,graphene_2d_materials,VLSI and FPGA Design Techniques,835,0,,W2157316063,10.1109/icmts.1989.39285,13,VLSI and FPGA Design Techniques,VLSI and FPGA Design Techniques
https://openalex.org/W2031810737,2000,Band Structure and Fermi Surface of Rhombohedral and Simple Graphites,graphene_2d_materials,Graphene research and applications,373,0,,W2031810737,10.1002/1521-3951(200007)220:1<691::aid-pssb691>3.0.co;2-d,10,Graphene research and applications,Graphene research and applications
https://openalex.org/W2304295822,2004,Graphene nanoplatelet reinforced polymer coatings,graphene_2d_materials,Carbon Nanotubes in Composites,144,0,,W2304295822,,1,Carbon Nanotubes in Composites,Carbon Nanotubes in Composites
https://openalex.org/W3040138904,2004,MoS2 Thin Layers using Spray Pyrolysis Deposition,graphene_2d_materials,Metal and Thin Film Mechanics,547,0,,W3040138904,,2,Metal and Thin Film Mechanics,Metal and Thin Film Mechanics
https://openalex.org/W2075542999,2004,Linear and nonlinear optical properties of carbon nanotubes from first-principles calculations,graphene_2d_materials,Carbon Nanotubes in Composites,144,0,,W2075542999,10.1103/physrevb.69.205416,271,Carbon Nanotubes in Composites,Carbon Nanotubes in Composites
https://openalex.org/W2049347885,2000,Sintered iron–copper–tin–lead antifriction materials — effect of temperature,graphene_2d_materials,Powder Metallurgy Techniques and Materials,690,0,,W2049347885,10.1016/s0921-5093(00)01020-0,17,Powder Metallurgy Techniques and Materials,Powder Metallurgy Techniques and Materials
https://openalex.org/W2025602003,2004,Large scale and high purity synthesis of single-walled carbon nanotubes by arc discharge at controlled temperatures,graphene_2d_materials,Carbon Nanotubes in Composites,144,0,,W2025602003,10.1016/j.carbon.2004.05.033,44,Carbon Nanotubes in Composites,Carbon Nanotubes in Composites
https://openalex.org/W1981695652,2003,Crack Front Waves in Dynamic Fracture*,graphene_2d_materials,Hermeneutics and Narrative Identity,389,0,,W1981695652,10.1023/a:1023954211188,4,Hermeneutics and Narrative Identity,Hermeneutics and Narrative Identity
https://openalex.org/W2019833825,2002,Polyaromatic Assembly Mechanisms and Structure Selection in Carbon Materials,graphene_2d_materials,Carbon Nanotubes in Composites,144,0,,W2019833825,10.1021/cm020310b,57,Carbon Nanotubes in Composites,Carbon Nanotubes in Composites
https://openalex.org/W1979844527,2000,"Properties, processing and applications of indium phosphide, EMIS Datareviews Series No. 21,",graphene_2d_materials,Advancements in Battery Materials,61,0,,W1979844527,10.1016/s0079-6727(00)00007-0,10,Advancements in Battery Materials,Advancements in Battery Materials
https://openalex.org/W2134867062,2001,Electrochemical supercapacitors based on industrial carbon blacks in aqueous H2SO4,graphene_2d_materials,Supercapacitor Materials and Fabrication,787,0,,W2134867062,10.1023/a:1017529920916,71,Supercapacitor Materials and Fabrication,Supercapacitor Materials and Fabrication
